"rho","error","index","day","lag","grid_size_km"
7.80286833249943e-05,237.483598349365,"homo",0,49,2
79.9999508083439,2311.15252311959,"power",0,49,2
0.188282009876354,202.749851295437,"exp",0,49,2
7.80286833249943e-05,233.956012152122,"homo",1,49,2
79.9999508083439,2057.71428427289,"power",1,49,2
0.235535218419612,197.803704803276,"exp",1,49,2
7.80286833249943e-05,306.280539767089,"homo",2,49,2
64.7214332302896,2231.32753204845,"power",2,49,2
0.326229640930254,251.392410485568,"exp",2,49,2
7.80286833249943e-05,305.70816483868,"homo",3,49,2
79.9999508083439,2511.49330579564,"power",3,49,2
0.259337827704422,259.280561994945,"exp",3,49,2
7.80286833249943e-05,313.752551901951,"homo",4,49,2
79.9999508083439,2445.12972086496,"power",4,49,2
0.286000474296289,262.868817205492,"exp",4,49,2
7.80286833249943e-05,317.078256878959,"homo",5,49,2
79.9999508083439,2932.38373729685,"power",5,49,2
0.190974802013568,275.260902070551,"exp",5,49,2
7.80286833249943e-05,269.46568806096,"homo",6,49,2
79.9999508083439,2148.22937719427,"power",6,49,2
0.28759802628098,225.527881556833,"exp",6,49,2
7.80286833249943e-05,221.838721428831,"homo",7,49,2
64.7214332302896,2019.34396302974,"power",7,49,2
0.21134995967486,189.918117862186,"exp",7,49,2
7.80286833249943e-05,244.991325994486,"homo",8,49,2
79.9999508083439,2491.21418447433,"power",8,49,2
0.183674304401485,209.922576084705,"exp",8,49,2
7.80286833249943e-05,318.815184648056,"homo",9,49,2
79.9999508083439,2926.96981220633,"power",9,49,2
0.193511736975944,274.868525088862,"exp",9,49,2
7.80286833249943e-05,320.607511513707,"homo",10,49,2
79.9999508083439,2523.23048522666,"power",10,49,2
0.284758181155799,271.209374897213,"exp",10,49,2
7.80286833249943e-05,320.621371021388,"homo",11,49,2
79.9999508083439,3070.26957936869,"power",11,49,2
0.180008737170727,275.696485950273,"exp",11,49,2
7.80286833249943e-05,344.970199233707,"homo",12,49,2
79.9999508083439,2855.21541335596,"power",12,49,2
0.251065126240849,295.004461815299,"exp",12,49,2
7.80286833249943e-05,279.820283557108,"homo",13,49,2
79.9999508083439,2402.08286037779,"power",13,49,2
0.240317706352625,235.925487889863,"exp",13,49,2
7.80286833249943e-05,243.665726797028,"homo",14,49,2
79.9999508083439,2392.22395800305,"power",14,49,2
0.190588392428947,208.379667896044,"exp",14,49,2
7.80286833249943e-05,327.338627051722,"homo",15,49,2
79.9999508083439,2748.64302319846,"power",15,49,2
0.241733110221114,279.267747119615,"exp",15,49,2
7.80286833249943e-05,333.452553027225,"homo",16,49,2
64.7214332302896,3078.42710920709,"power",16,49,2
0.189394218968336,286.989493966205,"exp",16,49,2
7.80286833249943e-05,324.642712774541,"homo",17,49,2
79.9999508083439,2978.54984175165,"power",17,49,2
0.192530693062409,280.460337360334,"exp",17,49,2
7.80286833249943e-05,323.079280921986,"homo",18,49,2
79.9999508083439,3002.08379675847,"power",18,49,2
0.185988645965557,278.708594197172,"exp",18,49,2
7.80286833249943e-05,339.263307876461,"homo",19,49,2
79.9999508083439,2693.65638023463,"power",19,49,2
0.27704227945251,287.292236100987,"exp",19,49,2
7.80286833249943e-05,280.018394897016,"homo",20,49,2
79.9999508083439,2459.0350750202,"power",20,49,2
0.219936517206941,237.285325059144,"exp",20,49,2
7.80286833249943e-05,236.420591656013,"homo",21,49,2
79.9999508083439,2106.90484177552,"power",21,49,2
0.224529736003218,199.604625339379,"exp",21,49,2
7.80286833249943e-05,315.729619831608,"homo",22,49,2
79.9999508083439,2547.1279914013,"power",22,49,2
0.274977901321361,267.30497992899,"exp",22,49,2
7.80286833249943e-05,326.964534358457,"homo",23,49,2
79.9999508083439,2725.7799055464,"power",23,49,2
0.244271505568268,278.140160141918,"exp",23,49,2
7.80286833249943e-05,321.096043439678,"homo",24,49,2
79.9999508083439,2362.99185313615,"power",24,49,2
0.325644663064075,263.326459274049,"exp",24,49,2
7.80286833249943e-05,320.973071784459,"homo",25,49,2
79.9999508083439,2590.85578590657,"power",25,49,2
0.270171306592507,271.478279810674,"exp",25,49,2
7.80286833249943e-05,336.163894723828,"homo",26,49,2
79.9999508083439,2694.52791851289,"power",26,49,2
0.270662408421384,284.973986463351,"exp",26,49,2
7.80286833249943e-05,270.114473361624,"homo",27,49,2
79.9999508083439,2230.29579535828,"power",27,49,2
0.245660976243953,230.415692784154,"exp",27,49,2
7.80286833249943e-05,253.108218082214,"homo",28,49,2
64.7214332302896,1966.8347322568,"power",28,49,2
0.287925490889345,210.450330694509,"exp",28,49,2
7.80286833249943e-05,247.242310622328,"homo",29,49,2
79.9999508083439,2439.85433143465,"power",29,49,2
0.190191242264705,208.874792606198,"exp",29,49,2
7.80286833249943e-05,326.110830778592,"homo",30,49,2
79.9999508083439,2751.74278308197,"power",30,49,2
0.233722538690794,279.49150094366,"exp",30,49,2
7.80286833249943e-05,322.159753988715,"homo",31,49,2
79.9999508083439,3033.83549268643,"power",31,49,2
0.184376509646761,277.159847851663,"exp",31,49,2
7.80286833249943e-05,318.158923165093,"homo",32,49,2
79.9999508083439,3174.73947178953,"power",32,49,2
0.17362390987808,275.345962224773,"exp",32,49,2
7.80286833249943e-05,332.849085746759,"homo",33,49,2
79.9999508083439,2507.69931094018,"power",33,49,2
0.311177353568526,276.72179585001,"exp",33,49,2
7.80286833249943e-05,275.508841327556,"homo",34,49,2
79.9999508083439,2287.24428534595,"power",34,49,2
0.270388843505297,231.817088365656,"exp",34,49,2
7.80286833249943e-05,246.149292207231,"homo",35,49,2
79.9999508083439,2324.33603451169,"power",35,49,2
0.196076592768655,208.010507940743,"exp",35,49,2
7.80286833249943e-05,312.580362774239,"homo",36,49,2
79.9999508083439,2419.75889862786,"power",36,49,2
0.284139770223526,261.460969934737,"exp",36,49,2
7.80286833249943e-05,247.151122224441,"homo",37,49,2
79.9999508083439,1920.15500453661,"power",37,49,2
0.312306461827723,201.174775163068,"exp",37,49,2
7.80286833249943e-05,319.778764790854,"homo",38,49,2
64.7214332302896,2484.32076131649,"power",38,49,2
0.291499861518066,268.734822411812,"exp",38,49,2
7.80286833249943e-05,317.248238566222,"homo",39,49,2
64.7214332302896,2485.04797987123,"power",39,49,2
0.294945392154706,266.574618785517,"exp",39,49,2
7.80286833249943e-05,331.920202525591,"homo",40,49,2
79.9999508083439,2712.61131410989,"power",40,49,2
0.258635400585334,281.60726609975,"exp",40,49,2
7.80286833249943e-05,280.621845377351,"homo",41,49,2
79.9999508083439,2604.66548887485,"power",41,49,2
0.199350904036373,241.07811391479,"exp",41,49,2
7.80286833249943e-05,246.827844923453,"homo",42,49,2
79.9999508083439,1931.92088328946,"power",42,49,2
0.312724630368469,201.640220442319,"exp",42,49,2
7.80286833249943e-05,312.314375660255,"homo",43,49,2
79.9999508083439,2727.5624057248,"power",43,49,2
0.215116647215405,267.504888157382,"exp",43,49,2
7.80286833249943e-05,316.314944732489,"homo",44,49,2
79.9999508083439,2614.53435306324,"power",44,49,2
0.245359689924898,267.893470937846,"exp",44,49,2
7.80286833249943e-05,307.075662638891,"homo",45,49,2
