"rho","error","index","day","lag","grid_size_km"
7.80286833249943e-05,204.344260663169,"homo",0,49,2
79.9999508083439,1416.15969209941,"power",0,49,2
0.420213709983344,120.679710699046,"exp",0,49,2
7.80286833249943e-05,205.741458202144,"homo",1,49,2
79.9999508083439,1479.95867895884,"power",1,49,2
0.416439096321805,124.791329565429,"exp",1,49,2
7.80286833249943e-05,279.605988895487,"homo",2,49,2
79.9999508083439,1973.09461150896,"power",2,49,2
0.413851275713675,182.203007415809,"exp",2,49,2
7.80286833249943e-05,276.09683813001,"homo",3,49,2
79.9999508083439,2146.78911356547,"power",3,49,2
0.395060657910268,202.778789958072,"exp",3,49,2
7.80286833249943e-05,284.535762693774,"homo",4,49,2
79.9999508083439,2038.53925316462,"power",4,49,2
0.4069109181513,192.908650621746,"exp",4,49,2
7.80286833249943e-05,290.999124740474,"homo",5,49,2
79.9999508083439,2067.35135639948,"power",5,49,2
0.41185515820392,192.632675771079,"exp",5,49,2
7.80286833249943e-05,239.740754601425,"homo",6,49,2
79.9999508083439,1792.15501521623,"power",6,49,2
0.412895872981377,153.91535251148,"exp",6,49,2
7.80286833249943e-05,210.918950187467,"homo",7,49,2
79.9999508083439,1438.6664992801,"power",7,49,2
0.422177930538508,122.546760994013,"exp",7,49,2
7.80286833249943e-05,200.490463827459,"homo",8,49,2
79.9999508083439,1476.03394585804,"power",8,49,2
0.414831940409516,126.155786434932,"exp",8,49,2
7.80286833249943e-05,289.490988450192,"homo",9,49,2
79.9999508083439,2300.95724773818,"power",9,49,2
0.39262705090168,215.784812126062,"exp",9,49,2
7.80286833249943e-05,291.223442667824,"homo",10,49,2
79.9999508083439,2031.33309185569,"power",10,49,2
0.41774602254697,185.487457538565,"exp",10,49,2
7.80286833249943e-05,295.783105138077,"homo",11,49,2
79.9999508083439,2034.8018758423,"power",11,49,2
0.419153184748208,185.939229416507,"exp",11,49,2
7.80286833249943e-05,312.052138607462,"homo",12,49,2
79.9999508083439,2204.49747903958,"power",12,49,2
