"rho","error","index","day","lag","grid_size_km"
7.80286833249943e-05,203.669023720887,"homo",0,199,0.5
79.9999508083439,372.757417723836,"power",0,199,0.5
0.308830813282324,33.7443499157636,"exp",0,199,0.5
7.80286833249943e-05,202.03765774389,"homo",1,199,0.5
79.9999508083439,370.733997692463,"power",1,199,0.5
0.314845128755522,32.6463403619835,"exp",1,199,0.5
7.80286833249943e-05,244.455446515692,"homo",2,199,0.5
79.9999508083439,441.063496605673,"power",2,199,0.5
0.347524873507682,40.5946454677538,"exp",2,199,0.5
7.80286833249943e-05,241.808211554677,"homo",3,199,0.5
79.9999508083439,436.246310075593,"power",3,199,0.5
0.351059521827817,40.5785915755746,"exp",3,199,0.5
7.80286833249943e-05,249.007866198641,"homo",4,199,0.5
79.9999508083439,454.228275659544,"power",4,199,0.5
0.344907083755178,42.2704638302075,"exp",4,199,0.5
7.80286833249943e-05,255.29503824857,"homo",5,199,0.5
79.9999508083439,459.464761779978,"power",5,199,0.5
0.34757432654775,42.9240518592964,"exp",5,199,0.5
7.80286833249943e-05,214.28005228939,"homo",6,199,0.5
79.9999508083439,390.15644289541,"power",6,199,0.5
0.333421589692062,35.2929928777365,"exp",6,199,0.5
7.80286833249943e-05,194.11920351356,"homo",7,199,0.5
79.9999508083439,361.32127120308,"power",7,199,0.5
0.319387723989982,32.5791589824747,"exp",7,199,0.5
7.80286833249943e-05,200.372625290006,"homo",8,199,0.5
79.9999508083439,368.307783811983,"power",8,199,0.5
0.326227301862413,32.730646545917,"exp",8,199,0.5
7.80286833249943e-05,249.403041426626,"homo",9,199,0.5
79.9999508083439,454.921087655285,"power",9,199,0.5
0.348909037226451,42.0211118682311,"exp",9,199,0.5
7.80286833249943e-05,250.422268248698,"homo",10,199,0.5
79.9999508083439,447.551148883983,"power",10,199,0.5
0.351952671298154,41.7826981498996,"exp",10,199,0.5
7.80286833249943e-05,251.098985566353,"homo",11,199,0.5
79.9999508083439,453.388815977312,"power",11,199,0.5
0.350065875930905,42.2180720849465,"exp",11,199,0.5
7.80286833249943e-05,256.464517605021,"homo",12,199,0.5
79.9999508083439,461.663528490601,"power",12,199,0.5
0.352486995835564,43.357246005564,"exp",12,199,0.5
7.80286833249943e-05,226.433455624913,"homo",13,199,0.5
79.9999508083439,398.854619965611,"power",13,199,0.5
0.334315716400733,36.0900869668386,"exp",13,199,0.5
7.80286833249943e-05,204.664226803587,"homo",14,199,0.5
64.7214332302896,368.526213564309,"power",14,199,0.5
