"rho","error","index","day","lag","grid_size_km"
7.80286833249943e-05,565.862157597766,"homo",0,49,2
79.9999508083439,3787.72596561416,"power",0,49,2
0.404678940555733,325.9573814219,"exp",0,49,2
7.80286833249943e-05,560.160606349235,"homo",1,49,2
64.7214332302896,3639.23971699842,"power",1,49,2
0.414772362926403,292.574899574411,"exp",1,49,2
7.80286833249943e-05,736.317613525643,"homo",2,49,2
79.9999508083439,4435.99916849011,"power",2,49,2
0.416846492464753,387.028876879685,"exp",2,49,2
7.80286833249943e-05,738.659251562667,"homo",3,49,2
79.9999508083439,4612.49637882195,"power",3,49,2
0.413688784342297,403.310141505919,"exp",3,49,2
7.80286833249943e-05,750.778031369362,"homo",4,49,2
79.9999508083439,4780.21122481011,"power",4,49,2
0.412881062670265,419.727397343251,"exp",4,49,2
7.80286833249943e-05,770.432216278169,"homo",5,49,2
79.9999508083439,4704.85939880963,"power",5,49,2
0.414813768023696,417.034088211502,"exp",5,49,2
7.80286833249943e-05,613.522145507952,"homo",6,49,2
79.9999508083439,4136.9048855917,"power",6,49,2
0.411699507189173,345.050822651368,"exp",6,49,2
7.80286833249943e-05,542.28025645524,"homo",7,49,2
79.9999508083439,3592.51179901952,"power",7,49,2
0.41420419629946,298.991585688444,"exp",7,49,2
7.80286833249943e-05,553.852676771301,"homo",8,49,2
79.9999508083439,3690.69925698582,"power",8,49,2
0.41524395933076,297.465408160478,"exp",8,49,2
7.80286833249943e-05,758.18719973568,"homo",9,49,2
79.9999508083439,4781.01058906542,"power",9,49,2
0.413474947095588,417.943277571107,"exp",9,49,2
7.80286833249943e-05,750.249433752778,"homo",10,49,2
79.9999508083439,4733.67422564771,"power",10,49,2
0.415784621518328,408.660324581485,"exp",10,49,2
7.80286833249943e-05,767.262772797628,"homo",11,49,2
79.9999508083439,4843.60079014654,"power",11,49,2
0.411856979334035,427.615740692106,"exp",11,49,2
7.80286833249943e-05,782.096779154345,"homo",12,49,2
64.7214332302896,4884.07360176493,"power",12,49,2
0.414158723598585,433.313057549869,"exp",12,49,2
7.80286833249943e-05,638.269431399782,"homo",13,49,2
79.9999508083439,4242.25372254266,"power",13,49,2
0.413623971401521,348.259562844825,"exp",13,49,2
7.80286833249943e-05,574.090585482676,"homo",14,49,2
79.9999508083439,3607.74794709651,"power",14,49,2
0.412540931280964,305.848539970097,"exp",14,49,2
7.80286833249943e-05,765.24104732017,"homo",15,49,2
