"rho","error","index","day","lag","grid_size_km"
7.80286833249943e-05,56.5658447075458,"homo",0,199,0.5
64.7214332302896,198.931449030556,"power",0,199,0.5
0.283571075896456,17.1508324025431,"exp",0,199,0.5
7.80286833249943e-05,56.3893329555486,"homo",1,199,0.5
79.9999508083439,202.869370329038,"power",1,199,0.5
0.275854689550103,16.8663217569343,"exp",1,199,0.5
7.80286833249943e-05,68.8836419141018,"homo",2,199,0.5
79.9999508083439,239.528679446975,"power",2,199,0.5
0.294328153966566,20.9923485565728,"exp",2,199,0.5
7.80286833249943e-05,68.9690651488074,"homo",3,199,0.5
79.9999508083439,245.185752877937,"power",3,199,0.5
0.284305905828306,21.069319659066,"exp",3,199,0.5
7.80286833249943e-05,70.6966026977799,"homo",4,199,0.5
79.9999508083439,236.974909297984,"power",4,199,0.5
0.303853700890195,21.0897659311684,"exp",4,199,0.5
7.80286833249943e-05,72.3524970484725,"homo",5,199,0.5
79.9999508083439,244.445626201093,"power",5,199,0.5
0.3001569339838,21.6932565133173,"exp",5,199,0.5
7.80286833249943e-05,61.3968507978168,"homo",6,199,0.5
64.7214332302896,221.953518679178,"power",6,199,0.5
0.281854803935475,18.7810237349125,"exp",6,199,0.5
7.80286833249943e-05,50.5591990209948,"homo",7,199,0.5
79.9999508083439,196.279114355149,"power",7,199,0.5
0.271681802864087,16.1153738779302,"exp",7,199,0.5
7.80286833249943e-05,58.7163684957245,"homo",8,199,0.5
79.9999508083439,208.817059418388,"power",8,199,0.5
0.278547268907824,17.4928571363631,"exp",8,199,0.5
7.80286833249943e-05,72.5374655217149,"homo",9,199,0.5
79.9999508083439,251.713033232287,"power",9,199,0.5
0.28775218982105,21.896813154185,"exp",9,199,0.5
7.80286833249943e-05,72.7735784670686,"homo",10,199,0.5
79.9999508083439,246.579108881613,"power",10,199,0.5
0.297716315614605,21.8730205475937,"exp",10,199,0.5
7.80286833249943e-05,72.6283518358042,"homo",11,199,0.5
79.9999508083439,247.981182771838,"power",11,199,0.5
0.295079562081434,21.7667394723689,"exp",11,199,0.5
7.80286833249943e-05,77.4491460838324,"homo",12,199,0.5
79.9999508083439,262.650615616304,"power",12,199,0.5
0.299302834042657,23.3751978534741,"exp",12,199,0.5
7.80286833249943e-05,65.8121368619089,"homo",13,199,0.5
79.9999508083439,231.543698752782,"power",13,199,0.5
