"rho","error","index","day","lag","grid_size_km"
7.80286833249943e-05,16.583782765373,"homo",0,199,0.5
79.9999508083439,82.3554951606617,"power",0,199,0.5
0.283367059375812,5.72686580337369,"exp",0,199,0.5
7.80286833249943e-05,17.2799234765658,"homo",1,199,0.5
79.9999508083439,84.4923764834911,"power",1,199,0.5
0.284876896195653,5.80912149790274,"exp",1,199,0.5
7.80286833249943e-05,20.3815435644676,"homo",2,199,0.5
79.9999508083439,92.4700867658102,"power",2,199,0.5
0.285977033744766,6.43768618131178,"exp",2,199,0.5
7.80286833249943e-05,20.5139110455394,"homo",3,199,0.5
79.9999508083439,93.4659082416033,"power",3,199,0.5
0.28415470569468,6.48043751886337,"exp",3,199,0.5
7.80286833249943e-05,20.9710579976406,"homo",4,199,0.5
79.9999508083439,94.4119910697253,"power",4,199,0.5
0.284205325748886,6.56238188520618,"exp",4,199,0.5
7.80286833249943e-05,21.0283035900249,"homo",5,199,0.5
79.9999508083439,94.566713570741,"power",5,199,0.5
0.28521310987999,6.63336166909977,"exp",5,199,0.5
7.80286833249943e-05,18.8152061488754,"homo",6,199,0.5
79.9999508083439,89.4487370024578,"power",6,199,0.5
0.283583403545325,6.17476019117111,"exp",6,199,0.5
7.80286833249943e-05,15.6674254312622,"homo",7,199,0.5
79.9999508083439,85.7362687664447,"power",7,199,0.5
0.270749619826241,5.72689766444997,"exp",7,199,0.5
7.80286833249943e-05,18.2881792914204,"homo",8,199,0.5
79.9999508083439,90.6031813676521,"power",8,199,0.5
0.27600414921649,6.02162589127928,"exp",8,199,0.5
7.80286833249943e-05,21.7554769103412,"homo",9,199,0.5
79.9999508083439,95.9460735818092,"power",9,199,0.5
0.286509492681565,6.71052732073093,"exp",9,199,0.5
7.80286833249943e-05,21.8548068159085,"homo",10,199,0.5
79.9999508083439,95.9628566056131,"power",10,199,0.5
0.28715044419615,6.77331816665318,"exp",10,199,0.5
7.80286833249943e-05,22.0828027629854,"homo",11,199,0.5
79.9999508083439,98.0395434432991,"power",11,199,0.5
0.28370409636501,6.82515734579855,"exp",11,199,0.5
7.80286833249943e-05,23.3427753760616,"homo",12,199,0.5
79.9999508083439,101.200630685764,"power",12,199,0.5
0.283541544891757,7.08010716686154,"exp",12,199,0.5
7.80286833249943e-05,20.1197105951464,"homo",13,199,0.5
79.9999508083439,93.0740238163152,"power",13,199,0.5
0.282255207934014,6.42808389169593,"exp",13,199,0.5
7.80286833249943e-05,17.6533981434169,"homo",14,199,0.5
79.9999508083439,87.7944046521185,"power",14,199,0.5
0.278586089701653,6.03555259387152,"exp",14,199,0.5
7.80286833249943e-05,21.8884164966675,"homo",15,199,0.5
79.9999508083439,97.6774043069096,"power",15,199,0.5
0.28294425910693,6.79164120797754,"exp",15,199,0.5
7.80286833249943e-05,23.1118984820421,"homo",16,199,0.5
79.9999508083439,100.232728104207,"power",16,199,0.5
0.283558950443134,7.01513063899959,"exp",16,199,0.5
7.80286833249943e-05,21.7934769973761,"homo",17,199,0.5
79.9999508083439,95.9163777494236,"power",17,199,0.5
0.285451287733919,6.76119545595538,"exp",17,199,0.5
7.80286833249943e-05,21.3645979683341,"homo",18,199,0.5
64.7214332302896,95.5127277237148,"power",18,199,0.5
0.284283207267306,6.67930405099298,"exp",18,199,0.5
7.80286833249943e-05,22.0210661637446,"homo",19,199,0.5
79.9999508083439,97.2878843446465,"power",19,199,0.5
0.283753514698248,6.79490852891574,"exp",19,199,0.5
7.80286833249943e-05,19.2648354737171,"homo",20,199,0.5
79.9999508083439,90.174617040915,"power",20,199,0.5
0.283629362346305,6.21872225263066,"exp",20,199,0.5
7.80286833249943e-05,17.1527231594734,"homo",21,199,0.5
79.9999508083439,85.0967929292014,"power",21,199,0.5
0.279700052170154,5.82370065260852,"exp",21,199,0.5
7.80286833249943e-05,21.0673860328314,"homo",22,199,0.5
79.9999508083439,92.2965584817384,"power",22,199,0.5
0.289586446671655,6.53349919888834,"exp",22,199,0.5
7.80286833249943e-05,21.2600251671342,"homo",23,199,0.5
64.7214332302896,94.43418458845,"power",23,199,0.5
0.284763074023257,6.61377528124647,"exp",23,199,0.5
7.80286833249943e-05,21.5864044155393,"homo",24,199,0.5
79.9999508083439,96.3034773971836,"power",24,199,0.5
0.283674756635883,6.67892316800681,"exp",24,199,0.5
7.80286833249943e-05,21.4514316744529,"homo",25,199,0.5
79.9999508083439,95.0490111173327,"power",25,199,0.5
0.285465934506179,6.64677524095344,"exp",25,199,0.5
7.80286833249943e-05,21.6019255511204,"homo",26,199,0.5
79.9999508083439,97.0630274909748,"power",26,199,0.5
0.282985851693887,6.70411700111783,"exp",26,199,0.5
7.80286833249943e-05,18.8224740729511,"homo",27,199,0.5
79.9999508083439,88.7516249176662,"power",27,199,0.5
0.284746218091366,6.15066256994549,"exp",27,199,0.5
7.80286833249943e-05,17.152195932747,"homo",28,199,0.5
79.9999508083439,86.7353809363926,"power",28,199,0.5
0.277185996978792,5.91512311576671,"exp",28,199,0.5
7.80286833249943e-05,17.1391940030624,"homo",29,199,0.5
79.9999508083439,83.9982806064461,"power",29,199,0.5
0.282596757324596,5.71308840285303,"exp",29,199,0.5
7.80286833249943e-05,20.7646716113308,"homo",30,199,0.5
79.9999508083439,94.7974907033161,"power",30,199,0.5
0.282634850694271,6.55752959836884,"exp",30,199,0.5
7.80286833249943e-05,20.780920547029,"homo",31,199,0.5
79.9999508083439,94.1502689927601,"power",31,199,0.5
0.284566774490561,6.51607372409079,"exp",31,199,0.5
7.80286833249943e-05,20.9285296105998,"homo",32,199,0.5
79.9999508083439,94.3193667719452,"power",32,199,0.5
0.285142673871201,6.54461266221054,"exp",32,199,0.5
7.80286833249943e-05,20.9512328898779,"homo",33,199,0.5
79.9999508083439,93.3421635695781,"power",33,199,0.5
0.287226221837308,6.59011233225451,"exp",33,199,0.5
7.80286833249943e-05,18.8463945053777,"homo",34,199,0.5
79.9999508083439,88.2281993030381,"power",34,199,0.5
0.286326655471759,6.14498538310091,"exp",34,199,0.5
7.80286833249943e-05,16.623387416701,"homo",35,199,0.5
79.9999508083439,84.8450383114153,"power",35,199,0.5
0.278402445097898,5.75143059471098,"exp",35,199,0.5
7.80286833249943e-05,20.9499816075534,"homo",36,199,0.5
79.9999508083439,93.3500412209363,"power",36,199,0.5
0.286378506702728,6.48832500844874,"exp",36,199,0.5
7.80286833249943e-05,17.9798375573948,"homo",37,199,0.5
79.9999508083439,86.8302049527555,"power",37,199,0.5
0.281642900163248,5.85127019224232,"exp",37,199,0.5
7.80286833249943e-05,20.7752081020244,"homo",38,199,0.5
79.9999508083439,94.2861118034022,"power",38,199,0.5
0.284167910186474,6.47529719089727,"exp",38,199,0.5
7.80286833249943e-05,20.4154395783306,"homo",39,199,0.5
79.9999508083439,92.3515301385591,"power",39,199,0.5
0.285831002708288,6.47374528001004,"exp",39,199,0.5
7.80286833249943e-05,21.2224117534159,"homo",40,199,0.5
79.9999508083439,94.5638091838803,"power",40,199,0.5
0.285383726141819,6.6118685031324,"exp",40,199,0.5
7.80286833249943e-05,18.1441128028092,"homo",41,199,0.5
79.9999508083439,85.0388648350364,"power",41,199,0.5
0.288811803857191,5.96240412604413,"exp",41,199,0.5
7.80286833249943e-05,16.3124005075624,"homo",42,199,0.5
79.9999508083439,80.739146450937,"power",42,199,0.5
0.285443982728252,5.6337540999846,"exp",42,199,0.5
7.80286833249943e-05,20.0401734968169,"homo",43,199,0.5
79.9999508083439,88.9360728599173,"power",43,199,0.5
0.290870296731523,6.3175978216712,"exp",43,199,0.5
7.80286833249943e-05,20.3136365578063,"homo",44,199,0.5
79.9999508083439,92.5254685792059,"power",44,199,0.5
0.285046018911714,6.38293432622792,"exp",44,199,0.5
7.80286833249943e-05,19.9848547381552,"homo",45,199,0.5
79.9999508083439,89.9402470270378,"power",45,199,0.5
0.289148302681292,6.33154744457994,"exp",45,199,0.5
7.80286833249943e-05,20.5268896507446,"homo",46,199,0.5
79.9999508083439,93.1912742512905,"power",46,199,0.5
0.284181689516172,6.4446737657224,"exp",46,199,0.5
7.80286833249943e-05,20.9167799685751,"homo",47,199,0.5
79.9999508083439,93.7906232865948,"power",47,199,0.5
0.285443260048774,6.50058357257994,"exp",47,199,0.5
7.80286833249943e-05,18.346061212435,"homo",48,199,0.5
79.9999508083439,86.5397901566796,"power",48,199,0.5
0.286059582812452,5.98105375523312,"exp",48,199,0.5
7.80286833249943e-05,16.04071014,"homo",49,199,0.5
79.9999508083439,81.4978413563352,"power",49,199,0.5
0.281898191763874,5.57585810652798,"exp",49,199,0.5
7.80286833249943e-05,16.808329991892,"homo",50,199,0.5
79.9999508083439,82.5514043250507,"power",50,199,0.5
0.284441410904925,5.63245807735851,"exp",50,199,0.5
7.80286833249943e-05,20.1614837635841,"homo",51,199,0.5
79.9999508083439,91.1710850803707,"power",51,199,0.5
0.286714074838229,6.37335442946566,"exp",51,199,0.5
7.80286833249943e-05,20.2240466387535,"homo",52,199,0.5
79.9999508083439,90.8042093747116,"power",52,199,0.5
