"day","lag","rho","error","index","county"
2020-02-10,38,5.30797242411e-05,85.5812108628913,"homo","06037"
2020-02-11,38,5.17324066365702e-05,83.3174909023633,"homo","06037"
2020-02-12,38,5.41661005019292e-05,83.8736629926769,"homo","06037"
2020-02-13,38,5.1319066610293e-05,89.8690697896579,"homo","06037"
2020-02-14,38,5.31500987985678e-05,96.4654995305632,"homo","06037"
2020-02-15,38,5.52340660073231e-05,79.1552456012289,"homo","06037"
2020-02-16,38,5.22768185844926e-05,72.3622267193854,"homo","06037"
2020-03-30,38,4.31586768802517e-05,33.7581156732641,"homo","06037"
2020-03-31,38,4.26724126476871e-05,34.4460451512213,"homo","06037"
2020-04-01,38,4.59549175310947e-05,36.5680357027732,"homo","06037"
2020-04-02,38,4.61763295756247e-05,36.819905636063,"homo","06037"
2020-04-03,38,4.63934492546468e-05,39.3251555787401,"homo","06037"
2020-04-04,38,4.5672825062144e-05,33.2474966612531,"homo","06037"
2020-04-05,38,4.06831213705727e-05,26.7988350244235,"homo","06037"
2020-02-10,38,4.99994745024193,704.151453978726,"power","06037"
2020-02-11,38,4.99992413881424,712.383119082125,"power","06037"
2020-02-12,38,4.99995650288623,763.358261441801,"power","06037"
2020-02-13,38,4.99994967879418,759.350280981386,"power","06037"
2020-02-14,38,4.99995141131124,772.548025125893,"power","06037"
2020-02-15,38,4.99994425375168,602.797918430574,"power","06037"
2020-02-16,38,4.99993289755635,604.162937216192,"power","06037"
2020-03-30,38,4.99994648694825,340.437485150291,"power","06037"
2020-03-31,38,4.99993346462828,326.474053099894,"power","06037"
2020-04-01,38,4.99993519913217,332.303354215712,"power","06037"
2020-04-02,38,4.99994896049204,356.422053858356,"power","06037"
2020-04-03,38,4.99993268152235,350.522012340915,"power","06037"
2020-04-04,38,4.99993202093143,297.153858879672,"power","06037"
2020-04-05,38,4.99992354845749,263.926347314593,"power","06037"
2020-02-10,38,0.321884654891742,82.9693219537052,"exp","06037"
2020-02-11,38,0.31119833004588,81.0089945209691,"exp","06037"
2020-02-12,38,0.29619534123172,84.1443115613717,"exp","06037"
2020-02-13,38,0.308907258496334,87.4680340807065,"exp","06037"
2020-02-14,38,0.321896303341061,93.2039870909059,"exp","06037"
2020-02-15,38,0.339143270805168,76.0673269143989,"exp","06037"
2020-02-16,38,0.302214761258615,71.8859201477889,"exp","06037"
2020-03-30,38,0.296656714104038,33.1139341361641,"exp","06037"
2020-03-31,38,0.311168757619225,32.9875952171421,"exp","06037"
2020-04-01,38,0.327592627035523,34.5835362709182,"exp","06037"
2020-04-02,38,0.307353785497232,36.0540408479839,"exp","06037"
2020-04-03,38,0.329333777985472,37.1544774059067,"exp","06037"
2020-04-04,38,0.331754120119366,31.3799984477239,"exp","06037"
2020-04-05,38,0.316285170100469,25.7428716157934,"exp","06037"
2020-02-10,28,7.39683049239627e-05,119.941857189645,"homo","06059"
2020-02-11,28,0.000149220693020986,114.650703040529,"homo","06059"
2020-02-12,28,0.000198490272925595,117.29405939943,"homo","06059"
2020-02-13,28,0.000200024713478679,122.261786542434,"homo","06059"
2020-02-14,28,0.00020843880918782,127.890704517312,"homo","06059"
2020-02-15,28,0.000195900265114109,101.681949452657,"homo","06059"
2020-02-16,28,0.000195121244705137,90.8196584341028,"homo","06059"
2020-03-30,28,0.000157326585225188,43.2217267291212,"homo","06059"
2020-03-31,28,0.000172540860784958,42.6293745118751,"homo","06059"
2020-04-01,28,9.9850927181769e-05,47.6932611110442,"homo","06059"
2020-04-02,28,0.000124288270682187,46.5442538473337,"homo","06059"
2020-04-03,28,0.000174977722741489,49.2224083152261,"homo","06059"
2020-04-04,28,0.000179067334575464,42.2637408871349,"homo","06059"
2020-04-05,28,0.000159065869824156,32.790530983832,"homo","06059"
2020-02-10,28,4.99995659791756,858.419800293994,"power","06059"
2020-02-11,28,4.99992144148163,840.094689690117,"power","06059"
2020-02-12,28,4.99991946751536,851.839430121025,"power","06059"
2020-02-13,28,4.99991959623132,867.556185772984,"power","06059"
2020-02-14,28,4.99991894666168,893.566350263125,"power","06059"
2020-02-15,28,4.99995415437381,724.681892306956,"power","06059"
2020-02-16,28,4.99995460252977,666.811234659274,"power","06059"
2020-03-30,28,4.99995608790553,392.909541918455,"power","06059"
2020-03-31,28,4.99995380835438,370.926361211821,"power","06059"
2020-04-01,28,4.99995896608616,425.737754135184,"power","06059"
2020-04-02,28,4.99995875344187,413.241290223343,"power","06059"
2020-04-03,28,4.99995524635564,418.387499081577,"power","06059"
2020-04-04,28,4.99995326612074,377.355475997395,"power","06059"
2020-04-05,28,4.99995262039223,317.489073016566,"power","06059"
2020-02-10,28,0.355386791767101,108.647480261266,"exp","06059"
2020-02-11,28,0.362981250201993,105.264239760418,"exp","06059"
2020-02-12,28,0.369130807001482,106.814610990191,"exp","06059"
2020-02-13,28,0.372494046982346,110.434716331022,"exp","06059"
2020-02-14,28,0.376470626190034,116.329025316041,"exp","06059"
2020-02-15,28,0.377863350795103,91.0584699786271,"exp","06059"
2020-02-16,28,0.367690740567842,83.3198461401197,"exp","06059"
2020-03-30,28,0.318037768005348,40.7482723700709,"exp","06059"
2020-03-31,28,0.337542965783166,39.8603306588986,"exp","06059"
2020-04-01,28,0.317165113328737,44.9906700993671,"exp","06059"
2020-04-02,28,0.319179665215467,44.2628245196241,"exp","06059"
2020-04-03,28,0.339292554686398,46.0053183093562,"exp","06059"
2020-04-04,28,0.336158613249928,40.5055503157092,"exp","06059"
2020-04-05,28,0.316245561055578,31.7022768180843,"exp","06059"
