"day","lag","rho","error","index","county"
2020-02-10,21,0.00117655829782124,41.7553894845681,"homo","25025"
2020-02-11,21,0.00116106310895584,40.7306213238975,"homo","25025"
2020-02-12,21,0.00114892439474216,42.5095208243404,"homo","25025"
2020-02-13,21,0.00116104119621022,40.8004690352243,"homo","25025"
2020-02-14,21,0.00116318997879262,41.3778919824014,"homo","25025"
2020-02-15,21,0.00104776554787837,35.7470018456605,"homo","25025"
2020-02-16,21,0.00101486991074357,34.3538637645994,"homo","25025"
2020-03-30,21,0.0007481835292265,24.8361364901567,"homo","25025"
2020-03-31,21,0.00077623362899057,24.5319866328106,"homo","25025"
2020-04-01,21,0.000861239143876434,30.9516132609328,"homo","25025"
2020-04-02,21,0.000778880712150858,32.4455998365559,"homo","25025"
2020-04-03,21,0.000831871216068613,30.344005879468,"homo","25025"
2020-04-04,21,0.000788551169536265,31.0438972680455,"homo","25025"
2020-04-05,21,0.000805237021818065,28.8565155374509,"homo","25025"
2020-02-10,21,4.99994115233474,436.536420084869,"power","25025"
2020-02-11,21,4.99994092318385,423.007592409617,"power","25025"
2020-02-12,21,4.9999410116199,442.950743578857,"power","25025"
2020-02-13,21,4.9999408728263,430.215254475087,"power","25025"
2020-02-14,21,4.999941205573,428.051903888169,"power","25025"
2020-02-15,21,4.99994076936875,363.951845517089,"power","25025"
2020-02-16,21,4.99994077396079,348.545345537328,"power","25025"
2020-03-30,21,4.99993993526363,240.146312204183,"power","25025"
2020-03-31,21,4.99994035934292,239.247000834462,"power","25025"
2020-04-01,21,4.99994036994909,289.076135320868,"power","25025"
2020-04-02,21,4.99993998769962,291.708845907738,"power","25025"
2020-04-03,21,4.99993990906525,284.186726278066,"power","25025"
2020-04-04,21,4.99993926981665,277.820604167222,"power","25025"
2020-04-05,21,4.99993945637084,269.216048782818,"power","25025"
2020-02-10,21,0.413254726214397,40.7748698750719,"exp","25025"
2020-02-11,21,0.412468030904645,39.8520316696847,"exp","25025"
2020-02-12,21,0.410175682646819,41.7857010980486,"exp","25025"
2020-02-13,21,0.408862772011344,40.7894199470425,"exp","25025"
2020-02-14,21,0.411351086856808,40.4839390435477,"exp","25025"
2020-02-15,21,0.405631044440572,34.7932432175684,"exp","25025"
2020-02-16,21,0.402858922869779,33.1852592818739,"exp","25025"
2020-03-30,21,0.40010493365439,21.8979023759744,"exp","25025"
2020-03-31,21,0.400314874740028,21.781678257469,"exp","25025"
2020-04-01,21,0.394798381806995,28.9065137325453,"exp","25025"
2020-04-02,21,0.384742687496711,30.5306834109479,"exp","25025"
2020-04-03,21,0.388612133485909,29.1209418709799,"exp","25025"
2020-04-04,21,0.3890073258194,29.0080513881824,"exp","25025"
2020-04-05,21,0.379645378754759,27.882891511977,"exp","25025"
2020-02-10,29,0.000718495636924514,46.4275786015672,"homo","25017"
2020-02-11,29,0.000708257360022712,44.9184052163734,"homo","25017"
2020-02-12,29,0.000733706915904151,48.4717333888089,"homo","25017"
2020-02-13,29,0.000699728920811195,46.9208212548018,"homo","25017"
2020-02-14,29,0.000739534308204969,49.3443914461936,"homo","25017"
2020-02-15,29,0.000674683857197913,42.8987514168012,"homo","25017"
2020-02-16,29,0.000659936103240728,41.1346921299234,"homo","25017"
2020-03-30,29,0.000563398480658183,32.3850838683663,"homo","25017"
2020-03-31,29,0.000586539689183155,31.9135314043707,"homo","25017"
2020-04-01,29,0.000610573467621483,36.7395105235283,"homo","25017"
2020-04-02,29,0.000595986242798863,36.1570242264559,"homo","25017"
2020-04-03,29,0.000603323499156127,35.8886071588509,"homo","25017"
2020-04-04,29,0.000620390528855438,36.1025581787054,"homo","25017"
2020-04-05,29,0.000605693562650798,34.1007528457361,"homo","25017"
2020-02-10,29,4.99994188669874,441.498166932062,"power","25017"
2020-02-11,29,4.99994111720728,425.230553803153,"power","25017"
2020-02-12,29,4.99994042723657,443.420005361279,"power","25017"
2020-02-13,29,4.99994138603604,430.794810730464,"power","25017"
2020-02-14,29,4.99994145815073,451.141863014932,"power","25017"
2020-02-15,29,4.99994027469735,385.571862313851,"power","25017"
2020-02-16,29,4.99994037829641,361.8582428012,"power","25017"
2020-03-30,29,4.99993376937085,273.130637057914,"power","25017"
2020-03-31,29,4.99993404272244,272.519646914864,"power","25017"
2020-04-01,29,4.9999351580949,308.769556622065,"power","25017"
2020-04-02,29,4.99993429439396,299.693215879885,"power","25017"
2020-04-03,29,4.99993538580825,300.343464451248,"power","25017"
2020-04-04,29,4.99993584212893,305.507651453906,"power","25017"
2020-04-05,29,4.99993530312554,287.544179664201,"power","25017"
2020-02-10,29,0.44983708680481,35.8870191996204,"exp","25017"
2020-02-11,29,0.449074993100037,34.7006882053059,"exp","25017"
2020-02-12,29,0.448534430879879,36.9986098067626,"exp","25017"
2020-02-13,29,0.449300927376505,35.3352696434016,"exp","25017"
2020-02-14,29,0.449869021883332,36.7756437531709,"exp","25017"
2020-02-15,29,0.448058508765016,31.8337967987288,"exp","25017"
2020-02-16,29,0.446205252809853,30.7938266193824,"exp","25017"
2020-03-30,29,0.442385233427375,22.9928725213767,"exp","25017"
2020-03-31,29,0.444453836210984,22.4150864350985,"exp","25017"
2020-04-01,29,0.442204532841642,27.8666411439583,"exp","25017"
2020-04-02,29,0.441411899478369,27.3219581414318,"exp","25017"
2020-04-03,29,0.440358540246028,27.7663401953336,"exp","25017"
2020-04-04,29,0.440920089400915,28.1821978286049,"exp","25017"
2020-04-05,29,0.439924530063466,26.459596408782,"exp","25017"
2020-02-10,17,0.00479229701585323,66.9902144654441,"homo","33015"
2020-02-11,17,0.00467738176251157,66.4072319585373,"homo","33015"
2020-02-12,17,0.00467207823729892,68.8277063696364,"homo","33015"
2020-02-13,17,0.00474500055239872,63.4508756963255,"homo","33015"
2020-02-14,17,0.00477532203894674,71.953760948172,"homo","33015"
2020-02-15,17,0.00458982644259757,70.3410265429285,"homo","33015"
2020-02-16,17,0.00458083610680376,65.5361822328592,"homo","33015"
2020-03-30,17,0.00451143516993279,45.2215517845857,"homo","33015"
2020-03-31,17,0.00456100998116174,45.1038587376757,"homo","33015"
2020-04-01,17,0.00470783727401583,49.1185279014661,"homo","33015"
2020-04-02,17,0.00465947469004075,47.7056693905476,"homo","33015"
2020-04-03,17,0.00461337454031695,49.4316343154234,"homo","33015"
2020-04-04,17,0.00460941267567837,52.0731087188097,"homo","33015"
2020-04-05,17,0.00449248295018291,49.9721889358357,"homo","33015"
2020-02-10,17,4.99992265808889,637.748916789681,"power","33015"
2020-02-11,17,4.99992230287839,612.843513472928,"power","33015"
2020-02-12,17,4.99992231132814,631.080040316521,"power","33015"
2020-02-13,17,4.99992244702456,597.234968038246,"power","33015"
2020-02-14,17,4.99992263727222,678.72875529776,"power","33015"
2020-02-15,17,4.99992222706652,626.205377615685,"power","33015"
2020-02-16,17,4.99992217879015,584.1956765308,"power","33015"
2020-03-30,17,4.99992202743656,413.786354600545,"power","33015"
2020-03-31,17,4.99992216829992,414.819427005018,"power","33015"
2020-04-01,17,4.99992223618853,466.293657589808,"power","33015"
2020-04-02,17,4.99992221163857,451.880976702942,"power","33015"
2020-04-03,17,4.99992212897833,453.167874828303,"power","33015"
2020-04-04,17,4.99992211282585,481.366780308701,"power","33015"
2020-04-05,17,4.99992191632748,446.320240508523,"power","33015"
2020-02-10,17,0.465660685321426,51.8530082876698,"exp","33015"
2020-02-11,17,0.463807619404896,51.3260126948092,"exp","33015"
2020-02-12,17,0.46398829201086,52.5021265230093,"exp","33015"
2020-02-13,17,0.46453066055786,49.7746520402361,"exp","33015"
2020-02-14,17,0.464941517891036,56.0240684365607,"exp","33015"
2020-02-15,17,0.464065726744663,52.0611474853849,"exp","33015"
2020-02-16,17,0.463556218113621,49.0088849832323,"exp","33015"
2020-03-30,17,0.463490158781083,33.3435976100712,"exp","33015"
2020-03-31,17,0.464449452407865,33.1484855939667,"exp","33015"
2020-04-01,17,0.463561016867914,39.4594226463935,"exp","33015"
2020-04-02,17,0.462720099772249,38.3375229163621,"exp","33015"
2020-04-03,17,0.463082621292486,38.6537434890602,"exp","33015"
2020-04-04,17,0.461950332186522,41.2678527622674,"exp","33015"
2020-04-05,17,0.461564380364061,38.5802793490351,"exp","33015"
2020-02-10,19,0.00165585287179685,48.6914247475147,"homo","25009"
2020-02-11,19,0.0016425151184014,47.1425758302722,"homo","25009"
2020-02-12,19,0.00164217187695003,49.8597532456389,"homo","25009"
2020-02-13,19,0.00164201581330393,48.7242678608855,"homo","25009"
2020-02-14,19,0.00163427867595709,51.5491625385182,"homo","25009"
2020-02-15,19,0.00160256458030716,45.5064338641177,"homo","25009"
2020-02-16,19,0.00158561223779991,43.3244779941709,"homo","25009"
2020-03-30,19,0.00164170181190821,27.5954828658182,"homo","25009"
2020-03-31,19,0.00163976275754388,27.9028368084422,"homo","25009"
2020-04-01,19,0.00159085326740847,36.1510256097329,"homo","25009"
2020-04-02,19,0.00157937210247749,34.7238908032562,"homo","25009"
2020-04-03,19,0.00157958190098831,34.539022474342,"homo","25009"
2020-04-04,19,0.00162340468543407,34.1305600193894,"homo","25009"
2020-04-05,19,0.00154313818305881,33.9379784510736,"homo","25009"
2020-02-10,19,4.99994628272179,649.414672727404,"power","25009"
2020-02-11,19,4.99994635370663,625.191496466588,"power","25009"
2020-02-12,19,4.99994632833265,652.467283603298,"power","25009"
