"day","lag","rho","error","index","county"
2020-02-10,14,0.000377867126890973,47.7285756987214,"homo","06075"
2020-02-11,14,0.000363822814391321,47.355078924444,"homo","06075"
2020-02-12,14,0.000497617624275802,46.7246654115794,"homo","06075"
2020-02-13,14,0.000334513396497816,47.597992205974,"homo","06075"
2020-02-14,14,0.000493873704241954,47.4392852936924,"homo","06075"
2020-02-15,14,0.00043467550821895,33.9286784908866,"homo","06075"
2020-02-16,14,0.000429843654180256,29.7784009766682,"homo","06075"
2020-03-30,14,0.000418871754446569,14.8219185888264,"homo","06075"
2020-03-31,14,0.000427746655817938,14.5963948570593,"homo","06075"
2020-04-01,14,0.000390118475731743,16.0322922748681,"homo","06075"
2020-04-02,14,0.000469283193654845,15.4085711590594,"homo","06075"
2020-04-03,14,0.000385426977792923,16.4978503258967,"homo","06075"
2020-04-04,14,0.000317486239194202,14.5906130593658,"homo","06075"
2020-04-05,14,0.000394513319456672,12.8672160071923,"homo","06075"
2020-02-10,14,4.99994505293107,393.888695982939,"power","06075"
2020-02-11,14,4.99994297104431,371.039929796217,"power","06075"
2020-02-12,14,4.99994368652547,365.157798732093,"power","06075"
2020-02-13,14,4.99994143870438,387.715486335513,"power","06075"
2020-02-14,14,4.9999432961536,377.652346507347,"power","06075"
2020-02-15,14,4.99994412925497,324.825903769355,"power","06075"
2020-02-16,14,4.99994320228834,283.333080307479,"power","06075"
2020-03-30,14,4.99994356631539,194.572071728051,"power","06075"
2020-03-31,14,4.99994251492094,181.190369187289,"power","06075"
2020-04-01,14,4.999944547927,201.619517719355,"power","06075"
2020-04-02,14,4.99994278289337,199.854191609395,"power","06075"
2020-04-03,14,4.99994229840533,209.794534733713,"power","06075"
2020-04-04,14,4.99993970761612,214.256191717583,"power","06075"
2020-04-05,14,4.99994200897092,171.119535014939,"power","06075"
2020-02-10,14,0.336213004465172,44.1948544038221,"exp","06075"
2020-02-11,14,0.354546709594599,42.3004899323088,"exp","06075"
2020-02-12,14,0.362405068536917,42.0880444405616,"exp","06075"
2020-02-13,14,0.347395360684637,43.0436321519544,"exp","06075"
2020-02-14,14,0.365842299707033,42.3061047611837,"exp","06075"
2020-02-15,14,0.33902204211372,31.2564847534127,"exp","06075"
2020-02-16,14,0.338930383164769,27.643986035147,"exp","06075"
2020-03-30,14,0.305105872979708,14.4708795717432,"exp","06075"
2020-03-31,14,0.319406825889797,13.8206671071564,"exp","06075"
2020-04-01,14,0.306201122147958,15.394561198617,"exp","06075"
2020-04-02,14,0.308376424806057,15.2485284021285,"exp","06075"
2020-04-03,14,0.305555170610619,16.0232884153937,"exp","06075"
2020-04-04,14,0.276793003620772,14.553343130439,"exp","06075"
2020-04-05,14,0.312012980111337,12.1934208104716,"exp","06075"
2020-02-10,8,0.0010378690296055,41.3575923752983,"homo","06041"
2020-02-11,8,0.000456687124515882,41.6578584051802,"homo","06041"
2020-02-12,8,0.000834977105373809,43.3608896310871,"homo","06041"
2020-02-13,8,0.000518422750942734,43.2146052933133,"homo","06041"
2020-02-14,8,0.000527951702417006,47.7893674083188,"homo","06041"
2020-02-15,8,0.000598056892616139,38.8100559780834,"homo","06041"
2020-02-16,8,0.00072577337496204,33.7508728336163,"homo","06041"
2020-03-30,8,0.00120648036291761,17.7972144791195,"homo","06041"
2020-03-31,8,0.00105020014430181,18.6360278071158,"homo","06041"
