"day","lag","rho","error","index","event","msa","week","period"
2019-11-09,13,4.99994705524991,375.700783045476,"power","Fire_Kincade","Santa Rosa-Petaluma","weekend","after"
2019-11-10,13,4.99994665405434,370.233221126463,"power","Fire_Kincade","Santa Rosa-Petaluma","weekend","after"
2019-11-11,13,4.99994543767253,376.329645264368,"power","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-12,13,4.99994720241241,452.959868844947,"power","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-13,13,4.99994703415284,420.65726523056,"power","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-14,13,4.99994662817886,436.011371291813,"power","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-15,13,4.99994571535887,444.916673130662,"power","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-16,13,4.99994626301222,397.42350912695,"power","Fire_Kincade","Santa Rosa-Petaluma","weekend","after"
2019-11-17,13,4.99994585090924,355.720458390359,"power","Fire_Kincade","Santa Rosa-Petaluma","weekend","after"
2019-11-18,13,4.99994698850955,426.679976648699,"power","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-19,13,4.99994503072507,419.753447718828,"power","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-20,13,4.9999472484221,422.642887909688,"power","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-21,13,4.99994758366909,424.388372798816,"power","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-10-08,13,0.366207314943465,54.9927955693679,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-09,13,0.375774507211728,44.8016656389684,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-10,13,0.383813963817986,44.1474777351129,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-11,13,0.385960619884232,46.8251725963067,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-12,13,0.356445378540073,45.1160887119654,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekend","before"
2019-10-13,13,0.34404799282192,39.4042711227556,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekend","before"
2019-10-14,13,0.377992549083697,41.7624943548603,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-15,13,0.378544041118189,45.3407526674712,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-16,13,0.392589730285257,45.0392431993016,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-17,13,0.386905747871613,45.427025247586,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-18,13,0.391028437758333,49.4167181453649,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-19,13,0.367121699028826,48.1117349014933,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekend","before"
2019-10-20,13,0.365041456984116,40.8755229040077,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekend","before"
2019-10-21,13,0.359587265521629,47.4561005581952,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-22,13,0.352819725261236,49.5398098699748,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-23,13,0.382566089564615,48.2230894830106,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-10-24,13,0.384367856425184,45.9906869770609,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-10-25,13,0.383847741856899,48.9358867543724,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-10-26,13,0.389367695205808,39.1242611998018,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekend","during"
2019-10-27,13,0.391419944376464,35.7545982228438,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekend","during"
2019-10-28,13,0.364813244303803,42.081268021839,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-10-29,13,0.382398203221387,42.3864991096665,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-10-30,13,0.388833008229591,40.7517408642112,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-10-31,13,0.395809561664928,38.9130994113257,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-11-01,13,0.348797698699168,46.7049744828806,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-11-02,13,0.371089270388694,42.4442013212989,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekend","during"
2019-11-03,13,0.345721123991269,43.6603050014786,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekend","during"
2019-11-04,13,0.366470236472739,47.4001379706429,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-11-05,13,0.36915992024257,46.3942113328797,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-11-06,13,0.378975512414595,46.3046838309353,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-11-07,13,0.374359207268044,47.1157368565063,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-08,13,0.376093252284671,50.6125377351316,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-09,13,0.378394817198937,46.2458321083476,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekend","after"
2019-11-10,13,0.354080222566705,44.8350491184986,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekend","after"
2019-11-11,13,0.378857508166735,43.2439924281056,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-12,13,0.363643631197197,48.5721282874388,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-13,13,0.388148526662156,45.87305830772,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-14,13,0.378551845064153,46.6387999723969,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-15,13,0.382661084495688,50.9887506087109,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-16,13,0.361182473043843,49.8843340873512,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekend","after"
2019-11-17,13,0.350484653780125,42.1471966027667,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekend","after"
2019-11-18,13,0.372353775978311,46.8768186970268,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-19,13,0.382842124989349,46.3644884566834,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-20,13,0.381707921782686,46.8795904231231,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-21,13,0.384355425702549,47.1679481361552,"exp","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
