"day","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2017-08-18",-1,0.438661594476061,0.438063326012704,-0.99999999934707,0.565139841222445,0.564920357447811,-0.999999668504203,0.399001269251794,0.398958568906669,"Hurricane_Harvey","Houston"
"2017-08-19",-1,0.440562566537622,0.440847937861063,-0.999999997714762,0.575435599455536,0.574597625336842,-0.99999933715039,0.408062747410272,0.407419229522821,"Hurricane_Harvey","Houston"
"2017-08-20",-1,0.470729494706788,0.46981455981976,-0.999999927200038,0.573808161991198,0.571612386424142,-0.999991168757537,0.406237124532803,0.40479569360024,"Hurricane_Harvey","Houston"
"2017-08-21",-1,0.443116569757415,0.443608224060224,-0.999999245018147,0.588792024649232,0.588176377356437,-0.999958503403145,0.417802048253587,0.417266184625121,"Hurricane_Harvey","Houston"
"2017-08-22",-1,0.435807007923789,0.436621836532911,-0.999999163180718,0.583159507176745,0.582509337698789,-0.999957172369713,0.412448509585572,0.412165156998599,"Hurricane_Harvey","Houston"
"2017-08-23",-1,0.445460628456313,0.446530800268987,-1,0.573580649490948,0.572884211628424,-1,0.405558287115526,0.405109530261788,"Hurricane_Harvey","Houston"
"2017-08-24",-1,0.442120383601509,0.441850414147263,-0.999999436858499,0.583485500295718,0.582877214819219,-0.999969971057392,0.414508463598143,0.41404907839221,"Hurricane_Harvey","Houston"
"2017-08-25",-1,0.45591565595504,0.456250129783889,-1,0.572784341743231,0.572422141797002,-1,0.406251637149338,0.406029894038781,"Hurricane_Harvey","Houston"
"2017-08-26",-1,0.564007138037124,0.56560749464981,-0.99999997061958,0.623904975085697,0.624846360746087,-0.999996140548648,0.447769718782772,0.448625922539871,"Hurricane_Harvey","Houston"
"2017-08-27",-1,0.619710811769619,0.619746356004044,-0.999999835470436,0.663616513936389,0.664097623117119,-0.999986107566028,0.483157214154807,0.483658070643474,"Hurricane_Harvey","Houston"
"2017-08-28",-1,0.632681973268525,0.632873709118612,-0.999999813598411,0.682798333589585,0.682048918283001,-0.999985114135709,0.501088436512388,0.500505327607993,"Hurricane_Harvey","Houston"
"2017-08-29",-1,0.60793894076007,0.608073471529107,-0.999999999891183,0.651067338415121,0.649836355265695,-0.999999889688494,0.47325168183305,0.472394439836851,"Hurricane_Harvey","Houston"
"2017-08-30",-1,0.534506514417449,0.536591961817954,-1,0.617442106851069,0.615678729534387,-1,0.443758734558267,0.442327862772464,"Hurricane_Harvey","Houston"
"2017-08-31",-1,0.480848833550778,0.48198643419417,-0.999999635677401,0.599906278046693,0.599359457799887,-0.999969209840065,0.427936720405895,0.427593565936391,"Hurricane_Harvey","Houston"
"2017-09-01",-1,0.453431004862678,0.453497615708144,-0.999999687580478,0.583253465718349,0.582859796493953,-0.999976927058425,0.414366958248681,0.414135070594073,"Hurricane_Harvey","Houston"
"2017-09-02",-1,0.457731453885326,0.457616882153424,-1,0.572466925729879,0.571537587538686,-1,0.406808454243641,0.40612018915471,"Hurricane_Harvey","Houston"
"2017-09-03",-1,0.48741091557074,0.489364775068156,-0.999999993470757,0.572493706567568,0.573430987972194,-0.999998343012808,0.406388398133084,0.407090429198649,"Hurricane_Harvey","Houston"
"2017-09-04",-1,0.497649563815288,0.499151381733948,-1,0.586596276557011,0.586902382169889,-1,0.41760755461845,0.417815288149964,"Hurricane_Harvey","Houston"
"2017-09-05",-1,0.497478403346978,0.49728170420437,-0.999999996626565,0.596162997934726,0.595167619283894,-0.999999005855676,0.424779337432562,0.423938241215554,"Hurricane_Harvey","Houston"
"2017-09-06",-1,0.455444241154262,0.455772109373713,-0.999999999129423,0.5881257491328,0.587152526437597,-0.999999557956051,0.418059011870829,0.417359919477965,"Hurricane_Harvey","Houston"
"2017-09-07",-1,0.503387085201391,0.503350456717191,-0.999999849825015,0.581415296206734,0.581134583942485,-0.999986737690753,0.413243060225552,0.413162493536011,"Hurricane_Harvey","Houston"
"2017-09-08",-1,0.445820994431133,0.444959118257231,-0.999999885736474,0.571091298054714,0.570622040809638,-0.999990715864333,0.404131508562652,0.403911815763211,"Hurricane_Harvey","Houston"
"2019-08-26",-1,0.683580634461082,0.677300211475858,-1,0.578248892311404,0.573345138490746,-1,0.411052881903388,0.407447154869148,"Hurricane_Dorian","Jacksonville"
"2019-08-27",-1,0.686173108765285,0.679144233476188,-1,0.586693465318254,0.581695141303459,-1,0.417958941700849,0.413909663227538,"Hurricane_Dorian","Jacksonville"
"2019-08-28",-1,0.689263993794494,0.682990675581277,-1,0.588079174120962,0.582657446757688,-1,0.417951086589629,0.413652082775311,"Hurricane_Dorian","Jacksonville"
"2019-08-29",-1,0.694989034074537,0.68715739305794,-0.999999965753245,0.588137227051601,0.582091576884189,-0.999993945955545,0.420022474599546,0.415118515606622,"Hurricane_Dorian","Jacksonville"
"2019-08-30",-1,0.689826508550299,0.677250595038841,-0.999999948629943,0.599153947612473,0.58936936652962,-0.999993946688485,0.428280043407277,0.420513223291251,"Hurricane_Dorian","Jacksonville"
"2019-08-31",-1,0.659547941206315,0.655048260593799,-0.999999974314923,0.624849807357318,0.622171673520482,-0.999995963339045,0.451545681621767,0.4496742905977,"Hurricane_Dorian","Jacksonville"
"2019-09-01",-1,0.651038880153073,0.649800687209266,-0.999999914383068,0.622921651980268,0.622075367559785,-0.99999192695509,0.451236818639748,0.450381798613903,"Hurricane_Dorian","Jacksonville"
"2019-09-02",-1,0.650797856085533,0.642028477305962,-0.999999991438294,0.623032797918556,0.618945174415795,-0.999997981516749,0.448650032484996,0.445512111980184,"Hurricane_Dorian","Jacksonville"
"2019-09-03",-1,0.645723980704435,0.635742734143638,-0.999999991438285,0.623084800342362,0.616938969584513,-0.999997981198905,0.447874594361231,0.442840618643999,"Hurricane_Dorian","Jacksonville"
"2019-09-04",-1,0.598093606714126,0.601262649929182,-1,0.610844614391485,0.612050919531096,-1,0.439242560369975,0.439597591877443,"Hurricane_Dorian","Jacksonville"
"2019-09-05",-1,0.677619347747205,0.684789181805268,-0.999999974314921,0.591549880628776,0.594442261186788,-0.999995963469398,0.423677700157794,0.425121551815638,"Hurricane_Dorian","Jacksonville"
"2019-09-06",-1,0.678295267379125,0.665890125710742,-0.99999999143832,0.579278319464725,0.569470517375308,-0.999997982119561,0.412949967856622,0.405094239952475,"Hurricane_Dorian","Jacksonville"
"2019-09-07",-1,0.647412664518018,0.632860027372914,-0.999999820204866,0.588321012217591,0.581363484225569,-0.999981840102098,0.420895686406384,0.416427510836899,"Hurricane_Dorian","Jacksonville"
"2019-09-08",-1,0.615845360597854,0.608698180517631,-1,0.562405801509887,0.559437220048614,-1,0.40368991664949,0.401407017843215,"Hurricane_Dorian","Jacksonville"
"2019-09-09",-1,0.680861613889039,0.672148028307598,-1,0.568275273414757,0.559937258216864,-1,0.403424998370205,0.397246380980391,"Hurricane_Dorian","Jacksonville"
"2019-09-10",-1,0.681828432653396,0.672998715191285,-1,0.566331396863015,0.558752924598806,-1,0.401880999488683,0.395977033935354,"Hurricane_Dorian","Jacksonville"
"2019-09-11",-1,0.695084506237762,0.682176910419885,-0.999999991438312,0.57904195835868,0.567638638002808,-0.999997982038121,0.412240463299088,0.40356188650525,"Hurricane_Dorian","Jacksonville"
"2019-09-12",-1,0.694085814880636,0.6903046425759,-0.999999914383164,0.573420432282903,0.570327402546682,-0.999987891532346,0.407746608495884,0.405294579516165,"Hurricane_Dorian","Jacksonville"
"2021-01-30",-1,0.687376232452218,0.6816646899739,-0.999999963330587,0.727304094026265,0.721157419163687,-0.999994285945359,0.536273452098598,0.530214088283931,"Storm_Texas","Houston"
"2021-01-31",-1,0.681928794341035,0.677619747669468,-0.999999962024769,0.729377206686093,0.724530119790608,-0.999994064563697,0.538735166612401,0.533718158973455,"Storm_Texas","Houston"
"2021-02-01",-1,0.689379273796089,0.684903039557302,-0.999999996735659,0.743764700376824,0.736087340926921,-0.999998791178039,0.552027302632664,0.545085804923609,"Storm_Texas","Houston"
"2021-02-02",-1,0.691031593486637,0.686439600704477,-1,0.74269254561042,0.734947187022213,-1,0.551229453787523,0.544082528331833,"Storm_Texas","Houston"
"2021-02-03",-1,0.69308791250188,0.688568576883846,-1,0.742228400068131,0.734470546775956,-1,0.550744146915498,0.543686290421248,"Storm_Texas","Houston"
"2021-02-04",-1,0.68838306060178,0.684051908477232,-0.999999988901261,0.734755484891021,0.727958519247106,-0.999997363224987,0.543859905654196,0.537785745217425,"Storm_Texas","Houston"
"2021-02-05",-1,0.669081845080468,0.66524471765702,-0.999999965398062,0.712955648219639,0.708025798303533,-0.999992749286931,0.524823683565072,0.520530443538702,"Storm_Texas","Houston"
"2021-02-06",-1,0.662352419598121,0.658218399889447,-0.999999969641681,0.693103566228047,0.689191052300807,-0.999994176970545,0.507208099085562,0.503398412041731,"Storm_Texas","Houston"
"2021-02-07",-1,0.658522445764733,0.655944164331578,-1,0.700776851947513,0.698731512224676,-1,0.51489775035724,0.513050730409795,"Storm_Texas","Houston"
"2021-02-08",-1,0.668443165011823,0.665476753156337,-0.99999998150209,0.713822000964225,0.708808786643602,-0.999995275378674,0.525562855420793,0.521168355304807,"Storm_Texas","Houston"
"2021-02-09",-1,0.672062015583369,0.668664309689897,-0.999999987160278,0.71361678876107,0.708356088322497,-0.999996923640133,0.52571082142568,0.521071048788003,"Storm_Texas","Houston"
"2021-02-10",-1,0.67888592729892,0.674718169101962,-0.9999999748646,0.720786522090418,0.715003585326498,-0.999995165450374,0.5312190706125,0.526243350110584,"Storm_Texas","Houston"
"2021-02-11",-1,0.669741560021505,0.665999309965709,-0.999999998041397,0.71699683237008,0.712195683258262,-0.999999120967604,0.527926047792679,0.523723309822448,"Storm_Texas","Houston"
"2021-02-12",-1,0.670418834390162,0.665616032214672,-0.999999997932588,0.714967047590409,0.70899760966826,-0.999999011246467,0.525638326627449,0.520274052135404,"Storm_Texas","Houston"
"2021-02-13",-1,0.661720094038004,0.656645115610647,-0.999999992709646,0.700407570106066,0.695019232958432,-0.999998132085611,0.513063768828061,0.508299617018522,"Storm_Texas","Houston"
"2021-02-14",-1,0.655830930913613,0.653230604394345,-0.999999996953271,0.708082817887898,0.705543451707293,-0.99999923042897,0.521238574210319,0.519299538498125,"Storm_Texas","Houston"
"2021-02-15",-1,0.651746693309474,0.650937646550753,-0.999999813820336,0.732548424325998,0.732455011191427,-0.999978643414259,0.545198648046429,0.545400329445763,"Storm_Texas","Houston"
"2021-02-16",-1,0.674643311435531,0.671817912520419,-0.999999955822236,0.750052178930437,0.746967662954985,-0.999994940559827,0.559937105646902,0.557082792231549,"Storm_Texas","Houston"
"2021-02-17",-1,0.670976642723418,0.669020866631523,-0.999999999673564,0.747153484942443,0.744871288416873,-0.999999780077943,0.557599800538328,0.555651346998655,"Storm_Texas","Houston"
"2021-02-18",-1,0.675327734217886,0.672851458223627,-0.999999988357162,0.728630930133243,0.726315197027292,-0.999997252036255,0.54070022204386,0.538700771927468,"Storm_Texas","Houston"
"2021-02-19",-1,0.673604915887992,0.670100193495816,-0.999999955060938,0.719458517467748,0.71515915521604,-0.999994615732226,0.530899839878982,0.527004300305682,"Storm_Texas","Houston"
"2021-02-20",-1,0.674600179798062,0.670493673759103,-0.999999925355514,0.712801359684859,0.708352136697928,-0.999990331342688,0.524269481307039,0.51998873247456,"Storm_Texas","Houston"
"2021-02-21",-1,0.667349823229317,0.664474866030868,-0.999999972688343,0.70130989173488,0.698350443946899,-0.999996263606106,0.515067179582849,0.512184235235154,"Storm_Texas","Houston"
"2021-02-22",-1,0.673095523200322,0.669578851665784,-1,0.717134547937731,0.711906354191511,-1,0.528453347435557,0.523883303140689,"Storm_Texas","Houston"
"2021-02-23",-1,0.681450606004543,0.677148790022966,-0.999999971600281,0.722481599186489,0.716600076724475,-0.999995495500197,0.532788733757009,0.527731164331215,"Storm_Texas","Houston"
"2021-02-24",-1,0.692350998645232,0.687197297884493,-0.999999984548811,0.74417812309786,0.736537508119604,-0.999997912488095,0.552028754908815,0.544768008331451,"Storm_Texas","Houston"
"2021-02-25",-1,0.693399887146976,0.688106781811956,-1,0.748462177836362,0.740417660072483,-1,0.556581990709772,0.549135803253048,"Storm_Texas","Houston"
"2021-02-26",-1,0.69165181975452,0.685855584846948,-0.999999990315818,0.735500982668225,0.728170417190459,-0.999997693178581,0.544421232322765,0.53767468810051,"Storm_Texas","Houston"
"2021-02-27",-1,0.683352715220944,0.677761608643931,-0.999999971709096,0.723146749296829,0.716590593117769,-0.999995605312211,0.532425648163702,0.526085870641054,"Storm_Texas","Houston"
"2021-02-28",-1,0.68344293089757,0.678541186146274,-1,0.730330370150572,0.724687671452367,-1,0.538859733447339,0.533384543287008,"Storm_Texas","Houston"
"2021-03-01",-1,0.680985652710762,0.676479448866139,-0.999999999891189,0.722534795676091,0.716053501606762,-0.999999890125291,0.53279595087012,0.526876944512959,"Storm_Texas","Houston"
"2021-03-02",-1,0.689961220832563,0.685022668917265,-0.999999998367832,0.734741173067303,0.727005331590775,-0.999999340777349,0.543762597483288,0.536769137321801,"Storm_Texas","Houston"
"2021-03-03",-1,0.695039892467411,0.689590301420375,-0.999999998041398,0.748823663001848,0.740324384331378,-0.999999230903316,0.55626674935848,0.548351899686528,"Storm_Texas","Houston"
"2019-10-08",-1,0.51437808259992,0.510871160020842,-0.999999896472406,0.569976803444738,0.562811014004079,-0.999986537879042,0.410642481036167,0.406131549149151,"Fire_Kincade","Santa Rosa-Petaluma"
"2019-10-09",-1,0.603239055507814,0.599652494777285,-0.999999482338181,0.636548337200908,0.625566210090786,-0.999973031283706,0.460083042460419,0.45196732861894,"Fire_Kincade","Santa Rosa-Petaluma"
"2019-10-10",-1,0.607912448646227,0.604716823488215,-0.999998188165391,0.63987422101055,0.627171314245991,-0.999932556837648,0.461836380087113,0.452213948888441,"Fire_Kincade","Santa Rosa-Petaluma"
"2019-10-11",-1,0.593077354638351,0.589038170417297,-0.999999068238438,0.607417947640131,0.595729956863552,-0.999946119238087,0.434615925181252,0.426531171860719,"Fire_Kincade","Santa Rosa-Petaluma"
