"day","lag","rho","error","index","event","msa","week","period"
2019-08-28,15,4.99994829253629,2752.40724960047,"power","Hurricane_Dorian","Jacksonville","weekday","before"
2019-08-29,15,4.99994873145399,2710.81219147362,"power","Hurricane_Dorian","Jacksonville","weekday","before"
2019-08-30,15,4.9999472403084,2476.99293376555,"power","Hurricane_Dorian","Jacksonville","weekday","before"
2019-08-31,15,4.99994624860364,2562.07262193244,"power","Hurricane_Dorian","Jacksonville","weekend","before"
2019-09-01,15,4.99994757434068,2720.77165855001,"power","Hurricane_Dorian","Jacksonville","weekend","before"
2019-09-02,15,4.99994476109094,2124.64726211955,"power","Hurricane_Dorian","Jacksonville","weekday","during"
2019-09-03,15,4.99994615421406,1949.96434921422,"power","Hurricane_Dorian","Jacksonville","weekday","during"
2019-09-04,15,4.9999528783398,2567.21065606261,"power","Hurricane_Dorian","Jacksonville","weekday","during"
2019-09-05,15,4.99995247892866,3518.90362772642,"power","Hurricane_Dorian","Jacksonville","weekday","during"
2019-09-06,15,4.99994467784306,2457.50156666912,"power","Hurricane_Dorian","Jacksonville","weekday","after"
2019-09-07,15,4.99994362451094,1818.22216968307,"power","Hurricane_Dorian","Jacksonville","weekend","after"
2019-09-08,15,4.99994424243367,1987.3748076278,"power","Hurricane_Dorian","Jacksonville","weekend","after"
2019-09-09,15,4.99994832799081,2534.28105488693,"power","Hurricane_Dorian","Jacksonville","weekday","after"
2019-09-10,15,4.99994858278969,2575.35701439538,"power","Hurricane_Dorian","Jacksonville","weekday","after"
2019-09-11,15,4.99994526190117,2311.60605904231,"power","Hurricane_Dorian","Jacksonville","weekday","after"
2019-09-12,15,4.99994771476634,3062.99357421576,"power","Hurricane_Dorian","Jacksonville","weekday","after"
2019-08-26,15,0.35671424311056,249.353139719177,"exp","Hurricane_Dorian","Jacksonville","weekday","before"
2019-08-27,15,0.361750273645408,251.160868032904,"exp","Hurricane_Dorian","Jacksonville","weekday","before"
2019-08-28,15,0.354592014143942,268.961494792915,"exp","Hurricane_Dorian","Jacksonville","weekday","before"
2019-08-29,15,0.364981501985286,266.610888232621,"exp","Hurricane_Dorian","Jacksonville","weekday","before"
2019-08-30,15,0.395982319148239,246.794123934709,"exp","Hurricane_Dorian","Jacksonville","weekday","before"
2019-08-31,15,0.341273419805403,248.528249411605,"exp","Hurricane_Dorian","Jacksonville","weekend","before"
2019-09-01,15,0.312796474856368,258.668779582202,"exp","Hurricane_Dorian","Jacksonville","weekend","before"
2019-09-02,15,0.387987424539978,222.939866601061,"exp","Hurricane_Dorian","Jacksonville","weekday","during"
2019-09-03,15,0.405007376538397,205.507910285516,"exp","Hurricane_Dorian","Jacksonville","weekday","during"
2019-09-04,15,0.192777232926686,215.977265623334,"exp","Hurricane_Dorian","Jacksonville","weekday","during"
2019-09-05,15,0.19261311875796,282.753023716025,"exp","Hurricane_Dorian","Jacksonville","weekday","during"
2019-09-06,15,0.395612586897566,247.652829093402,"exp","Hurricane_Dorian","Jacksonville","weekday","after"
2019-09-07,15,0.431852603765704,183.535628871679,"exp","Hurricane_Dorian","Jacksonville","weekend","after"
2019-09-08,15,0.397647870217354,212.162534698819,"exp","Hurricane_Dorian","Jacksonville","weekend","after"
2019-09-09,15,0.376402181728649,254.339388154599,"exp","Hurricane_Dorian","Jacksonville","weekday","after"
2019-09-10,15,0.375737510913822,257.418355452786,"exp","Hurricane_Dorian","Jacksonville","weekday","after"
2019-09-11,15,0.401811960874213,229.052651627228,"exp","Hurricane_Dorian","Jacksonville","weekday","after"
2019-09-12,15,0.333185834737741,288.754635917825,"exp","Hurricane_Dorian","Jacksonville","weekday","after"
2021-01-30,28,0.000246575798928562,213.985885372773,"homo","Storm_Texas","Houston","weekend","before"
2021-01-31,28,0.000242014814696395,194.699573519245,"homo","Storm_Texas","Houston","weekend","before"
2021-02-01,28,0.000245792336228548,197.217262860091,"homo","Storm_Texas","Houston","weekday","before"
2021-02-02,28,0.000247900944340887,196.414399581675,"homo","Storm_Texas","Houston","weekday","before"
2021-02-03,28,0.000246615809299915,204.741328821151,"homo","Storm_Texas","Houston","weekday","before"
2021-02-04,28,0.00023616542573241,216.720725791228,"homo","Storm_Texas","Houston","weekday","before"
2021-02-05,28,0.000249080375933661,226.358384816402,"homo","Storm_Texas","Houston","weekday","before"
2021-02-06,28,0.000237827488179748,229.911479190598,"homo","Storm_Texas","Houston","weekend","before"
2021-02-07,28,0.00026015441637378,203.969577336773,"homo","Storm_Texas","Houston","weekend","before"
2021-02-08,28,0.000249434928845598,207.964369560132,"homo","Storm_Texas","Houston","weekday","before"
2021-02-09,28,0.000251707389547389,211.582604093022,"homo","Storm_Texas","Houston","weekday","before"
2021-02-10,28,0.000249723515947628,210.534875185671,"homo","Storm_Texas","Houston","weekday","during"
2021-02-11,28,0.000238003166541374,212.926153466084,"homo","Storm_Texas","Houston","weekday","during"
2021-02-12,28,0.000250442532476593,228.491474022567,"homo","Storm_Texas","Houston","weekday","during"
2021-02-13,28,0.000238949550339866,231.658867776181,"homo","Storm_Texas","Houston","weekend","during"
2021-02-14,28,0.000248378777052927,185.347932752049,"homo","Storm_Texas","Houston","weekend","during"
2021-02-15,28,0.000198590144256396,129.123173797799,"homo","Storm_Texas","Houston","weekday","during"
2021-02-16,28,0.000219379820313278,150.910887576745,"homo","Storm_Texas","Houston","weekday","during"
2021-02-17,28,0.000234736540025377,162.826255988959,"homo","Storm_Texas","Houston","weekday","during"
2021-02-18,28,0.00021344677554265,192.222064976358,"homo","Storm_Texas","Houston","weekday","during"
2021-02-19,28,0.000238212162937828,211.497097221625,"homo","Storm_Texas","Houston","weekday","during"
2021-02-20,28,0.000226213397029188,231.247746325346,"homo","Storm_Texas","Houston","weekend","during"
2021-02-21,28,0.000237691222673969,208.540865855349,"homo","Storm_Texas","Houston","weekend","after"
2021-02-22,28,0.000215686228405319,226.096416756153,"homo","Storm_Texas","Houston","weekday","after"
2021-02-23,28,0.000253686697015468,218.499953308156,"homo","Storm_Texas","Houston","weekday","after"
2021-02-24,28,0.00024919543263247,213.796484031174,"homo","Storm_Texas","Houston","weekday","after"
2021-02-25,28,0.000242003816266338,214.323366878175,"homo","Storm_Texas","Houston","weekday","after"
2021-02-26,28,0.000253394656464609,233.098759078789,"homo","Storm_Texas","Houston","weekday","after"
2021-02-27,28,0.000247592302009683,230.257686129891,"homo","Storm_Texas","Houston","weekend","after"
2021-02-28,28,0.000241186277195438,202.778196933801,"homo","Storm_Texas","Houston","weekend","after"
2021-03-01,28,0.000248247094630741,207.093778316369,"homo","Storm_Texas","Houston","weekday","after"
2021-03-02,28,0.000252878170667788,214.640891575229,"homo","Storm_Texas","Houston","weekday","after"
2021-03-03,28,0.000228620464927156,220.642728689157,"homo","Storm_Texas","Houston","weekday","after"
2021-01-30,28,4.99994516686388,1472.69080475196,"power","Storm_Texas","Houston","weekend","before"
2021-01-31,28,4.99994567614242,1347.8634364462,"power","Storm_Texas","Houston","weekend","before"
2021-02-01,28,4.99994441305757,1383.49540516998,"power","Storm_Texas","Houston","weekday","before"
2021-02-02,28,4.99994491477125,1380.3926370195,"power","Storm_Texas","Houston","weekday","before"
2021-02-03,28,4.99994423560237,1439.54528149616,"power","Storm_Texas","Houston","weekday","before"
2021-02-04,28,4.99994348360572,1513.73577271164,"power","Storm_Texas","Houston","weekday","before"
2021-02-05,28,4.99994406493492,1572.62110253098,"power","Storm_Texas","Houston","weekday","before"
2021-02-06,28,4.99994388595238,1555.68009815332,"power","Storm_Texas","Houston","weekend","before"
2021-02-07,28,4.99994277280146,1377.67518852621,"power","Storm_Texas","Houston","weekend","before"
2021-02-08,28,4.99994425867101,1457.88357814114,"power","Storm_Texas","Houston","weekday","before"
2021-02-09,28,4.99994452137839,1483.90956450713,"power","Storm_Texas","Houston","weekday","before"
2021-02-10,28,4.99994448912869,1472.0502616628,"power","Storm_Texas","Houston","weekday","during"
2021-02-11,28,4.99994366125677,1468.46488961606,"power","Storm_Texas","Houston","weekday","during"
2021-02-12,28,4.99994401643103,1576.11228751278,"power","Storm_Texas","Houston","weekday","during"
2021-02-13,28,4.99994369940903,1553.97785092017,"power","Storm_Texas","Houston","weekend","during"
2021-02-14,28,4.99994337544089,1266.45935391192,"power","Storm_Texas","Houston","weekend","during"
2021-02-15,28,4.99994220789629,901.948868696197,"power","Storm_Texas","Houston","weekday","during"
2021-02-16,28,4.99994084966138,1030.47958706795,"power","Storm_Texas","Houston","weekday","during"
2021-02-17,28,4.99994354422756,1119.06232025822,"power","Storm_Texas","Houston","weekday","during"
2021-02-18,28,4.99994051045465,1301.96054354791,"power","Storm_Texas","Houston","weekday","during"
2021-02-19,28,4.99994362201881,1460.83798630361,"power","Storm_Texas","Houston","weekday","during"
2021-02-20,28,4.99994453724772,1573.46930393863,"power","Storm_Texas","Houston","weekend","during"
2021-02-21,28,4.99994436756045,1436.91896121164,"power","Storm_Texas","Houston","weekend","after"
2021-02-22,28,4.99994108689611,1519.08021275252,"power","Storm_Texas","Houston","weekday","after"
2021-02-23,28,4.99994497341651,1539.51411911739,"power","Storm_Texas","Houston","weekday","after"
2021-02-24,28,4.99994444251625,1496.53141413945,"power","Storm_Texas","Houston","weekday","after"
2021-02-25,28,4.99994432118169,1494.45827595229,"power","Storm_Texas","Houston","weekday","after"
2021-02-26,28,4.99994502668404,1627.25675230891,"power","Storm_Texas","Houston","weekday","after"
2021-02-27,28,4.99994604086219,1579.14029114155,"power","Storm_Texas","Houston","weekend","after"
2021-02-28,28,4.99994583715274,1399.01722122042,"power","Storm_Texas","Houston","weekend","after"
2021-03-01,28,4.99994415802282,1460.02165279311,"power","Storm_Texas","Houston","weekday","after"
2021-03-02,28,4.99994499820093,1511.68514723955,"power","Storm_Texas","Houston","weekday","after"
2021-03-03,28,4.99994380237781,1528.04773353982,"power","Storm_Texas","Houston","weekday","after"
2021-01-30,28,0.434861906568753,154.003251098705,"exp","Storm_Texas","Houston","weekend","before"
2021-01-31,28,0.433721935360831,141.562466225324,"exp","Storm_Texas","Houston","weekend","before"
2021-02-01,28,0.434731177858689,140.616911702351,"exp","Storm_Texas","Houston","weekday","before"
2021-02-02,28,0.435007163165008,140.08683856663,"exp","Storm_Texas","Houston","weekday","before"
2021-02-03,28,0.435107470818161,144.741010331256,"exp","Storm_Texas","Houston","weekday","before"
2021-02-04,28,0.433792534202311,153.382033061201,"exp","Storm_Texas","Houston","weekday","before"
2021-02-05,28,0.433748680467503,165.778245441627,"exp","Storm_Texas","Houston","weekday","before"
2021-02-06,28,0.433192912380624,169.124854241477,"exp","Storm_Texas","Houston","weekend","before"
2021-02-07,28,0.432298060570354,149.296201609675,"exp","Storm_Texas","Houston","weekend","before"
2021-02-08,28,0.433509863104887,151.972781039864,"exp","Storm_Texas","Houston","weekday","before"
2021-02-09,28,0.434073540022955,154.040522561351,"exp","Storm_Texas","Houston","weekday","before"
2021-02-10,28,0.434442514702203,152.146073511696,"exp","Storm_Texas","Houston","weekday","during"
2021-02-11,28,0.433261842043187,155.214525852252,"exp","Storm_Texas","Houston","weekday","during"
2021-02-12,28,0.434062767363886,167.448976075122,"exp","Storm_Texas","Houston","weekday","during"
2021-02-13,28,0.433370528909133,171.452673974842,"exp","Storm_Texas","Houston","weekend","during"
2021-02-14,28,0.429188468233406,138.556000077278,"exp","Storm_Texas","Houston","weekend","during"
2021-02-15,28,0.421538746509485,99.0842751892644,"exp","Storm_Texas","Houston","weekday","during"
2021-02-16,28,0.430852474893174,108.559522480009,"exp","Storm_Texas","Houston","weekday","during"
2021-02-17,28,0.430923560375367,118.531950076324,"exp","Storm_Texas","Houston","weekday","during"
2021-02-18,28,0.428517895992184,137.11686885036,"exp","Storm_Texas","Houston","weekday","during"
2021-02-19,28,0.433476384758097,153.110647803672,"exp","Storm_Texas","Houston","weekday","during"
2021-02-20,28,0.43223359636172,168.617623965303,"exp","Storm_Texas","Houston","weekend","during"
2021-02-21,28,0.432840955388523,152.864968367662,"exp","Storm_Texas","Houston","weekend","after"
2021-02-22,28,0.430102263652665,160.557153225616,"exp","Storm_Texas","Houston","weekday","after"
2021-02-23,28,0.434415398642297,158.093510667181,"exp","Storm_Texas","Houston","weekday","after"
2021-02-24,28,0.435273272485032,151.524023927884,"exp","Storm_Texas","Houston","weekday","after"
2021-02-25,28,0.434563123089016,151.891059108748,"exp","Storm_Texas","Houston","weekday","after"
2021-02-26,28,0.435240547019662,166.435841744754,"exp","Storm_Texas","Houston","weekday","after"
2021-02-27,28,0.434173182663624,167.475700839651,"exp","Storm_Texas","Houston","weekend","after"
2021-02-28,28,0.433717113936627,147.24594688415,"exp","Storm_Texas","Houston","weekend","after"
2021-03-01,28,0.43400844801032,149.505595566909,"exp","Storm_Texas","Houston","weekday","after"
2021-03-02,28,0.435101218203394,153.262558622267,"exp","Storm_Texas","Houston","weekday","after"
2021-03-03,28,0.433645740209303,155.599423021227,"exp","Storm_Texas","Houston","weekday","after"
2019-10-08,13,0.00182847239789863,75.2048874148732,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-09,13,0.00171076842149361,61.0016783926468,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-10,13,0.00171418537521787,61.7902346919542,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-11,13,0.00185562721103897,62.7078343786269,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-12,13,0.00111822697293061,64.1338343748416,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekend","before"
2019-10-13,13,0.00173843835995448,52.6498763551318,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekend","before"
2019-10-14,13,0.00184592740303245,57.5760466094752,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-15,13,0.00188974506978324,62.1688031846607,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-16,13,0.00190780894152298,63.6780742026835,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-17,13,0.00114376590139918,72.0999242841957,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-18,13,0.00192291897589543,66.2189021677962,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-19,13,0.00187388978835791,60.8423934340815,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekend","before"
2019-10-20,13,0.00189649331840752,54.4167888576936,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekend","before"
2019-10-21,13,0.00115837448789689,69.7017507521859,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-22,13,0.00109032577555093,72.1767228175957,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-23,13,0.00182004713871547,66.5961733747179,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-10-24,13,0.00106818685362939,72.4165453803648,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-10-25,13,0.00108070491603435,74.1789652321742,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-10-26,13,0.00181783748300906,55.2903205985104,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekend","during"
2019-10-27,13,0.000138444735018243,61.3091869389387,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekend","during"
2019-10-28,13,0.000137951022139067,64.486141060122,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-10-29,13,0.000191017146085279,66.3748769979233,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-10-30,13,0.0010017693301074,61.8856189198926,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-10-31,13,0.00176180254038217,56.0494676887477,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-11-01,13,0.00181744042202347,57.7455914207857,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-11-02,13,0.00196069585531883,54.1526946857127,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekend","during"
2019-11-03,13,0.0018298570059781,57.2308485745004,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekend","during"
2019-11-04,13,0.0018480972853105,61.6827875500673,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-11-05,13,0.00109828467646371,69.4889692718767,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-11-06,13,0.00187037271383015,62.3481811309167,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","during"
2019-11-07,13,0.00179801166557239,63.5001219517827,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-08,13,0.00111087472531376,73.9136161964881,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-09,13,0.00180258395341515,63.7714638424294,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekend","after"
2019-11-10,13,0.00180123646647385,60.6769578995546,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekend","after"
2019-11-11,13,0.00185441737284508,60.917990351192,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-12,13,0.00181167500981096,65.9953245063594,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-13,13,0.00113557240659175,74.6800526911845,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-14,13,0.00190436241615373,64.2407497360494,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-15,13,0.00192251111109409,67.8277532321052,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-16,13,0.00187586681200472,62.723574230179,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekend","after"
2019-11-17,13,0.00190931629047271,54.9235566304758,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekend","after"
2019-11-18,13,0.00198428048025923,61.2629193063769,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-19,13,0.00196143439146124,63.1304457668879,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-20,13,0.00112650339423205,72.2678264994147,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-11-21,13,0.00189025683029316,63.7610860134931,"homo","Fire_Kincade","Santa Rosa-Petaluma","weekday","after"
2019-10-08,13,4.99994843521645,575.226560994226,"power","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-09,13,4.99994812734761,471.724563938348,"power","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-10,13,4.99994819510889,478.000629587486,"power","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-11,13,4.99994873346416,498.967101874149,"power","Fire_Kincade","Santa Rosa-Petaluma","weekday","before"
2019-10-12,13,4.99994525871364,456.568760108587,"power","Fire_Kincade","Santa Rosa-Petaluma","weekend","before"
2019-10-13,13,4.9999476556375,419.486117883821,"power","Fire_Kincade","Santa Rosa-Petaluma","weekend","before"
