day,index,rho,error,msa,region,yindex,rho_ci_low,rho_ci_high,err_ci_low,err_ci_high,nblock_median,lag_median,n_boot_used,keep_ratio,B,n_fail
2020-02-10,exp,0.435931108344075,123.669574523038,Dallas,msa,2,0.447336710481116,0.456311411546115,114.906569286525,129.452235697959,3715,35,100,0.9,100,0
2020-02-10,homo,0.000204281745042237,163.805008958839,Dallas,msa,2,0.000244971852252939,0.000244971852252939,159.775739214678,166.818162430614,3715,35,100,0.9,100,0
2020-02-10,power,79.9999508083439,1343.25340062401,Dallas,msa,2,64.7214332302896,79.9999508083439,1141.9074053947,1244.70698417102,3715,35,100,0.9,100,0
2020-02-11,exp,0.433123125893789,123.665479416361,Dallas,msa,2,0.443827821558667,0.452992904247352,116.136394154856,129.040131273522,3715,35,100,0.9,100,0
2020-02-11,homo,0.000204281745042237,160.207907479697,Dallas,msa,2,0.000244971852252939,0.000244971852252939,155.940450343167,163.5612348415,3715,35,100,0.9,100,0
2020-02-11,power,79.9999508083439,1296.66328179195,Dallas,msa,2,71.9787290798654,79.9999508083439,1106.69005202741,1205.17832266908,3715,35,100,0.9,100,0
2020-02-12,exp,0.434900983085092,123.71476202318,Dallas,msa,2,0.446020879807697,0.455129486759921,115.606762137514,129.20106837367,3715,35,100,0.9,100,0
2020-02-12,homo,0.000204281745042237,163.065220898532,Dallas,msa,2,0.000244971852252939,0.000244971852252939,159.176212775009,166.270858941608,3715,35,100,0.9,100,0
2020-02-12,power,79.9999508083439,1309.52030827343,Dallas,msa,2,64.7214332302896,79.9999508083439,1118.07671727215,1215.39829002383,3715,35,100,0.9,100,0
2020-02-13,exp,0.435562801547431,128.196629996818,Dallas,msa,2,0.446808519129611,0.455936035562731,119.478681618194,134.025943309787,3715,35,100,0.9,100,0
2020-02-13,homo,0.000204281745042237,170.642297963852,Dallas,msa,2,0.000244971852252939,0.000244971852252939,166.481498642018,173.937955095837,3715,35,100,0.9,100,0
2020-02-13,power,79.9999508083439,1364.10035235603,Dallas,msa,2,64.7214332302896,79.9999508083439,1163.11365799817,1266.74682757617,3715,35,100,0.9,100,0
2020-02-14,exp,0.436160374196256,135.749508417884,Dallas,msa,2,0.447567490575642,0.457202383709593,124.773152143536,142.007242207012,3715,35,100,0.9,100,0
2020-02-14,homo,0.000204281745042237,181.074861957422,Dallas,msa,2,0.000244971852252939,0.000244971852252939,176.881707264123,184.361441103607,3715,35,100,0.9,100,0
2020-02-14,power,79.9999508083439,1457.09569244813,Dallas,msa,2,64.7214332302896,79.9999508083439,1228.5228766091,1351.01251409594,3715,35,100,0.9,100,0
2020-02-15,exp,0.435168655744476,125.871019324844,Dallas,msa,2,0.446439420479564,0.455729172334683,117.1504639717,131.691813201499,3715,35,100,0.9,100,0
2020-02-15,homo,0.000204281745042237,166.697388717529,Dallas,msa,2,0.000244971852252939,0.000244971852252939,162.783939574746,169.877416372297,3715,35,100,0.9,100,0
2020-02-15,power,79.9999508083439,1327.35908233534,Dallas,msa,2,79.9999508083439,79.9999508083439,1129.46151287601,1231.255817683,3715,35,100,0.9,100,0
2020-02-16,exp,0.434971589685422,115.606340940231,Dallas,msa,2,0.446114300294601,0.454730438410697,108.558853570514,120.75060218949,3715,35,100,0.9,100,0
2020-02-16,homo,0.000204281745042237,154.153282706532,Dallas,msa,2,0.000244971852252939,0.000244971852252939,150.625353665758,157.14102897354,3715,35,100,0.9,100,0
