"day","lag","rho","error","index","err_tag"
2020-02-10,36,0.000204281745042237,0.645098191508852,"homo","logrmse"
2020-02-11,36,0.000204281745042237,0.667349503569938,"homo","logrmse"
2020-02-12,36,0.000204281745042237,0.663975066078691,"homo","logrmse"
2020-02-13,36,0.000204281745042237,0.673710173575508,"homo","logrmse"
2020-02-14,36,0.000204281745042237,0.677932644550817,"homo","logrmse"
2020-02-15,36,0.000204281745042237,0.691196220817477,"homo","logrmse"
2020-02-16,36,0.000204281745042237,0.695871544478146,"homo","logrmse"
2020-03-30,36,0.000204281745042237,0.666957279754246,"homo","logrmse"
2020-03-31,36,0.000204281745042237,0.670437790926492,"homo","logrmse"
2020-04-01,36,0.000204281745042237,0.663272942200514,"homo","logrmse"
2020-04-02,36,0.000204281745042237,0.66652534695446,"homo","logrmse"
2020-04-03,36,0.000204281745042237,0.671137103553674,"homo","logrmse"
2020-04-04,36,0.000204281745042237,0.678440658693073,"homo","logrmse"
2020-04-05,36,0.000204281745042237,0.684860950418345,"homo","logrmse"
2020-02-10,36,60.9017499402505,2.01435905109422,"power","logrmse"
2020-02-11,36,60.9017499402505,2.02536073425306,"power","logrmse"
2020-02-12,36,60.9017499402505,2.02432884950862,"power","logrmse"
2020-02-13,36,60.9017499402505,2.0258321574105,"power","logrmse"
2020-02-14,36,60.9017499402505,2.02623845533914,"power","logrmse"
2020-02-15,36,60.9017499402505,2.02919058590799,"power","logrmse"
2020-02-16,36,60.9017499402505,2.0319542020659,"power","logrmse"
2020-03-30,36,60.9017499402505,2.02040016642431,"power","logrmse"
2020-03-31,36,60.9017499402505,2.02116622123825,"power","logrmse"
2020-04-01,36,60.9017499402505,2.02954105949707,"power","logrmse"
2020-04-02,36,60.9017499402505,2.03402030483775,"power","logrmse"
2020-04-03,36,60.9017499402505,2.0329800284273,"power","logrmse"
2020-04-04,36,60.9017499402505,2.03628737292304,"power","logrmse"
2020-04-05,36,60.9017499402505,2.03717847730313,"power","logrmse"
2020-02-10,36,0.444115233891317,0.5504238977327,"exp","logrmse"
2020-02-11,36,0.443165663939312,0.571065084087095,"exp","logrmse"
2020-02-12,36,0.443143661179259,0.567002486566318,"exp","logrmse"
2020-02-13,36,0.442948130637484,0.568309210278177,"exp","logrmse"
2020-02-14,36,0.442768060485168,0.56609649408694,"exp","logrmse"
2020-02-15,36,0.442295341301809,0.570140228795578,"exp","logrmse"
2020-02-16,36,0.441728228418149,0.568774326710312,"exp","logrmse"
2020-03-30,36,0.442791308087027,0.556629483224058,"exp","logrmse"
2020-03-31,36,0.442724132647555,0.559491226358565,"exp","logrmse"
2020-04-01,36,0.442135105805618,0.569681532174593,"exp","logrmse"
2020-04-02,36,0.44157522549829,0.571030675705481,"exp","logrmse"
2020-04-03,36,0.441774393081508,0.571426582335702,"exp","logrmse"
2020-04-04,36,0.441397788682912,0.576554492178954,"exp","logrmse"
2020-04-05,36,0.441446454590448,0.584233755593495,"exp","logrmse"
