day,index,rho,error,boot,nblock,lag,msa,region,yindex,keep_ratio,B,n_fail
2020-02-10,homo,0.000371224915851499,179.198199309032,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-10,power,65.6231197776083,1233.50632462421,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-10,exp,0.467548658686859,126.69848522444,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-11,homo,0.000371224915851499,179.077445855474,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-11,power,65.6231197776083,1204.75759911071,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-11,exp,0.467105211127302,125.689030882877,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-12,homo,0.000371224915851499,184.573000549295,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-12,power,65.6231197776083,1244.38290661222,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-12,exp,0.467203155244245,129.567188938923,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-13,homo,0.000371224915851499,185.856295004956,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-13,power,65.6231197776083,1252.65907542808,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-13,exp,0.467711813511026,130.2501764222,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-14,homo,0.000371224915851499,195.501738804425,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-14,power,65.6231197776083,1315.24582422585,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-14,exp,0.467994135013468,136.440494566842,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-15,homo,0.000371224915851499,173.473699205162,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-15,power,65.6231197776083,1168.09949915293,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-15,exp,0.467022987094498,122.661999067286,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-16,homo,0.000371224915851499,154.561527765002,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-16,power,65.6231197776083,1031.74648460991,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-16,exp,0.466510743771733,108.899675886959,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-03-30,homo,0.000371224915851499,120.344441547216,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-03-30,power,65.6231197776083,801.050416251925,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-03-30,exp,0.467024864255072,82.5907935470816,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-03-31,homo,0.000371224915851499,115.884297624216,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-03-31,power,65.6231197776083,767.97180189715,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-03-31,exp,0.466739394136747,79.374281810768,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-01,homo,0.000371224915851499,131.874564516087,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-01,power,65.6231197776083,901.916047043368,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-01,exp,0.466694561575621,93.911080275432,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-02,homo,0.000371224915851499,135.336848825207,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-02,power,65.6231197776083,916.143580304008,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-02,exp,0.466408529266152,96.4523023406009,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-03,homo,0.000371224915851499,132.609443459999,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-03,power,65.6231197776083,901.688212380456,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-03,exp,0.466456170160852,94.7847133769699,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-04,homo,0.000371224915851499,116.623250978783,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-04,power,65.6231197776083,795.738180211863,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-04,exp,0.465323028718966,84.9466763905052,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-05,homo,0.000371224915851499,108.196685940042,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-05,power,65.6231197776083,731.308204573906,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-04-05,exp,0.464540101280174,79.0079452981306,1,2337,35,Atlanta,msa,2,0.9,100,0
2020-02-10,homo,0.000371224915851499,178.073735040826,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-10,power,65.6231197776083,1218.58078264302,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-10,exp,0.469670087915904,122.392597809461,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-11,homo,0.000371224915851499,177.918473501626,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-11,power,65.6231197776083,1190.87107884431,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-11,exp,0.469250789022349,121.775727663936,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-12,homo,0.000371224915851499,183.337011006632,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-12,power,65.6231197776083,1230.10367160785,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-12,exp,0.469307298262825,125.469414323751,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-13,homo,0.000371224915851499,184.63875909589,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-13,power,65.6231197776083,1241.52389346592,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-13,exp,0.469612172506543,126.477255330882,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-14,homo,0.000371224915851499,194.38539216231,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-14,power,65.6231197776083,1298.68156328368,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-14,exp,0.470118752668266,132.334702126541,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-15,homo,0.000371224915851499,172.873014181508,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-15,power,65.6231197776083,1157.06839787568,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-15,exp,0.46905146617268,119.148877067565,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-16,homo,0.000371224915851499,154.346269568189,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-16,power,65.6231197776083,1023.52488397987,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-16,exp,0.468430715319836,105.79242563801,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-03-30,homo,0.000371224915851499,119.28311233771,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-03-30,power,65.6231197776083,787.200828843266,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-03-30,exp,0.469505531079367,79.6029995822964,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-03-31,homo,0.000371224915851499,115.05300606372,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-03-31,power,65.6231197776083,756.518993274491,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-03-31,exp,0.469119457460022,76.8518634533933,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-01,homo,0.000371224915851499,130.911688543348,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-01,power,65.6231197776083,895.689970601137,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-01,exp,0.468873119596123,92.0774763120589,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-02,homo,0.000371224915851499,134.409547825768,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-02,power,65.6231197776083,912.95478509468,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-02,exp,0.468409142415498,95.3542636964105,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-03,homo,0.000371224915851499,131.747850093616,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-03,power,65.6231197776083,897.153475604075,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-03,exp,0.468749096189822,93.15450378884,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-04,homo,0.000371224915851499,116.167979114962,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-04,power,65.6231197776083,795.737971776534,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-04,exp,0.467287003196348,84.0272316961446,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-05,homo,0.000371224915851499,107.560616768337,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-05,power,65.6231197776083,732.054647389934,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-04-05,exp,0.466329857114832,78.2799578132271,2,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-10,homo,0.000371224915851499,179.217200399688,3,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-10,power,65.6231197776083,1220.42536325336,3,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-10,exp,0.468954849122802,125.107839812598,3,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-11,homo,0.000371224915851499,178.317966859521,3,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-11,power,65.6231197776083,1190.10856648483,3,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-11,exp,0.468731810561658,123.820741549763,3,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-12,homo,0.000371224915851499,183.075574824784,3,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-12,power,65.6231197776083,1226.92054908616,3,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-12,exp,0.46898623749648,127.423715108539,3,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-13,homo,0.000371224915851499,185.939609701852,3,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-13,power,65.6231197776083,1237.9815150758,3,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-13,exp,0.469145257745352,128.84184506551,3,2337,37,Atlanta,msa,2,0.9,100,0
2020-02-14,homo,0.000371224915851499,195.861353119285,3,2337,37,Atlanta,msa,2,0.9,100,0
