"msa","day","rep","lag","eta","total_flow","rho","error"
"Miami",2020-02-11,82,22,0.05,835014,0.398972068077395,129.968725178391
"Miami",2020-02-11,83,22,0.05,835014,0.399148903290186,129.669903751346
"Miami",2020-02-11,84,22,0.05,835014,0.398935445986076,130.259515325966
"Miami",2020-02-11,85,22,0.05,835014,0.398342130724237,130.67561686255
"Miami",2020-02-11,86,22,0.05,835014,0.397803460154989,131.341891051656
"Miami",2020-02-11,87,22,0.05,835014,0.397616548179378,131.636939106332
"Miami",2020-02-11,88,22,0.05,835014,0.397822492228065,132.15294634963
"Miami",2020-02-11,89,22,0.05,835014,0.399417586235364,129.515060752613
"Miami",2020-02-11,90,22,0.05,835014,0.397607416951444,132.180951168251
"Miami",2020-02-11,91,22,0.05,835014,0.397074221361507,132.473323110887
"Miami",2020-02-11,92,22,0.05,835014,0.39816641848021,130.791911759169
"Miami",2020-02-11,93,22,0.05,835014,0.397934999756658,131.221650223884
"Miami",2020-02-11,94,22,0.05,835014,0.39847034698037,130.92395772343
"Miami",2020-02-11,95,22,0.05,835014,0.398044028844467,131.383123701799
"Miami",2020-02-11,96,22,0.05,835014,0.399009702574569,129.981824274362
"Miami",2020-02-11,97,22,0.05,835014,0.398356909942847,130.9944026436
"Miami",2020-02-11,98,22,0.05,835014,0.398942601341759,130.439878269919
"Miami",2020-02-11,99,22,0.05,835014,0.399786409216684,129.018097790224
"Miami",2020-02-11,100,22,0.05,835014,0.399136958250901,129.669524861097
"Miami",2020-02-12,1,22,0.05,849412,0.400556596966463,131.923023555849
"Miami",2020-02-12,2,22,0.05,849412,0.401947100915072,129.798374193253
"Miami",2020-02-12,3,22,0.05,849412,0.400482065110417,131.753479820626
"Miami",2020-02-12,4,22,0.05,849412,0.400874205269139,131.309797397911
"Miami",2020-02-12,5,22,0.05,849412,0.400690142708796,131.805581399121
"Miami",2020-02-12,6,22,0.05,849412,0.401057122563225,131.495187868169
"Miami",2020-02-12,7,22,0.05,849412,0.400776085887763,131.277550256201
"Miami",2020-02-12,8,22,0.05,849412,0.401749621094949,130.365008240241
"Miami",2020-02-12,9,22,0.05,849412,0.400319872478904,132.04166811514
"Miami",2020-02-12,10,22,0.05,849412,0.401232733210076,130.675739879591
"Miami",2020-02-12,11,22,0.05,849412,0.400932659798162,131.44309762769
"Miami",2020-02-12,12,22,0.05,849412,0.400864156372364,131.568431420721
"Miami",2020-02-12,13,22,0.05,849412,0.400349568841113,131.953321380311
"Miami",2020-02-12,14,22,0.05,849412,0.401466359405096,130.459649720121
"Miami",2020-02-12,15,22,0.05,849412,0.400296203440688,131.901333622421
"Miami",2020-02-12,16,22,0.05,849412,0.400996129414491,130.971659490581
"Miami",2020-02-12,17,22,0.05,849412,0.401390872663684,130.608606100076
"Miami",2020-02-12,18,22,0.05,849412,0.401095234471607,130.942156299199
"Miami",2020-02-12,19,22,0.05,849412,0.400357124107093,132.285998100062
"Miami",2020-02-12,20,22,0.05,849412,0.401179522666161,130.827860819127
"Miami",2020-02-12,21,22,0.05,849412,0.401869023099395,129.712460326042
"Miami",2020-02-12,22,22,0.05,849412,0.401508214381732,130.692020838278
"Miami",2020-02-12,23,22,0.05,849412,0.401729774359301,129.99189923408
"Miami",2020-02-12,24,22,0.05,849412,0.401461269814183,130.158223397635
"Miami",2020-02-12,25,22,0.05,849412,0.401442275891831,130.281726636138
"Miami",2020-02-12,26,22,0.05,849412,0.401639416596039,130.301432176513
"Miami",2020-02-12,27,22,0.05,849412,0.400420288656648,132.084964282828
"Miami",2020-02-12,28,22,0.05,849412,0.400752313437787,131.482085706957
"Miami",2020-02-12,29,22,0.05,849412,0.401848270729155,129.932479362335
"Miami",2020-02-12,30,22,0.05,849412,0.40117202743784,131.182312502073
"Miami",2020-02-12,31,22,0.05,849412,0.40001681668811,132.448243825513
"Miami",2020-02-12,32,22,0.05,849412,0.400838922594527,131.588819428107
"Miami",2020-02-12,33,22,0.05,849412,0.400283613369188,132.305470473439
"Miami",2020-02-12,34,22,0.05,849412,0.401330322310287,130.890717772847
"Miami",2020-02-12,35,22,0.05,849412,0.400699995769026,131.541364523662
"Miami",2020-02-12,36,22,0.05,849412,0.401631186506251,130.24816844952
"Miami",2020-02-12,37,22,0.05,849412,0.400705080241793,131.424350922669
"Miami",2020-02-12,38,22,0.05,849412,0.40074532478163,131.465566454142
"Miami",2020-02-12,39,22,0.05,849412,0.401838400327118,129.91112434745
"Miami",2020-02-12,40,22,0.05,849412,0.402075392286153,129.669708935414
"Miami",2020-02-12,41,22,0.05,849412,0.400554492816976,131.972126687102
"Miami",2020-02-12,42,22,0.05,849412,0.400175194411734,132.150452341299
"Miami",2020-02-12,43,22,0.05,849412,0.400847798450816,131.090510401975
"Miami",2020-02-12,44,22,0.05,849412,0.399880447147407,132.753877035166
"Miami",2020-02-12,45,22,0.05,849412,0.401356199160967,130.54780797984
"Miami",2020-02-12,46,22,0.05,849412,0.401014968296795,131.55795358093
"Miami",2020-02-12,47,22,0.05,849412,0.400917919408569,131.402292288816
"Miami",2020-02-12,48,22,0.05,849412,0.400481186048908,131.835372262188
"Miami",2020-02-12,49,22,0.05,849412,0.400929997636565,131.212991361234
"Miami",2020-02-12,50,22,0.05,849412,0.40062908911055,131.854826270139
"Miami",2020-02-12,51,22,0.05,849412,0.40154026565519,130.151605479061
"Miami",2020-02-12,52,22,0.05,849412,0.401061004271353,131.141019638798
"Miami",2020-02-12,53,22,0.05,849412,0.401136690701873,131.033735984222
"Miami",2020-02-12,54,22,0.05,849412,0.400736616396295,131.686001242971
"Miami",2020-02-12,55,22,0.05,849412,0.400131474295596,132.777962088042
"Miami",2020-02-12,56,22,0.05,849412,0.401156565242003,130.677205693103
"Miami",2020-02-12,57,22,0.05,849412,0.402083796654808,129.952884436456
"Miami",2020-02-12,58,22,0.05,849412,0.400492668573788,131.895143487804
"Miami",2020-02-12,59,22,0.05,849412,0.399921360288274,132.456192276258
"Miami",2020-02-12,60,22,0.05,849412,0.401777743988084,129.869795793936
"Miami",2020-02-12,61,22,0.05,849412,0.400736377493568,131.732640849791
"Miami",2020-02-12,62,22,0.05,849412,0.401714596730411,130.079747491217
"Miami",2020-02-12,63,22,0.05,849412,0.401351205151242,130.543742088038
"Miami",2020-02-12,64,22,0.05,849412,0.400287597919826,132.20306777352
"Miami",2020-02-12,65,22,0.05,849412,0.401175171043022,130.819075141411
"Miami",2020-02-12,66,22,0.05,849412,0.401676474864545,129.920448386135
"Miami",2020-02-12,67,22,0.05,849412,0.401349510798364,130.481119948825
"Miami",2020-02-12,68,22,0.05,849412,0.401537305683137,130.14190205875
"Miami",2020-02-12,69,22,0.05,849412,0.401451683423626,130.742591381278
"Miami",2020-02-12,70,22,0.05,849412,0.4019469593412,129.930142137645
"Miami",2020-02-12,71,22,0.05,849412,0.40054427341036,131.819936723564
"Miami",2020-02-12,72,22,0.05,849412,0.401540985074317,130.26680745452
"Miami",2020-02-12,73,22,0.05,849412,0.401601617865913,130.045232871971
"Miami",2020-02-12,74,22,0.05,849412,0.40151491763541,130.575947780273
"Miami",2020-02-12,75,22,0.05,849412,0.400948347480663,131.010942453291
"Miami",2020-02-12,76,22,0.05,849412,0.400696214610607,131.513416190513
"Miami",2020-02-12,77,22,0.05,849412,0.400649835919475,131.681722357427
"Miami",2020-02-12,78,22,0.05,849412,0.400352732326506,132.613177109479
"Miami",2020-02-12,79,22,0.05,849412,0.401902573918265,129.836092329905
"Miami",2020-02-12,80,22,0.05,849412,0.400450778347864,132.394228833164
"Miami",2020-02-12,81,22,0.05,849412,0.400177589010122,132.496182065286
"Miami",2020-02-12,82,22,0.05,849412,0.401105463279759,130.866289250705
"Miami",2020-02-12,83,22,0.05,849412,0.400835365662268,131.322559085949
"Miami",2020-02-12,84,22,0.05,849412,0.401119564120131,131.260064097493
"Miami",2020-02-12,85,22,0.05,849412,0.400568700874856,131.796932853203
"Miami",2020-02-12,86,22,0.05,849412,0.401466701716529,130.37280561424
"Miami",2020-02-12,87,22,0.05,849412,0.40084968278006,131.406087100861
"Miami",2020-02-12,88,22,0.05,849412,0.401403007925746,130.812099761865
"Miami",2020-02-12,89,22,0.05,849412,0.402054013645308,129.493235465713
"Miami",2020-02-12,90,22,0.05,849412,0.401894835968738,129.807368211669
"Miami",2020-02-12,91,22,0.05,849412,0.40031747590926,132.28184159911
"Miami",2020-02-12,92,22,0.05,849412,0.401199379675939,130.892357821922
"Miami",2020-02-12,93,22,0.05,849412,0.400472910050663,132.020692666711
"Miami",2020-02-12,94,22,0.05,849412,0.401007113245015,130.805922299591
"Miami",2020-02-12,95,22,0.05,849412,0.401129786333743,131.194080646271
"Miami",2020-02-12,96,22,0.05,849412,0.40106155313997,130.985437686927
"Miami",2020-02-12,97,22,0.05,849412,0.400827561213419,131.532210130464
"Miami",2020-02-12,98,22,0.05,849412,0.402069694419626,129.704892256686
"Miami",2020-02-12,99,22,0.05,849412,0.401215465471482,130.690123807787
"Miami",2020-02-12,100,22,0.05,849412,0.400597079416234,131.795739374475
"Miami",2020-02-13,1,22,0.05,875132,0.400263181348871,136.807246316511
"Miami",2020-02-13,2,22,0.05,875132,0.400193271837361,136.93298782045
"Miami",2020-02-13,3,22,0.05,875132,0.39962904775295,137.374491112719
"Miami",2020-02-13,4,22,0.05,875132,0.400811083785342,135.781095894033
"Miami",2020-02-13,5,22,0.05,875132,0.399555667984418,137.325067604678
"Miami",2020-02-13,6,22,0.05,875132,0.400318533427979,136.295741492222
