"day","lag","rho","error","index","err_tag"
2020-02-10,38,7.80286833249943e-05,5.05261721964478,"homo","srmspe"
2020-02-11,38,7.80286833249943e-05,5.09067626834649,"homo","srmspe"
2020-02-12,38,7.80286833249943e-05,4.85760697660972,"homo","srmspe"
2020-02-13,38,7.80286833249943e-05,4.72259761067527,"homo","srmspe"
2020-02-14,38,7.80286833249943e-05,5.29987232772364,"homo","srmspe"
2020-02-15,38,7.80286833249943e-05,4.94590526944878,"homo","srmspe"
2020-02-16,38,7.80286833249943e-05,4.59697905951876,"homo","srmspe"
2020-03-30,38,7.80286833249943e-05,3.12332539963679,"homo","srmspe"
2020-03-31,38,7.80286833249943e-05,3.02561990554782,"homo","srmspe"
2020-04-01,38,7.80286833249943e-05,3.53846801820108,"homo","srmspe"
2020-04-02,38,7.80286833249943e-05,3.47441307772362,"homo","srmspe"
2020-04-03,38,7.80286833249943e-05,3.54586828383797,"homo","srmspe"
2020-04-04,38,7.80286833249943e-05,3.22036825226183,"homo","srmspe"
2020-04-05,38,7.80286833249943e-05,2.97195457551282,"homo","srmspe"
2020-02-10,38,60.9017499402505,63.2820817336871,"power","srmspe"
2020-02-11,38,60.9017499402505,61.304958236341,"power","srmspe"
2020-02-12,38,60.9017499402505,59.5025988071774,"power","srmspe"
2020-02-13,38,60.9017499402505,57.9304915403613,"power","srmspe"
2020-02-14,38,60.9017499402505,62.0092866422248,"power","srmspe"
2020-02-15,38,60.9017499402505,56.4932241591029,"power","srmspe"
2020-02-16,38,60.9017499402505,53.5279039122812,"power","srmspe"
2020-03-30,38,60.9017499402505,39.8881918529109,"power","srmspe"
2020-03-31,38,60.9017499402505,38.6022906813787,"power","srmspe"
2020-04-01,38,60.9017499402505,47.2717694727027,"power","srmspe"
2020-04-02,38,60.9017499402505,46.3492435682943,"power","srmspe"
2020-04-03,38,60.9017499402505,48.75683473777,"power","srmspe"
2020-04-04,38,60.9017499402505,43.486947866877,"power","srmspe"
2020-04-05,38,60.9017499402505,40.0157399447837,"power","srmspe"
2020-02-10,38,0.160011235540208,0.983373104454026,"exp","srmspe"
2020-02-11,38,0.161771886662824,0.982145421338475,"exp","srmspe"
2020-02-12,38,0.163348831709199,0.981796644621354,"exp","srmspe"
2020-02-13,38,0.164875772258313,0.981167542294049,"exp","srmspe"
2020-02-14,38,0.161345556776299,0.982628343351344,"exp","srmspe"
2020-02-15,38,0.166304980298445,0.979908171506347,"exp","srmspe"
2020-02-16,38,0.169223561643678,0.978067417188297,"exp","srmspe"
2020-03-30,38,0.186691902079283,0.965151369900272,"exp","srmspe"
2020-03-31,38,0.188917038244819,0.963391840116521,"exp","srmspe"
2020-04-01,38,0.176631693245886,0.972017902715032,"exp","srmspe"
2020-04-02,38,0.177922399633297,0.971355585827623,"exp","srmspe"
2020-04-03,38,0.174845763444207,0.973496934549354,"exp","srmspe"
2020-04-04,38,0.181936535335699,0.968614568328612,"exp","srmspe"
2020-04-05,38,0.187282475850284,0.964550479048373,"exp","srmspe"
