day,index,rho,error,msa,region,yindex,rho_ci_low,rho_ci_high,err_ci_low,err_ci_high,nblock_median,lag_median,n_boot_used,keep_ratio,B,n_fail
2020-02-10,exp,0.451260541996333,122.121546427125,Atlanta,msa,2,0.42668687702341,0.471499917332237,121.029677721906,155.562595081576,2337,35,100,0.9,100,0
2020-02-10,homo,0.00033053480675948,179.212730956125,Atlanta,msa,2,0.000371224915851499,0.000373999256988758,174.845354391216,182.954484200531,2337,35,100,0.9,100,0
2020-02-10,power,65.6231197776083,1391.59166920935,Atlanta,msa,2,65.6231197776083,65.6231197776083,1215.00975529477,1330.17390825846,2337,35,100,0.9,100,0
2020-02-11,exp,0.450963195969275,121.245324708923,Atlanta,msa,2,0.426368905225828,0.471067597799177,120.167829919697,153.593961436625,2337,35,100,0.9,100,0
2020-02-11,homo,0.00033053480675948,178.763262034617,Atlanta,msa,2,0.000371224915851499,0.000371224915851499,174.046626514443,182.5507451445,2337,35,100,0.9,100,0
2020-02-11,power,65.6231197776083,1358.24179420861,Atlanta,msa,2,65.6231197776083,65.6231197776083,1185.55731627269,1303.78503401769,2337,35,100,0.9,100,0
2020-02-12,exp,0.451071903183828,124.906119540998,Atlanta,msa,2,0.426352734489172,0.471194723624565,124.150123072345,158.626394413859,2337,35,100,0.9,100,0
2020-02-12,homo,0.00033053480675948,184.373627252087,Atlanta,msa,2,0.000371224915851499,0.000371224915851499,179.390515803229,188.265646384262,2337,35,100,0.9,100,0
2020-02-12,power,65.6231197776083,1401.88237101006,Atlanta,msa,2,65.6231197776083,65.6231197776083,1223.52960481223,1344.99121348667,2337,35,100,0.9,100,0
2020-02-13,exp,0.451426316480831,125.824149570051,Atlanta,msa,2,0.426705979341514,0.471678204805171,124.965906564094,160.054360161125,2337,35,100,0.9,100,0
2020-02-13,homo,0.00033053480675948,185.919143499513,Atlanta,msa,2,0.000371224915851499,0.000372928469381873,181.06573847998,189.783134781672,2337,35,100,0.9,100,0
2020-02-13,power,65.6231197776083,1413.59229080633,Atlanta,msa,2,65.6231197776083,65.6231197776083,1233.64759334069,1359.26414220399,2337,35,100,0.9,100,0
2020-02-14,exp,0.451689682205442,131.63457886551,Atlanta,msa,2,0.426828727393045,0.471872276087568,130.62698943268,168.261567366959,2337,35,100,0.9,100,0
2020-02-14,homo,0.00033053480675948,195.605983418044,Atlanta,msa,2,0.000371224915851499,0.000373555147755406,191.040366310992,199.720688352364,2337,35,100,0.9,100,0
2020-02-14,power,65.6231197776083,1483.69046184389,Atlanta,msa,2,65.6231197776083,65.6231197776083,1293.24594068343,1425.23829753757,2337,35,100,0.9,100,0
2020-02-15,exp,0.450812510694115,118.460805253109,Atlanta,msa,2,0.425810755347615,0.470967461968166,117.694314141701,150.515178913976,2337,35,100,0.9,100,0
2020-02-15,homo,0.00033053480675948,173.61044236592,Atlanta,msa,2,0.000371224915851499,0.000371355144067139,169.467138921882,177.319893339726,2337,35,100,0.9,100,0
2020-02-15,power,65.6231197776083,1318.20869228543,Atlanta,msa,2,65.6231197776083,65.6231197776083,1150.34257084676,1265.47332696164,2337,35,100,0.9,100,0
2020-02-16,exp,0.45026437204231,105.247805034038,Atlanta,msa,2,0.425274783505196,0.470373705522768,104.293446677857,133.062187194519,2337,35,100,0.9,100,0
2020-02-16,homo,0.00033053480675948,154.311259885147,Atlanta,msa,2,0.000371224915851499,0.000371224915851499,150.149998639029,157.7813029078,2337,35,100,0.9,100,0
2020-02-16,power,65.6231197776083,1164.08668705817,Atlanta,msa,2,65.6231197776083,65.6231197776083,1015.89087013495,1120.97567671525,2337,35,100,0.9,100,0
2020-03-30,exp,0.450778339168736,79.4233121771876,Atlanta,msa,2,0.425613904107157,0.470895004219595,78.8054734601966,101.419228344343,2337,35,100,0.9,100,0
2020-03-30,homo,0.00033053480675948,119.834078993655,Atlanta,msa,2,0.000371224915851499,0.000371224915851499,116.899475688003,122.394382377035,2337,35,100,0.9,100,0
2020-03-30,power,65.6231197776083,901.920423887962,Atlanta,msa,2,65.6231197776083,65.6231197776083,787.536088809289,870.483190040399,2337,35,100,0.9,100,0
2020-03-31,exp,0.450525282856997,76.5067497250838,Atlanta,msa,2,0.425455411097244,0.470530341346922,75.8977622172665,97.5322277882289,2337,35,100,0.9,100,0
2020-03-31,homo,0.00033053480675948,115.630763856205,Atlanta,msa,2,0.000371224915851499,0.000371224915851499,112.711955285204,118.010590076697,2337,35,100,0.9,100,0
2020-03-31,power,65.6231197776083,866.056574740895,Atlanta,msa,2,65.6231197776083,65.6231197776083,756.338134570142,836.721917246606,2337,35,100,0.9,100,0
2020-04-01,exp,0.450239541987048,91.7111458859059,Atlanta,msa,2,0.425684848815673,0.470259937917762,90.8053309494112,115.500324475168,2337,35,100,0.9,100,0
2020-04-01,homo,0.00033053480675948,131.997342353368,Atlanta,msa,2,0.000371224915851499,0.000371224915851499,128.451245823445,134.781909341,2337,35,100,0.9,100,0
2020-04-01,power,65.6231197776083,1022.85565290554,Atlanta,msa,2,65.6231197776083,65.6231197776083,894.405588774245,977.781885613525,2337,35,100,0.9,100,0
2020-04-02,exp,0.449950381468821,94.5177652568527,Atlanta,msa,2,0.425402777517117,0.469999628269448,93.3824489602146,118.37504602667,2337,35,100,0.9,100,0
2020-04-02,homo,0.00033053480675948,135.497882972306,Atlanta,msa,2,0.000371224915851499,0.000371224915851499,131.982132155012,138.369879253889,2337,35,100,0.9,100,0
2020-04-02,power,65.6231197776083,1040.84045195659,Atlanta,msa,2,65.6231197776083,65.6231197776083,909.910257417954,995.000936401168,2337,35,100,0.9,100,0
2020-04-03,exp,0.449978113429931,92.7788619214529,Atlanta,msa,2,0.425148079684336,0.470123594150639,91.668718167719,116.594635898621,2337,35,100,0.9,100,0
2020-04-03,homo,0.00033053480675948,132.827683931903,Atlanta,msa,2,0.000371224915851499,0.000371224915851499,129.3438325627,135.608924433429,2337,35,100,0.9,100,0
2020-04-03,power,65.6231197776083,1024.61832801974,Atlanta,msa,2,65.6231197776083,65.6231197776083,894.617039200876,979.143380608364,2337,35,100,0.9,100,0
2020-04-04,exp,0.448817168195727,83.5287515821006,Atlanta,msa,2,0.423803591114132,0.468858833524951,82.4340309811751,104.030760373159,2337,35,100,0.9,100,0
2020-04-04,homo,0.00033053480675948,116.898114397838,Atlanta,msa,2,0.000371224915851499,0.000371224915851499,113.830097733865,119.479957563093,2337,35,100,0.9,100,0
2020-04-04,power,65.6231197776083,905.393006939688,Atlanta,msa,2,65.6231197776083,65.6231197776083,789.122543605028,865.417728783162,2337,35,100,0.9,100,0
2020-04-05,exp,0.448108975191777,77.695594225917,Atlanta,msa,2,0.423148730824939,0.468010280181269,76.8669153738237,96.0042280077788,2337,35,100,0.9,100,0
2020-04-05,homo,0.00033053480675948,108.220329389324,Atlanta,msa,2,0.000371224915851499,0.000371224915851499,105.394122922042,110.531075828235,2337,35,100,0.9,100,0
2020-04-05,power,65.6231197776083,831.43445795076,Atlanta,msa,2,65.6231197776083,65.6231197776083,725.981174649424,796.221370325106,2337,35,100,0.9,100,0
