day,index,rho,error,boot,nblock,lag,msa,region,yindex,keep_ratio,B,n_fail
2020-02-14,homo,0.000244971852252939,183.275097729628,2,3715,35,Dallas,msa,2,0.9,100,0
2020-02-14,power,79.9999508083439,1315.51891789688,2,3715,35,Dallas,msa,2,0.9,100,0
2020-02-14,exp,0.451100592490246,137.612719877664,2,3715,35,Dallas,msa,2,0.9,100,0
2020-02-15,homo,0.000244971852252939,168.757668387495,2,3715,35,Dallas,msa,2,0.9,100,0
2020-02-15,power,79.9999508083439,1199.71135335822,2,3715,35,Dallas,msa,2,0.9,100,0
2020-02-15,exp,0.449989932787459,127.60452432407,2,3715,35,Dallas,msa,2,0.9,100,0
2020-02-16,homo,0.000244971852252939,156.127085188356,2,3715,35,Dallas,msa,2,0.9,100,0
2020-02-16,power,79.9999508083439,1106.4898888002,2,3715,35,Dallas,msa,2,0.9,100,0
2020-02-16,exp,0.450125363080126,116.442650588068,2,3715,35,Dallas,msa,2,0.9,100,0
2020-03-30,homo,0.000244971852252939,102.805434532338,2,3715,35,Dallas,msa,2,0.9,100,0
2020-03-30,power,79.9999508083439,735.935475578524,2,3715,35,Dallas,msa,2,0.9,100,0
2020-03-30,exp,0.449593024523971,76.7175303070979,2,3715,35,Dallas,msa,2,0.9,100,0
2020-03-31,homo,0.000244971852252939,106.239082572048,2,3715,35,Dallas,msa,2,0.9,100,0
2020-03-31,power,79.9999508083439,756.295182090668,2,3715,35,Dallas,msa,2,0.9,100,0
2020-03-31,exp,0.45020913221945,78.6404500440332,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-01,homo,0.000244971852252939,120.562127040186,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-01,power,79.9999508083439,860.667535115641,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-01,exp,0.449285394169863,93.0172822666881,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-02,homo,0.000244971852252939,121.067699497485,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-02,power,64.7214332302896,851.061773593196,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-02,exp,0.448633306163209,94.4118140231454,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-03,homo,0.000244971852252939,121.657794205497,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-03,power,64.7214332302896,863.125377618655,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-03,exp,0.448985909326946,94.474759906934,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-04,homo,0.000244971852252939,112.191414718772,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-04,power,79.9999508083439,785.911025640029,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-04,exp,0.447619555286822,87.3139388110291,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-05,homo,0.000244971852252939,103.060454954299,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-05,power,79.9999508083439,721.914195561941,2,3715,35,Dallas,msa,2,0.9,100,0
2020-04-05,exp,0.446762801553461,80.6348616488472,2,3715,35,Dallas,msa,2,0.9,100,0
2020-02-10,homo,0.000244971852252939,162.51006923274,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-10,power,79.9999508083439,1191.70880234803,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-10,exp,0.450561998955286,125.866787879453,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-11,homo,0.000244971852252939,159.021075607594,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-11,power,79.9999508083439,1156.03871449201,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-11,exp,0.446965220186627,126.477048119142,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-12,homo,0.000244971852252939,161.674108180211,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-12,power,79.9999508083439,1163.12709569074,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-12,exp,0.449233428358696,126.219913009195,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-13,homo,0.000244971852252939,169.029688460308,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-13,power,79.9999508083439,1209.47764883657,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-13,exp,0.450168405649756,130.361348058808,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-14,homo,0.000244971852252939,179.295093352957,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-14,power,79.9999508083439,1291.17992747214,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-14,exp,0.450769958469665,138.097868902119,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-15,homo,0.000244971852252939,165.305783680712,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-15,power,79.9999508083439,1176.46853393674,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-15,exp,0.449660984927732,127.853365044988,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-16,homo,0.000244971852252939,152.882691715968,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-16,power,79.9999508083439,1087.49895571486,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-16,exp,0.449384805799499,117.7442683389,3,3715,36,Dallas,msa,2,0.9,100,0
2020-03-30,homo,0.000244971852252939,101.311043616594,3,3715,36,Dallas,msa,2,0.9,100,0
2020-03-30,power,79.9999508083439,730.022209565275,3,3715,36,Dallas,msa,2,0.9,100,0
2020-03-30,exp,0.448394036136899,77.4954830663387,3,3715,36,Dallas,msa,2,0.9,100,0
2020-03-31,homo,0.000244971852252939,104.32539879313,3,3715,36,Dallas,msa,2,0.9,100,0
2020-03-31,power,79.9999508083439,748.745916706279,3,3715,36,Dallas,msa,2,0.9,100,0
2020-03-31,exp,0.448968282269945,79.4486088295308,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-01,homo,0.000244971852252939,118.931061059128,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-01,power,79.9999508083439,849.681620650207,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-01,exp,0.448969038388639,93.1589728443368,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-02,homo,0.000244971852252939,119.554228928631,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-02,power,79.9999508083439,841.263026977512,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-02,exp,0.447821941313874,95.1269347341757,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-03,homo,0.000244971852252939,120.169547022263,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-03,power,79.9999508083439,854.838500748221,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-03,exp,0.448046870691201,95.3330620339127,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-04,homo,0.000244971852252939,110.687936966192,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-04,power,79.9999508083439,775.758418792372,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-04,exp,0.447120847067029,87.7234077627113,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-05,homo,0.000244971852252939,101.628835883551,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-05,power,79.9999508083439,713.070794811454,3,3715,36,Dallas,msa,2,0.9,100,0
2020-04-05,exp,0.445890457336031,81.3166978743989,3,3715,36,Dallas,msa,2,0.9,100,0
2020-02-10,homo,0.000244971852252939,166.477670189297,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-10,power,79.9999508083439,1238.00187239312,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-10,exp,0.448803700046254,126.442377967906,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-11,homo,0.000244971852252939,163.358119734108,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-11,power,79.9999508083439,1201.35618899069,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-11,exp,0.445230202750127,127.244503375263,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-12,homo,0.000244971852252939,166.071232213834,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-12,power,79.9999508083439,1209.41676075744,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-12,exp,0.447438734534701,126.840761174164,4,3715,36,Dallas,msa,2,0.9,100,0
2020-02-13,homo,0.000244971852252939,173.718752781247,4,3715,36,Dallas,msa,2,0.9,100,0
