day,index,rho,error,msa,region,yindex,rho_ci_low,rho_ci_high,err_ci_low,err_ci_high,nblock_median,lag_median,n_boot_used,keep_ratio,B,n_fail
2020-02-10,exp,0.433079933916836,63.764403776828,Philadelphia,msa,2,0.444641903367822,0.450448470744446,61.6321749579658,66.5387792002709,3875,38,100,0.9,100,0
2020-02-10,homo,0.000204281745042237,72.9676837121774,Philadelphia,msa,2,0.000244971852252939,0.000244971852252939,71.4678277311178,74.6919042355142,3875,38,100,0.9,100,0
2020-02-10,power,79.9999508083439,681.892237830013,Philadelphia,msa,2,79.9999508083439,79.9999508083439,588.339138144318,629.328054942894,3875,38,100,0.9,100,0
2020-02-11,exp,0.430954850017084,64.2373531398107,Philadelphia,msa,2,0.44216543345638,0.447903105766358,62.6824467952612,66.8805445662899,3875,38,100,0.9,100,0
2020-02-11,homo,0.000204281745042237,72.842423217608,Philadelphia,msa,2,0.000204281745042237,0.000244971852252939,71.3304353110477,74.4737391636155,3875,38,100,0.9,100,0
2020-02-11,power,79.9999508083439,671.758107040172,Philadelphia,msa,2,79.9999508083439,79.9999508083439,580.433384484909,620.163415286747,3875,38,100,0.9,100,0
2020-02-12,exp,0.431278204754543,65.725063587142,Philadelphia,msa,2,0.442525669130586,0.448549670360705,63.6194174228387,68.5636164076894,3875,38,100,0.9,100,0
2020-02-12,homo,0.000204281745042237,74.7711828449614,Philadelphia,msa,2,0.000204281745042237,0.000244971852252939,73.3162863736264,76.4731880107035,3875,38,100,0.9,100,0
2020-02-12,power,79.9999508083439,684.955396483533,Philadelphia,msa,2,71.9787290798654,79.9999508083439,590.956915027249,632.296796708412,3875,38,100,0.9,100,0
2020-02-13,exp,0.430244442078093,67.3812130834563,Philadelphia,msa,2,0.44143032374937,0.447902687906561,64.9221857260537,70.4762342581278,3875,38,100,0.9,100,0
2020-02-13,homo,0.000204281745042237,76.2534040941493,Philadelphia,msa,2,0.000204281745042237,0.000244971852252939,74.4884267984895,77.9259344237401,3875,38,100,0.9,100,0
2020-02-13,power,79.9999508083439,701.554083963401,Philadelphia,msa,2,79.9999508083439,79.9999508083439,603.237162556964,650.469617266427,3875,38,100,0.9,100,0
2020-02-14,exp,0.431026436966035,69.3146986163383,Philadelphia,msa,2,0.442340661123555,0.448791593061378,66.7241683042107,72.5503153456609,3875,38,100,0.9,100,0
2020-02-14,homo,0.000204281745042237,79.3687855722718,Philadelphia,msa,2,0.000204281745042237,0.000244971852252939,77.5409986619881,81.1398216286022,3875,38,100,0.9,100,0
2020-02-14,power,79.9999508083439,724.281542770687,Philadelphia,msa,2,79.9999508083439,79.9999508083439,620.805581713198,672.101944754357,3875,38,100,0.9,100,0
2020-02-15,exp,0.431159171059432,61.9378836818839,Philadelphia,msa,2,0.442428502315903,0.448682657123327,59.9770589333026,64.5652832873335,3875,38,100,0.9,100,0
2020-02-15,homo,0.000204281745042237,71.9588439294944,Philadelphia,msa,2,0.000204281745042237,0.000204281745042237,70.4293804433135,73.4312545668214,3875,38,100,0.9,100,0
2020-02-15,power,79.9999508083439,646.407620839274,Philadelphia,msa,2,79.9999508083439,79.9999508083439,557.841135754767,597.690810674787,3875,38,100,0.9,100,0
2020-02-16,exp,0.430443068489124,58.7091589579585,Philadelphia,msa,2,0.441647603935201,0.447988794914192,56.4580304340709,61.1148976300976,3875,38,100,0.9,100,0
2020-02-16,homo,0.000204281745042237,68.4455859358547,Philadelphia,msa,2,0.000204281745042237,0.000204281745042237,66.7901322801903,69.7013084359137,3875,38,100,0.9,100,0
2020-02-16,power,79.9999508083439,606.050057261939,Philadelphia,msa,2,79.9999508083439,79.9999508083439,518.607005802027,560.072090036364,3875,38,100,0.9,100,0
2020-03-30,exp,0.427685359479197,40.6702341413572,Philadelphia,msa,2,0.438603537246662,0.445464965489971,39.4797075043925,42.3322300049893,3875,38,100,0.9,100,0
2020-03-30,homo,0.000204281745042237,46.7350544799786,Philadelphia,msa,2,0.000204281745042237,0.000204281745042237,45.7797405157443,47.4935151932751,3875,38,100,0.9,100,0
2020-03-30,power,79.9999508083439,429.024927112501,Philadelphia,msa,2,79.9999508083439,79.9999508083439,372.669709625884,396.357202046164,3875,38,100,0.9,100,0
2020-03-31,exp,0.426226241540097,39.7463264867657,Philadelphia,msa,2,0.436892376759887,0.445010866058375,37.8493174373087,41.4001307886956,3875,38,100,0.9,100,0
2020-03-31,homo,0.000204281745042237,45.1727646142823,Philadelphia,msa,2,0.000204281745042237,0.000204281745042237,44.1208574725159,45.8641567972681,3875,38,100,0.9,100,0
2020-03-31,power,79.9999508083439,417.165061643106,Philadelphia,msa,2,79.9999508083439,79.9999508083439,361.519698989891,386.634935271968,3875,38,100,0.9,100,0
2020-04-01,exp,0.42212349007477,50.4849385563986,Philadelphia,msa,2,0.432289904072615,0.445286594341716,45.7150103855914,52.5540007160352,3875,38,100,0.9,100,0
2020-04-01,homo,0.000204281745042237,52.4401511304171,Philadelphia,msa,2,0.000204281745042237,0.000204281745042237,51.4461779454544,53.4206580364027,3875,38,100,0.9,100,0
2020-04-01,power,79.9999508083439,511.878195068006,Philadelphia,msa,2,71.9787290798654,79.9999508083439,417.939463978889,476.187935666692,3875,38,100,0.9,100,0
2020-04-02,exp,0.419873666471018,51.3503914526625,Philadelphia,msa,2,0.429564074535679,0.443605260732926,46.3289680600401,53.4538596098181,3875,38,100,0.9,100,0
2020-04-02,homo,0.000204281745042237,53.6564763853781,Philadelphia,msa,2,0.000204281745042237,0.000204281745042237,52.2562026018986,54.6329855221185,3875,38,100,0.9,100,0
2020-04-02,power,79.9999508083439,510.817054037134,Philadelphia,msa,2,64.7214332302896,79.9999508083439,414.334083505627,475.854009664628,3875,38,100,0.9,100,0
2020-04-03,exp,0.421355486551599,51.5794299451293,Philadelphia,msa,2,0.43130852516697,0.444796345760775,46.4608592379354,53.6912962984014,3875,38,100,0.9,100,0
2020-04-03,homo,0.000204281745042237,53.3558429822804,Philadelphia,msa,2,0.000204281745042237,0.000204281745042237,52.3572327644425,54.3499806413687,3875,38,100,0.9,100,0
2020-04-03,power,79.9999508083439,517.707367584803,Philadelphia,msa,2,64.7214332302896,79.9999508083439,420.558481669572,482.120605044276,3875,38,100,0.9,100,0
2020-04-04,exp,0.420555705246406,49.8339789164242,Philadelphia,msa,2,0.43055185972525,0.443558290150162,45.359855145523,51.829398978008,3875,38,100,0.9,100,0
2020-04-04,homo,0.000204281745042237,52.168536130327,Philadelphia,msa,2,0.000204281745042237,0.000204281745042237,51.0932469592393,53.080529996429,3875,38,100,0.9,100,0
2020-04-04,power,79.9999508083439,494.475846040863,Philadelphia,msa,2,64.7214332302896,79.9999508083439,405.727988126674,460.514073092735,3875,38,100,0.9,100,0
2020-04-05,exp,0.418521186309749,47.5083412262047,Philadelphia,msa,2,0.428334594004268,0.441534083951592,43.515934567885,49.2611789824474,3875,38,100,0.9,100,0
2020-04-05,homo,0.000204281745042237,49.5799455996109,Philadelphia,msa,2,0.000204281745042237,0.000204281745042237,48.4386896069828,50.3027002935446,3875,38,100,0.9,100,0
2020-04-05,power,79.9999508083439,465.698298385052,Philadelphia,msa,2,79.9999508083439,79.9999508083439,383.913728689106,434.097485349572,3875,38,100,0.9,100,0
