"day","lag","rho","error","index","err_tag"
2020-02-10,37,0.000126253061717243,118.14480531025,"homo","rmse"
2020-02-11,37,0.000126253061717243,118.684107561273,"homo","rmse"
2020-02-12,37,0.000126253061717243,121.076197242976,"homo","rmse"
2020-02-13,37,0.000126253061717243,124.709394648165,"homo","rmse"
2020-02-14,37,0.000126253061717243,128.521035958579,"homo","rmse"
2020-02-15,37,0.000126253061717243,114.736244625538,"homo","rmse"
2020-02-16,37,0.000126253061717243,107.23200449945,"homo","rmse"
2020-03-30,37,0.000126253061717243,65.4544341223048,"homo","rmse"
2020-03-31,37,0.000126253061717243,65.9488495232262,"homo","rmse"
2020-04-01,37,0.000126253061717243,77.379739993541,"homo","rmse"
2020-04-02,37,0.000126253061717243,78.4213988293475,"homo","rmse"
2020-04-03,37,0.000126253061717243,80.2715174344886,"homo","rmse"
2020-04-04,37,0.000126253061717243,75.9818988639675,"homo","rmse"
2020-04-05,37,0.000126253061717243,68.6472310575403,"homo","rmse"
2020-02-10,37,60.9017499402505,1112.81006751501,"power","rmse"
2020-02-11,37,60.9017499402505,1101.50817813071,"power","rmse"
2020-02-12,37,60.9017499402505,1118.59125016326,"power","rmse"
2020-02-13,37,60.9017499402505,1146.96383415408,"power","rmse"
2020-02-14,37,60.9017499402505,1184.22701295422,"power","rmse"
2020-02-15,37,60.9017499402505,1048.59310449172,"power","rmse"
2020-02-16,37,60.9017499402505,968.761202557173,"power","rmse"
2020-03-30,37,60.9017499402505,608.913073685036,"power","rmse"
2020-03-31,37,60.9017499402505,607.759874145806,"power","rmse"
2020-04-01,37,60.9017499402505,693.407721201965,"power","rmse"
2020-04-02,37,60.9017499402505,685.731996923899,"power","rmse"
2020-04-03,37,60.9017499402505,714.662341675506,"power","rmse"
2020-04-04,37,60.9017499402505,665.494465406667,"power","rmse"
2020-04-05,37,60.9017499402505,595.700109343268,"power","rmse"
2020-02-10,37,0.441756151763088,98.8903423030056,"exp","rmse"
2020-02-11,37,0.441914718484533,99.3898525462523,"exp","rmse"
2020-02-12,37,0.441920987847538,100.93974389141,"exp","rmse"
2020-02-13,37,0.441859520980376,103.218977838516,"exp","rmse"
2020-02-14,37,0.441668993271805,106.842634899679,"exp","rmse"
2020-02-15,37,0.441735010201789,95.4561301043967,"exp","rmse"
2020-02-16,37,0.441795905446657,89.0560485743904,"exp","rmse"
2020-03-30,37,0.441579527382039,54.5852278987182,"exp","rmse"
2020-03-31,37,0.441591934865211,54.9591514654987,"exp","rmse"
2020-04-01,37,0.441303549171608,66.3842525217595,"exp","rmse"
2020-04-02,37,0.441056230956558,68.172400207286,"exp","rmse"
2020-04-03,37,0.441208026508325,69.3152219422945,"exp","rmse"
2020-04-04,37,0.441131333051748,65.6035973689805,"exp","rmse"
2020-04-05,37,0.441104268430832,59.6610277903654,"exp","rmse"
