"day","lag","rho","error","index","err_tag"
2020-02-10,52,7.80286833249943e-05,0.976761008851421,"homo","logrmse"
2020-02-11,52,7.80286833249943e-05,0.994053019513091,"homo","logrmse"
2020-02-12,52,7.80286833249943e-05,0.993878601108209,"homo","logrmse"
2020-02-13,52,7.80286833249943e-05,0.992137835455556,"homo","logrmse"
2020-02-14,52,7.80286833249943e-05,1.01306958225802,"homo","logrmse"
2020-02-15,52,7.80286833249943e-05,1.01834919555326,"homo","logrmse"
2020-02-16,52,7.80286833249943e-05,1.00037240672726,"homo","logrmse"
2020-03-30,52,7.80286833249943e-05,0.956402566062716,"homo","logrmse"
2020-03-31,52,7.80286833249943e-05,0.959119380013683,"homo","logrmse"
2020-04-01,52,7.80286833249943e-05,0.956722759324803,"homo","logrmse"
2020-04-02,52,7.80286833249943e-05,0.961414017942502,"homo","logrmse"
2020-04-03,52,7.80286833249943e-05,0.969629800736336,"homo","logrmse"
2020-04-04,52,7.80286833249943e-05,0.97330471507717,"homo","logrmse"
2020-04-05,52,7.80286833249943e-05,0.948986370438687,"homo","logrmse"
2020-02-10,52,60.9017499402505,2.16845650817343,"power","logrmse"
2020-02-11,52,60.9017499402505,2.1776822606162,"power","logrmse"
2020-02-12,52,60.9017499402505,2.17788753827372,"power","logrmse"
2020-02-13,52,60.9017499402505,2.17460096995109,"power","logrmse"
2020-02-14,52,60.9017499402505,2.18065716991764,"power","logrmse"
2020-02-15,52,60.9017499402505,2.17654960603103,"power","logrmse"
2020-02-16,52,60.9017499402505,2.17149723974152,"power","logrmse"
2020-03-30,52,60.9017499402505,2.14689201659327,"power","logrmse"
2020-03-31,52,60.9017499402505,2.14889251799244,"power","logrmse"
2020-04-01,52,60.9017499402505,2.16178246652376,"power","logrmse"
2020-04-02,52,60.9017499402505,2.16714846727132,"power","logrmse"
2020-04-03,52,60.9017499402505,2.16871319544001,"power","logrmse"
2020-04-04,52,60.9017499402505,2.16746654527552,"power","logrmse"
2020-04-05,52,60.9017499402505,2.16119240639886,"power","logrmse"
2020-02-10,52,0.429705880186461,0.831578643499937,"exp","logrmse"
2020-02-11,52,0.428898837372834,0.847304410340794,"exp","logrmse"
2020-02-12,52,0.428804342953862,0.845915557774896,"exp","logrmse"
2020-02-13,52,0.42898267389036,0.839837262739965,"exp","logrmse"
2020-02-14,52,0.42845537679795,0.847795775988598,"exp","logrmse"
2020-02-15,52,0.428328485535129,0.83674013876758,"exp","logrmse"
2020-02-16,52,0.428582410960675,0.825752949980294,"exp","logrmse"
2020-03-30,52,0.429601270693868,0.782993136154316,"exp","logrmse"
2020-03-31,52,0.429454952445945,0.786746663603277,"exp","logrmse"
2020-04-01,52,0.4286131897291,0.791273258701307,"exp","logrmse"
2020-04-02,52,0.42800724694907,0.79629522150543,"exp","logrmse"
2020-04-03,52,0.427802489274375,0.799664698587134,"exp","logrmse"
2020-04-04,52,0.427753355835029,0.797343829889095,"exp","logrmse"
2020-04-05,52,0.428225074481963,0.787635407007778,"exp","logrmse"
