"msa","day","rep","lag","eta","total_flow","rho","error"
"Atlanta",2020-02-10,1,32,0.05,986614,0.451194406871874,122.460860150295
"Atlanta",2020-02-10,2,32,0.05,986614,0.451257858223538,122.129553752163
"Atlanta",2020-02-10,3,32,0.05,986614,0.451191380319111,122.70701614927
"Atlanta",2020-02-10,4,32,0.05,986614,0.451209230575062,122.191079021738
"Atlanta",2020-02-10,5,32,0.05,986614,0.451221345350845,122.312460264761
"Atlanta",2020-02-10,6,32,0.05,986614,0.451182193409272,122.729278119198
"Atlanta",2020-02-10,7,32,0.05,986614,0.451176456367479,122.713415319909
"Atlanta",2020-02-10,8,32,0.05,986614,0.451160681546039,122.668587425194
"Atlanta",2020-02-10,9,32,0.05,986614,0.451132546545491,122.75855318626
"Atlanta",2020-02-10,10,32,0.05,986614,0.451207022500595,122.613662967779
"Atlanta",2020-02-10,11,32,0.05,986614,0.451282831879135,122.208676145981
"Atlanta",2020-02-10,12,32,0.05,986614,0.451290649235568,121.934815446164
"Atlanta",2020-02-10,13,32,0.05,986614,0.451225420289201,122.156176827074
"Atlanta",2020-02-10,14,32,0.05,986614,0.451187480984206,122.643261485375
"Atlanta",2020-02-10,15,32,0.05,986614,0.451235696808002,122.062225046291
"Atlanta",2020-02-10,16,32,0.05,986614,0.451221584542413,122.575324640238
"Atlanta",2020-02-10,17,32,0.05,986614,0.451266307435322,122.001698448132
"Atlanta",2020-02-10,18,32,0.05,986614,0.451318522222857,122.077991741043
"Atlanta",2020-02-10,19,32,0.05,986614,0.451213608555286,122.636154962316
"Atlanta",2020-02-10,20,32,0.05,986614,0.451248481944654,122.468019094976
"Atlanta",2020-02-10,21,32,0.05,986614,0.451186043784755,122.426966813184
"Atlanta",2020-02-10,22,32,0.05,986614,0.451254533891603,122.501190427568
"Atlanta",2020-02-10,23,32,0.05,986614,0.451222174585166,121.972318364793
"Atlanta",2020-02-10,24,32,0.05,986614,0.451211245239827,122.142068380012
"Atlanta",2020-02-10,25,32,0.05,986614,0.451151809316822,123.160405410829
"Atlanta",2020-02-10,26,32,0.05,986614,0.451262856355971,122.429198815267
"Atlanta",2020-02-10,27,32,0.05,986614,0.45121396202566,122.145560755058
"Atlanta",2020-02-10,28,32,0.05,986614,0.451251462493038,122.083462420161
"Atlanta",2020-02-10,29,32,0.05,986614,0.45131807781777,121.813520726693
"Atlanta",2020-02-10,30,32,0.05,986614,0.451085336457326,122.901439168013
"Atlanta",2020-02-10,31,32,0.05,986614,0.451235316595721,122.617911038649
"Atlanta",2020-02-10,32,32,0.05,986614,0.451243626994978,122.659127589696
"Atlanta",2020-02-10,33,32,0.05,986614,0.451158883024565,122.958748945577
"Atlanta",2020-02-10,34,32,0.05,986614,0.451305009261297,121.782682052149
"Atlanta",2020-02-10,35,32,0.05,986614,0.451236371733452,122.491301782992
"Atlanta",2020-02-10,36,32,0.05,986614,0.451249529052489,122.25377672229
"Atlanta",2020-02-10,37,32,0.05,986614,0.45124675294517,122.250586394321
"Atlanta",2020-02-10,38,32,0.05,986614,0.45123801329169,122.385682293684
"Atlanta",2020-02-10,39,32,0.05,986614,0.451217472690715,122.141760381043
"Atlanta",2020-02-10,40,32,0.05,986614,0.451264197194879,122.332550209798
"Atlanta",2020-02-10,41,32,0.05,986614,0.451206868419742,122.541769311266
"Atlanta",2020-02-10,42,32,0.05,986614,0.451267599810617,122.620500898769
"Atlanta",2020-02-10,43,32,0.05,986614,0.451199998215783,122.543798138791
"Atlanta",2020-02-10,44,32,0.05,986614,0.451203200741915,123.020299664025
"Atlanta",2020-02-10,45,32,0.05,986614,0.451203660811869,122.452728546843
"Atlanta",2020-02-10,46,32,0.05,986614,0.451234405061866,122.106876295268
"Atlanta",2020-02-10,47,32,0.05,986614,0.451265686776228,121.830262204454
"Atlanta",2020-02-10,48,32,0.05,986614,0.451281093382291,122.501983472865
"Atlanta",2020-02-10,49,32,0.05,986614,0.451257301741264,122.026929374406
"Atlanta",2020-02-10,50,32,0.05,986614,0.4511559195236,122.961439675683
"Atlanta",2020-02-10,51,32,0.05,986614,0.451255690856186,122.245403054512
"Atlanta",2020-02-10,52,32,0.05,986614,0.451233768713784,122.211042715942
"Atlanta",2020-02-10,53,32,0.05,986614,0.451267192259253,122.300139539334
"Atlanta",2020-02-10,54,32,0.05,986614,0.451201426052602,122.48568354263
"Atlanta",2020-02-10,55,32,0.05,986614,0.451244562476911,122.53985728809
"Atlanta",2020-02-10,56,32,0.05,986614,0.451199759269305,122.285975407399
"Atlanta",2020-02-10,57,32,0.05,986614,0.451213637309953,122.03937784973
"Atlanta",2020-02-10,58,32,0.05,986614,0.451205512455976,122.724519123871
"Atlanta",2020-02-10,59,32,0.05,986614,0.451198620135422,122.739806151407
"Atlanta",2020-02-10,60,32,0.05,986614,0.45128908043176,121.646843174348
"Atlanta",2020-02-10,61,32,0.05,986614,0.451268259213045,122.518311331924
"Atlanta",2020-02-10,62,32,0.05,986614,0.451237085602718,121.840730795979
"Atlanta",2020-02-10,63,32,0.05,986614,0.451225860076046,122.271337422212
"Atlanta",2020-02-10,64,32,0.05,986614,0.451210954441916,123.047863188719
"Atlanta",2020-02-10,65,32,0.05,986614,0.451162379745174,122.311310107161
"Atlanta",2020-02-10,66,32,0.05,986614,0.451212415601434,122.707985730857
"Atlanta",2020-02-10,67,32,0.05,986614,0.451188087805561,122.26801351724
"Atlanta",2020-02-10,68,32,0.05,986614,0.451248663788647,122.037574140336
"Atlanta",2020-02-10,69,32,0.05,986614,0.451214786248844,122.457665487815
"Atlanta",2020-02-10,70,32,0.05,986614,0.451175199807743,122.352613290535
"Atlanta",2020-02-10,71,32,0.05,986614,0.451261672807864,122.075891489959
"Atlanta",2020-02-10,72,32,0.05,986614,0.451214022826504,122.878289938755
"Atlanta",2020-02-10,73,32,0.05,986614,0.451208144381624,122.899788499128
"Atlanta",2020-02-10,74,32,0.05,986614,0.451209993154976,122.179951013573
"Atlanta",2020-02-10,75,32,0.05,986614,0.451245358358513,122.419586944474
"Atlanta",2020-02-10,76,32,0.05,986614,0.451309746271591,121.772543198069
"Atlanta",2020-02-10,77,32,0.05,986614,0.451139284388759,122.59036339174
"Atlanta",2020-02-10,78,32,0.05,986614,0.451290890456747,122.363938319834
"Atlanta",2020-02-10,79,32,0.05,986614,0.451268042398763,122.381923759115
"Atlanta",2020-02-10,80,32,0.05,986614,0.45118149599527,122.754318727247
"Atlanta",2020-02-10,81,32,0.05,986614,0.451291471162179,122.083228353152
"Atlanta",2020-02-10,82,32,0.05,986614,0.451295428444558,121.422310045569
"Atlanta",2020-02-10,83,32,0.05,986614,0.451240001019931,122.344127807139
"Atlanta",2020-02-10,84,32,0.05,986614,0.451187926418615,122.210214381935
"Atlanta",2020-02-10,85,32,0.05,986614,0.451237818744937,122.323237460845
"Atlanta",2020-02-10,86,32,0.05,986614,0.451171176066442,122.215728735207
