day,index,rho,error,boot,nblock,lag,msa,region,yindex,keep_ratio,B,n_fail
2020-02-10,homo,0.000251052542427363,304.951681800786,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-10,power,79.9999508083439,1992.3000085202,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-10,exp,0.429812865791185,257.738506673508,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-11,homo,0.000277474487984647,294.600307161569,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-11,power,79.9999508083439,1903.00181175233,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-11,exp,0.42992261230483,247.841268128031,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-12,homo,0.000277768591166687,298.131809391426,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-12,power,79.9999508083439,1923.18245560043,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-12,exp,0.429873681584714,251.046839937109,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-13,homo,0.000280598794531227,310.817350107004,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-13,power,79.9999508083439,2022.04338945695,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-13,exp,0.428730135121132,263.124753847581,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-14,homo,0.000287058527624974,332.719025480901,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-14,power,79.9999508083439,2131.35234509379,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-14,exp,0.430770080101028,278.61724915711,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-15,homo,0.000276768780239829,300.55456868332,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-15,power,79.9999508083439,1935.18306581145,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-15,exp,0.428136964473557,255.1336270336,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-16,homo,0.000266349439348977,273.617305226894,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-16,power,79.9999508083439,1741.45350873902,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-16,exp,0.429754709738644,228.761911334559,1,2718,32,Houston,msa,2,0.9,100,0
2020-03-30,homo,0.000267529015119016,184.628357520008,1,2718,32,Houston,msa,2,0.9,100,0
2020-03-30,power,79.9999508083439,1229.90435887009,1,2718,32,Houston,msa,2,0.9,100,0
2020-03-30,exp,0.429580096148024,155.081089370753,1,2718,32,Houston,msa,2,0.9,100,0
2020-03-31,homo,0.000264697263737152,188.210084273865,1,2718,32,Houston,msa,2,0.9,100,0
2020-03-31,power,79.9999508083439,1241.36551872875,1,2718,32,Houston,msa,2,0.9,100,0
2020-03-31,exp,0.43097535911761,155.993194871779,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-01,homo,0.000278212402849632,209.673488386466,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-01,power,79.9999508083439,1317.67687232355,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-01,exp,0.435633366807097,168.773520995139,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-02,homo,0.000282841422684279,206.055087602657,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-02,power,79.9999508083439,1258.29281617037,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-02,exp,0.439551632443319,161.8152886526,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-03,homo,0.000280048188708162,213.947665703349,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-03,power,79.9999508083439,1446.64605929951,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-03,exp,0.428515762067876,182.709817286887,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-04,homo,0.000270442288984599,190.109720446202,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-04,power,79.9999508083439,1257.25938106646,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-04,exp,0.42911019635063,161.210699106825,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-05,homo,0.000258180622712752,180.818122479849,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-05,power,79.9999508083439,1191.9491487229,1,2718,32,Houston,msa,2,0.9,100,0
2020-04-05,exp,0.426556608107095,154.15419151763,1,2718,32,Houston,msa,2,0.9,100,0
2020-02-10,homo,0.00033053480675948,284.342571600002,2,2718,31,Houston,msa,2,0.9,100,0
2020-02-10,power,79.9999508083439,1810.66321762255,2,2718,31,Houston,msa,2,0.9,100,0
2020-02-10,exp,0.436995180610499,229.145217188085,2,2718,31,Houston,msa,2,0.9,100,0
2020-02-11,homo,0.000279538350827563,274.971853038343,2,2718,31,Houston,msa,2,0.9,100,0
2020-02-11,power,79.9999508083439,1696.75178383079,2,2718,31,Houston,msa,2,0.9,100,0
2020-02-11,exp,0.43852116725305,217.29180970253,2,2718,31,Houston,msa,2,0.9,100,0
2020-02-12,homo,0.000279977669128873,278.759236481479,2,2718,31,Houston,msa,2,0.9,100,0
2020-02-12,power,79.9999508083439,1718.21877829097,2,2718,31,Houston,msa,2,0.9,100,0
2020-02-12,exp,0.438344224722422,220.899126316401,2,2718,31,Houston,msa,2,0.9,100,0
2020-02-13,homo,0.000282641593545052,291.246527466353,2,2718,31,Houston,msa,2,0.9,100,0
2020-02-13,power,79.9999508083439,1806.08046583342,2,2718,31,Houston,msa,2,0.9,100,0
2020-02-13,exp,0.43740765143236,232.106561856526,2,2718,31,Houston,msa,2,0.9,100,0
2020-02-14,homo,0.000288560424808544,311.116115097741,2,2718,31,Houston,msa,2,0.9,100,0
2020-02-14,power,79.9999508083439,1929.15914990877,2,2718,31,Houston,msa,2,0.9,100,0
