"msa","day","rep","lag","eta","total_flow","rho","error"
"New York",2020-02-10,1,52,0.05,2392566,0.408497901185413,74.7066847709022
"New York",2020-02-10,2,52,0.05,2392566,0.408152657207195,74.8711880101429
"New York",2020-02-10,3,52,0.05,2392566,0.408429347070207,74.7420939545226
"New York",2020-02-10,4,52,0.05,2392566,0.408371718395235,74.8048706527289
"New York",2020-02-10,5,52,0.05,2392566,0.408472788342208,74.7147039974254
"New York",2020-02-10,6,52,0.05,2392566,0.408473945356112,74.7153622528628
"New York",2020-02-10,7,52,0.05,2392566,0.408353616799642,74.7801401314314
"New York",2020-02-10,8,52,0.05,2392566,0.408530881720024,74.667139778651
"New York",2020-02-10,9,52,0.05,2392566,0.408215135921297,74.8275667976051
"New York",2020-02-10,10,52,0.05,2392566,0.408408597627997,74.7312028772903
"New York",2020-02-10,11,52,0.05,2392566,0.408436266352406,74.7978787563555
"New York",2020-02-10,12,52,0.05,2392566,0.408205784496456,74.8945237689854
"New York",2020-02-10,13,52,0.05,2392566,0.408586140355685,74.6005690217523
"New York",2020-02-10,14,52,0.05,2392566,0.408207854318205,74.8854554362961
"New York",2020-02-10,15,52,0.05,2392566,0.408442921732519,74.725260071312
"New York",2020-02-10,16,52,0.05,2392566,0.408600010124942,74.5915981278747
"New York",2020-02-10,17,52,0.05,2392566,0.408207215262218,74.9023353281136
"New York",2020-02-10,18,52,0.05,2392566,0.408304347209018,74.8027202318494
"New York",2020-02-10,19,52,0.05,2392566,0.408447672528652,74.7693333332071
"New York",2020-02-10,20,52,0.05,2392566,0.408194283757147,74.9077679497976
"New York",2020-02-10,21,52,0.05,2392566,0.408556097893066,74.6549793510295
"New York",2020-02-10,22,52,0.05,2392566,0.408340985088979,74.816857904122
"New York",2020-02-10,23,52,0.05,2392566,0.408158321542124,74.9039431799937
"New York",2020-02-10,24,52,0.05,2392566,0.408488564527905,74.70710443895
"New York",2020-02-10,25,52,0.05,2392566,0.408489399714548,74.7022761643838
"New York",2020-02-10,26,52,0.05,2392566,0.408328688126086,74.7990719891363
"New York",2020-02-10,27,52,0.05,2392566,0.408537497319179,74.6498485058845
"New York",2020-02-10,28,52,0.05,2392566,0.408478026927652,74.6754735233388
"New York",2020-02-10,29,52,0.05,2392566,0.408556927478789,74.6622049668742
"New York",2020-02-10,30,52,0.05,2392566,0.408179780519972,74.877865872504
"New York",2020-02-10,31,52,0.05,2392566,0.408702456333694,74.5715145559972
"New York",2020-02-10,32,52,0.05,2392566,0.408199830322974,74.8379789850695
"New York",2020-02-10,33,52,0.05,2392566,0.408199131117563,74.8426167768762
"New York",2020-02-10,34,52,0.05,2392566,0.408103586157417,74.9664960793254
"New York",2020-02-10,35,52,0.05,2392566,0.408289102598985,74.8484597689118
"New York",2020-02-10,36,52,0.05,2392566,0.408214708093187,74.8513192882676
"New York",2020-02-10,37,52,0.05,2392566,0.4084967908357,74.7087940821544
"New York",2020-02-10,38,52,0.05,2392566,0.408366985214349,74.7869247971911
"New York",2020-02-10,39,52,0.05,2392566,0.408284865668169,74.8667606302459
"New York",2020-02-10,40,52,0.05,2392566,0.408348656553925,74.7871481401476
"New York",2020-02-10,41,52,0.05,2392566,0.408641799684984,74.6281413764207
"New York",2020-02-10,42,52,0.05,2392566,0.408105816581711,74.9818263721667
"New York",2020-02-10,43,52,0.05,2392566,0.408311654345825,74.8375597958803
"New York",2020-02-10,44,52,0.05,2392566,0.40835036429841,74.7939509949262
"New York",2020-02-10,45,52,0.05,2392566,0.408622990597361,74.6463803027999
"New York",2020-02-10,46,52,0.05,2392566,0.40822205234863,74.869604364641
"New York",2020-02-10,47,52,0.05,2392566,0.408483236073832,74.7032740870166
"New York",2020-02-10,48,52,0.05,2392566,0.408732539358143,74.5167103977742
"New York",2020-02-10,49,52,0.05,2392566,0.408404183492882,74.7350217630348
"New York",2020-02-10,50,52,0.05,2392566,0.408567712251175,74.56012858196
"New York",2020-02-10,51,52,0.05,2392566,0.408544918594082,74.6619977208282
"New York",2020-02-10,52,52,0.05,2392566,0.408342207343277,74.7734301440308
"New York",2020-02-10,53,52,0.05,2392566,0.408390618493475,74.7506631252794
"New York",2020-02-10,54,52,0.05,2392566,0.408471212428108,74.6940702580834
"New York",2020-02-10,55,52,0.05,2392566,0.408582398756845,74.6324171545067
"New York",2020-02-10,56,52,0.05,2392566,0.408557694879997,74.6709173108562
"New York",2020-02-10,57,52,0.05,2392566,0.40831669225947,74.7651138815241
"New York",2020-02-10,58,52,0.05,2392566,0.408426846127928,74.758273113979
"New York",2020-02-10,59,52,0.05,2392566,0.408401250978694,74.6932830306589
"New York",2020-02-10,60,52,0.05,2392566,0.408360443697457,74.7853772732566
"New York",2020-02-10,61,52,0.05,2392566,0.408315725956301,74.8247135093564
"New York",2020-02-10,62,52,0.05,2392566,0.408706647315291,74.6066338925337
"New York",2020-02-10,63,52,0.05,2392566,0.408380719912481,74.7613904823491
"New York",2020-02-10,64,52,0.05,2392566,0.408168393093688,74.8777481022443
"New York",2020-02-10,65,52,0.05,2392566,0.408315606473384,74.7765504721325
"New York",2020-02-10,66,52,0.05,2392566,0.40863204808993,74.5813385608892
"New York",2020-02-10,67,52,0.05,2392566,0.408729059671306,74.5409391686581
"New York",2020-02-10,68,52,0.05,2392566,0.408373521111548,74.7976156178798
"New York",2020-02-10,69,52,0.05,2392566,0.40821093445098,74.879680828747
"New York",2020-02-10,70,52,0.05,2392566,0.408100446409766,74.9329545204804
"New York",2020-02-10,71,52,0.05,2392566,0.408366094544712,74.7805120166786
"New York",2020-02-10,72,52,0.05,2392566,0.408500597962952,74.7141120730046
"New York",2020-02-10,73,52,0.05,2392566,0.408451515143446,74.7605354315272
"New York",2020-02-10,74,52,0.05,2392566,0.408351323269458,74.7435460815499
"New York",2020-02-10,75,52,0.05,2392566,0.408394377593582,74.7704098362521
"New York",2020-02-10,76,52,0.05,2392566,0.408261842520542,74.8455721727886
"New York",2020-02-10,77,52,0.05,2392566,0.408488089978302,74.7182989257076
"New York",2020-02-10,78,52,0.05,2392566,0.408483692490412,74.7065264867443
"New York",2020-02-10,79,52,0.05,2392566,0.40842784535076,74.7513931583918
"New York",2020-02-10,80,52,0.05,2392566,0.408204298288763,74.8475077436163
"New York",2020-02-10,81,52,0.05,2392566,0.40857526861921,74.5818155575926
"New York",2020-02-10,82,52,0.05,2392566,0.408479487968303,74.7012992455995
"New York",2020-02-10,83,52,0.05,2392566,0.408298364166727,74.8130392069452
"New York",2020-02-10,84,52,0.05,2392566,0.408545704007957,74.6704239153591
"New York",2020-02-10,85,52,0.05,2392566,0.408454143063187,74.7213484306199
"New York",2020-02-10,86,52,0.05,2392566,0.408145671144646,74.9570966794004
"New York",2020-02-10,87,52,0.05,2392566,0.408727953558829,74.5280475277361
"New York",2020-02-10,88,52,0.05,2392566,0.408814036831262,74.4770555171454
"New York",2020-02-10,89,52,0.05,2392566,0.408664299799543,74.6034441502726
"New York",2020-02-10,90,52,0.05,2392566,0.408735498882851,74.514646116746
"New York",2020-02-10,91,52,0.05,2392566,0.408422794930943,74.711217636899
"New York",2020-02-10,92,52,0.05,2392566,0.408309550054434,74.8256907106887
"New York",2020-02-10,93,52,0.05,2392566,0.408601854359683,74.663384754396
"New York",2020-02-10,94,52,0.05,2392566,0.408380181244595,74.8056321129125
"New York",2020-02-10,95,52,0.05,2392566,0.408685250366518,74.5808327324531
"New York",2020-02-10,96,52,0.05,2392566,0.408578515052942,74.6633454114978
"New York",2020-02-10,97,52,0.05,2392566,0.408390494755555,74.7309562458726
"New York",2020-02-10,98,52,0.05,2392566,0.408679568648268,74.5978958479675
"New York",2020-02-10,99,52,0.05,2392566,0.408646207958739,74.5740336328556
"New York",2020-02-10,100,52,0.05,2392566,0.408592644395121,74.611814465878
"New York",2020-02-11,1,52,0.05,2349620,0.408030133332955,74.2360815946448
"New York",2020-02-11,2,52,0.05,2349620,0.408123018841567,74.1305381912322
"New York",2020-02-11,3,52,0.05,2349620,0.408241787113075,74.003307936778
"New York",2020-02-11,4,52,0.05,2349620,0.408048184117565,74.1754075447141
"New York",2020-02-11,5,52,0.05,2349620,0.407984607988394,74.1900102689858
"New York",2020-02-11,6,52,0.05,2349620,0.408283647377422,73.9760060432488
"New York",2020-02-11,7,52,0.05,2349620,0.408258498515207,74.0746024267872
"New York",2020-02-11,8,52,0.05,2349620,0.408084420817998,74.1301358908741
"New York",2020-02-11,9,52,0.05,2349620,0.408036047243872,74.1925325168311
"New York",2020-02-11,10,52,0.05,2349620,0.408039148810589,74.1771663513202
"New York",2020-02-11,11,52,0.05,2349620,0.408213508614565,74.0606803775195
"New York",2020-02-11,12,52,0.05,2349620,0.40804506156793,74.1993680626095
"New York",2020-02-11,13,52,0.05,2349620,0.408138595325769,74.097113138959
"New York",2020-02-11,14,52,0.05,2349620,0.408128560628108,74.1176726381856
"New York",2020-02-11,15,52,0.05,2349620,0.407945662243455,74.2218512740958
"New York",2020-02-11,16,52,0.05,2349620,0.408168259530329,74.0911630937961
"New York",2020-02-11,17,52,0.05,2349620,0.408220936451717,74.0505970342601
"New York",2020-02-11,18,52,0.05,2349620,0.408038279282314,74.1283963580515
"New York",2020-02-11,19,52,0.05,2349620,0.408256024612959,74.0383346333544
"New York",2020-02-11,20,52,0.05,2349620,0.408251730639822,74.0397508994528
"New York",2020-02-11,21,52,0.05,2349620,0.408127281352963,74.1115585547435
"New York",2020-02-11,22,52,0.05,2349620,0.408305119755161,73.9590730219433
"New York",2020-02-11,23,52,0.05,2349620,0.408147271237527,74.07007775773
"New York",2020-02-11,24,52,0.05,2349620,0.408129508014443,74.1538891699837
"New York",2020-02-11,25,52,0.05,2349620,0.408083141278067,74.1576571761793
"New York",2020-02-11,26,52,0.05,2349620,0.408162142821536,74.0575278027923
"New York",2020-02-11,27,52,0.05,2349620,0.408140998293782,74.1095194532176
"New York",2020-02-11,28,52,0.05,2349620,0.408250025680212,74.0545403276661
"New York",2020-02-11,29,52,0.05,2349620,0.408180192186653,74.1286911772498
