"msa","day","rep","lag","eta","total_flow","rho","error"
"Chicago",2020-02-12,76,38,0.05,1216111,0.425192711821394,77.8995204271552
"Chicago",2020-02-12,77,38,0.05,1216111,0.4251126969285,77.9149065816573
"Chicago",2020-02-12,78,38,0.05,1216111,0.425078891199344,78.0546864782377
"Chicago",2020-02-12,79,38,0.05,1216111,0.425326215650966,77.5332701916895
"Chicago",2020-02-12,80,38,0.05,1216111,0.425216314887433,77.714856355804
"Chicago",2020-02-12,81,38,0.05,1216111,0.425282635149034,77.7857570505546
"Chicago",2020-02-12,82,38,0.05,1216111,0.425213621645191,78.1018246484356
"Chicago",2020-02-12,83,38,0.05,1216111,0.425356697780109,77.6209942000282
"Chicago",2020-02-12,84,38,0.05,1216111,0.425167946488981,77.9135712015859
"Chicago",2020-02-12,85,38,0.05,1216111,0.425063712805107,78.1261244808929
"Chicago",2020-02-12,86,38,0.05,1216111,0.425430253536066,77.5401440807075
"Chicago",2020-02-12,87,38,0.05,1216111,0.425370276782707,77.6294117654695
"Chicago",2020-02-12,88,38,0.05,1216111,0.42514502512197,77.8934618263682
"Chicago",2020-02-12,89,38,0.05,1216111,0.425444292862789,77.3315087691874
"Chicago",2020-02-12,90,38,0.05,1216111,0.425071067009922,78.1204796685386
"Chicago",2020-02-12,91,38,0.05,1216111,0.425301045617764,77.7502050742468
"Chicago",2020-02-12,92,38,0.05,1216111,0.424988034269029,78.2004848883313
"Chicago",2020-02-12,93,38,0.05,1216111,0.425207695579617,77.8415439546166
"Chicago",2020-02-12,94,38,0.05,1216111,0.425197792369818,77.8989196638937
"Chicago",2020-02-12,95,38,0.05,1216111,0.42511950404096,78.0355021532876
"Chicago",2020-02-12,96,38,0.05,1216111,0.425292084932994,77.7820897726068
"Chicago",2020-02-12,97,38,0.05,1216111,0.425392612893318,77.5569705835653
"Chicago",2020-02-12,98,38,0.05,1216111,0.425214815190272,77.702041154245
"Chicago",2020-02-12,99,38,0.05,1216111,0.425205655439704,77.7880668596807
"Chicago",2020-02-12,100,38,0.05,1216111,0.42501152691817,78.0938370868272
"Chicago",2020-02-13,1,38,0.05,1215797,0.425146599480298,78.6045763047847
"Chicago",2020-02-13,2,38,0.05,1215797,0.425101460962085,78.5331685646787
"Chicago",2020-02-13,3,38,0.05,1215797,0.425073347606454,78.5638113834397
"Chicago",2020-02-13,4,38,0.05,1215797,0.425084406427561,78.4523517638212
"Chicago",2020-02-13,5,38,0.05,1215797,0.424915903082593,78.9746617226299
"Chicago",2020-02-13,6,38,0.05,1215797,0.425108543607681,78.6779391362345
"Chicago",2020-02-13,7,38,0.05,1215797,0.425033696283323,78.7157638630573
"Chicago",2020-02-13,8,38,0.05,1215797,0.425221364804962,78.7083887635866
"Chicago",2020-02-13,9,38,0.05,1215797,0.425012502390403,78.4622454207271
"Chicago",2020-02-13,10,38,0.05,1215797,0.42509217904589,78.7286103299769
"Chicago",2020-02-13,11,38,0.05,1215797,0.425110216765757,78.5679543725177
"Chicago",2020-02-13,12,38,0.05,1215797,0.425075078657399,78.7445483400442
"Chicago",2020-02-13,13,38,0.05,1215797,0.425022222248022,78.8447382980642
"Chicago",2020-02-13,14,38,0.05,1215797,0.424822801761629,79.0337648402833
"Chicago",2020-02-13,15,38,0.05,1215797,0.425115917229632,78.4990734759532
"Chicago",2020-02-13,16,38,0.05,1215797,0.425073738274419,78.7321566617941
"Chicago",2020-02-13,17,38,0.05,1215797,0.425021010861932,78.6030581157645
"Chicago",2020-02-13,18,38,0.05,1215797,0.424922239005536,78.6273753741395
"Chicago",2020-02-13,19,38,0.05,1215797,0.424896929784473,78.9253993439654
"Chicago",2020-02-13,20,38,0.05,1215797,0.425068488236043,78.672087839387
"Chicago",2020-02-13,21,38,0.05,1215797,0.424785734656338,79.1083264750289
"Chicago",2020-02-13,22,38,0.05,1215797,0.425166700749191,78.2055201870639
"Chicago",2020-02-13,23,38,0.05,1215797,0.425108178586345,78.5326715117824
"Chicago",2020-02-13,24,38,0.05,1215797,0.425131321792353,78.3286027727831
"Chicago",2020-02-13,25,38,0.05,1215797,0.425081181916629,78.4451221052908
"Chicago",2020-02-13,26,38,0.05,1215797,0.425139202300001,78.6453355063517
"Chicago",2020-02-13,27,38,0.05,1215797,0.424920959092908,78.8536534915106
"Chicago",2020-02-13,28,38,0.05,1215797,0.425222205154611,78.105174313066
"Chicago",2020-02-13,29,38,0.05,1215797,0.424936988783666,78.9477593520905
"Chicago",2020-02-13,30,38,0.05,1215797,0.425158822131325,78.4702874911941
"Chicago",2020-02-13,31,38,0.05,1215797,0.425126938403744,78.6912402005679
"Chicago",2020-02-13,32,38,0.05,1215797,0.425132659524846,78.7013157857881
"Chicago",2020-02-13,33,38,0.05,1215797,0.424947120441507,79.1575926121744
"Chicago",2020-02-13,34,38,0.05,1215797,0.425128241642762,78.5959981678747
"Chicago",2020-02-13,35,38,0.05,1215797,0.425106635602414,78.4267343214515
"Chicago",2020-02-13,36,38,0.05,1215797,0.4250200806794,78.8463327817005
"Chicago",2020-02-13,37,38,0.05,1215797,0.42496229721586,79.0622403588476
"Chicago",2020-02-13,38,38,0.05,1215797,0.425023006543111,78.9628422567515
"Chicago",2020-02-13,39,38,0.05,1215797,0.425180478940478,78.4835539515836
"Chicago",2020-02-13,40,38,0.05,1215797,0.42495105200945,78.815440660048
