day,index,rho,error,msa,region,yindex,rho_ci_low,rho_ci_high,err_ci_low,err_ci_high,nblock_median,lag_median,n_boot_used,keep_ratio,B,n_fail
2020-02-10,exp,0.418880908557697,246.657283003861,Houston,msa,2,0.425730360124455,0.441611276290525,222.972316008836,260.562030254361,2718,31,100,0.9,100,0
2020-02-10,homo,0.000268842917457719,295.124672916722,Houston,msa,2,0.000250404277977804,0.00033053480675948,274.153681373235,304.814213459321,2718,31,100,0.9,100,0
2020-02-10,power,79.9999508083439,2106.03335606103,Houston,msa,2,64.7214332302896,79.9999508083439,1673.54418633968,2020.67858760188,2718,31,100,0.9,100,0
2020-02-11,exp,0.419186600137703,236.697486205669,Houston,msa,2,0.426031816369149,0.442720926336769,211.768761494981,249.708070237439,2718,31,100,0.9,100,0
2020-02-11,homo,0.000248652934905103,285.407757329724,Houston,msa,2,0.00027212867228761,0.000288077049262941,264.802629279359,294.655665962074,2718,31,100,0.9,100,0
2020-02-11,power,79.9999508083439,2007.53947089191,Houston,msa,2,79.9999508083439,79.9999508083439,1584.02570978182,1929.38665568424,2718,31,100,0.9,100,0
2020-02-12,exp,0.419236806064886,239.651729304487,Houston,msa,2,0.426136730594335,0.442564050900291,215.208569905011,252.773525215121,2718,31,100,0.9,100,0
2020-02-12,homo,0.000249083464338336,288.767158735401,Houston,msa,2,0.000272673067134597,0.000288631356713945,267.776457178391,298.152602478209,2718,31,100,0.9,100,0
2020-02-12,power,79.9999508083439,2028.88985250062,Houston,msa,2,79.9999508083439,79.9999508083439,1602.25440168451,1949.15941066186,2718,31,100,0.9,100,0
2020-02-13,exp,0.418314489136065,250.993283510748,Houston,msa,2,0.42473461574688,0.441817147622244,226.278028592455,265.139690614936,2718,31,100,0.9,100,0
2020-02-13,homo,0.000262371197481557,301.225916010964,Houston,msa,2,0.000262324399006994,0.000286537398580774,280.050918818127,310.917334384399,2718,31,100,0.9,100,0
2020-02-13,power,79.9999508083439,2129.47541901502,Houston,msa,2,79.9999508083439,79.9999508083439,1668.61286907418,2050.30646659094,2718,31,100,0.9,100,0
2020-02-14,exp,0.419750305132493,266.585190174891,Houston,msa,2,0.426717422161225,0.442813900961369,240.004878415636,281.508224525223,2718,31,100,0.9,100,0
2020-02-14,homo,0.000266644119008643,322.753313286889,Houston,msa,2,0.000251442658749452,0.000289209591315024,299.216917611938,332.963323006751,2718,31,100,0.9,100,0
2020-02-14,power,79.9999508083439,2255.71539306026,Houston,msa,2,79.9999508083439,79.9999508083439,1777.82129159955,2163.50735969138,2718,31,100,0.9,100,0
2020-02-15,exp,0.417795144531124,243.399701526938,Houston,msa,2,0.424094583556055,0.441670133191458,218.974969976906,257.191450000742,2718,31,100,0.9,100,0
2020-02-15,homo,0.000246759669129552,291.33927853813,Houston,msa,2,0.000270823860446805,0.000285159753065562,269.386165933195,300.76316904839,2718,31,100,0.9,100,0
2020-02-15,power,79.9999508083439,2040.90025538711,Houston,msa,2,71.9787290798654,79.9999508083439,1593.09005002551,1966.68220738553,2718,31,100,0.9,100,0
2020-02-16,exp,0.419027300423197,218.487729499343,Houston,msa,2,0.425951640762349,0.442019982460873,198.44266287022,230.432923838985,2718,31,100,0.9,100,0
2020-02-16,homo,0.000240505802238179,265.159724862499,Houston,msa,2,0.000261330150164167,0.000276998460711875,244.480661230083,273.716637372129,2718,31,100,0.9,100,0
2020-02-16,power,79.9999508083439,1839.88169936861,Houston,msa,2,79.9999508083439,79.9999508083439,1464.10644861963,1768.30872580244,2718,31,100,0.9,100,0
2020-03-30,exp,0.418738627193254,148.234153074011,Houston,msa,2,0.425322647247251,0.445254020836485,129.098279883985,156.44934436792,2718,31,100,0.9,100,0
2020-03-30,homo,0.000243148736181497,179.20382703417,Houston,msa,2,0.000260102636547017,0.000275573127720388,167.445580078997,184.502358880845,2718,31,100,0.9,100,0
2020-03-30,power,79.9999508083439,1297.17841033871,Houston,msa,2,79.9999508083439,79.9999508083439,991.796824982292,1245.15702214389,2718,31,100,0.9,100,0
2020-03-31,exp,0.419587980977737,149.467872431538,Houston,msa,2,0.42673504153905,0.44196192208992,134.41652716035,157.622559302313,2718,31,100,0.9,100,0
2020-03-31,homo,0.000241450479191769,182.601675165626,Houston,msa,2,0.000258073462589452,0.000272174660988738,170.509058176353,188.022871739556,2718,31,100,0.9,100,0
2020-03-31,power,79.9999508083439,1312.65358782371,Houston,msa,2,79.9999508083439,79.9999508083439,1034.51949650565,1257.81722059535,2718,31,100,0.9,100,0
2020-04-01,exp,0.42297739594914,163.418162891088,Houston,msa,2,0.431341257576608,0.442806784146696,150.738446567891,171.946287584261,2718,31,100,0.9,100,0
2020-04-01,homo,0.000256924644421893,203.6327703346,Houston,msa,2,0.00027059646724578,0.000289844697667461,190.207382702129,209.680345420194,2718,31,100,0.9,100,0
2020-04-01,power,79.9999508083439,1412.58722389016,Houston,msa,2,79.9999508083439,79.9999508083439,1150.71844511351,1346.99432406413,2718,31,100,0.9,100,0
2020-04-02,exp,0.426461816085431,156.860761100229,Houston,msa,2,0.435360889053377,0.445613909444742,145.126479142468,164.696264368633,2718,31,100,0.9,100,0
2020-04-02,homo,0.000245531531912345,200.415954802866,Houston,msa,2,0.000273995088478696,0.000289844697667461,187.0647199355,206.199628394954,2718,31,100,0.9,100,0
2020-04-02,power,79.9999508083439,1351.43638711715,Houston,msa,2,79.9999508083439,79.9999508083439,1113.22958383021,1286.01678999886,2718,31,100,0.9,100,0
2020-04-03,exp,0.417380758178448,175.337113384998,Houston,msa,2,0.42433840922522,0.441659289286752,156.730143324102,184.782911276765,2718,31,100,0.9,100,0
2020-04-03,homo,0.000244668469374234,207.99774676795,Houston,msa,2,0.000272270439393597,0.000289844697667461,194.632921967857,214.016965358825,2718,31,100,0.9,100,0
2020-04-03,power,79.9999508083439,1529.89539440255,Houston,msa,2,79.9999508083439,79.9999508083439,1200.0122255757,1467.2283129603,2718,31,100,0.9,100,0
2020-04-04,exp,0.417765746135471,154.743215594557,Houston,msa,2,0.424957102648706,0.439908186525809,140.829551898095,162.943857590895,2718,31,100,0.9,100,0
2020-04-04,homo,0.000243274646774719,185.256565025931,Houston,msa,2,0.000259283909576385,0.000276445897417657,172.313273910124,190.805971329304,2718,31,100,0.9,100,0
2020-04-04,power,79.9999508083439,1331.59064513362,Houston,msa,2,79.9999508083439,79.9999508083439,1054.67288743839,1275.49285119864,2718,31,100,0.9,100,0
2020-04-05,exp,0.415530659440672,147.828872105368,Houston,msa,2,0.422189571036983,0.437984665311656,134.250143744449,155.822714472487,2718,31,100,0.9,100,0
2020-04-05,homo,0.000236229616776198,175.815249716099,Houston,msa,2,0.000249600677489629,0.000263813331213102,163.207564302435,181.193977415335,2718,31,100,0.9,100,0
