"day","lag","rho","error","index","err_tag"
2020-02-10,33,7.80286833249943e-05,2.83884999479982,"homo","srmspe"
2020-02-11,33,7.80286833249943e-05,2.68891306460005,"homo","srmspe"
2020-02-12,33,7.80286833249943e-05,2.7415264672788,"homo","srmspe"
2020-02-13,33,7.80286833249943e-05,2.84876268193182,"homo","srmspe"
2020-02-14,33,7.80286833249943e-05,2.52079950501748,"homo","srmspe"
2020-02-15,33,7.80286833249943e-05,2.77039775012621,"homo","srmspe"
2020-02-16,33,7.80286833249943e-05,2.92498746471019,"homo","srmspe"
2020-03-30,33,7.80286833249943e-05,1.76406161584849,"homo","srmspe"
2020-03-31,33,7.80286833249943e-05,1.80747499203292,"homo","srmspe"
2020-04-01,33,7.80286833249943e-05,2.04227288792091,"homo","srmspe"
2020-04-02,33,7.80286833249943e-05,2.01982549608619,"homo","srmspe"
2020-04-03,33,7.80286833249943e-05,2.04763529766042,"homo","srmspe"
2020-04-04,33,7.80286833249943e-05,2.11970927321517,"homo","srmspe"
2020-04-05,33,7.80286833249943e-05,1.72311259764431,"homo","srmspe"
2020-02-10,33,60.9017499402505,99.3404355300967,"power","srmspe"
2020-02-11,33,60.9017499402505,90.5120205932319,"power","srmspe"
2020-02-12,33,60.9017499402505,92.1528234669459,"power","srmspe"
2020-02-13,33,60.9017499402505,96.8403626450214,"power","srmspe"
2020-02-14,33,60.9017499402505,104.774781785092,"power","srmspe"
2020-02-15,33,60.9017499402505,96.2355414987374,"power","srmspe"
2020-02-16,33,60.9017499402505,90.1317560980619,"power","srmspe"
2020-03-30,33,60.9017499402505,58.1688391472879,"power","srmspe"
2020-03-31,33,60.9017499402505,58.991404797032,"power","srmspe"
2020-04-01,33,60.9017499402505,66.4355940119519,"power","srmspe"
2020-04-02,33,60.9017499402505,63.6066739445328,"power","srmspe"
2020-04-03,33,60.9017499402505,66.5305014210678,"power","srmspe"
2020-04-04,33,60.9017499402505,59.4697025420368,"power","srmspe"
2020-04-05,33,60.9017499402505,53.3183432511851,"power","srmspe"
2020-02-10,33,0.141089472562062,0.99081679558231,"exp","srmspe"
2020-02-11,33,0.145255424507818,0.98939199697275,"exp","srmspe"
2020-02-12,33,0.144418467561777,0.989726108592521,"exp","srmspe"
2020-02-13,33,0.14232703918504,0.990356683778464,"exp","srmspe"
2020-02-14,33,0.139276794082415,0.991335631700369,"exp","srmspe"
2020-02-15,33,0.142707648242509,0.990082000854978,"exp","srmspe"
2020-02-16,33,0.145308060593589,0.989004733061785,"exp","srmspe"
2020-03-30,33,0.16607199648986,0.980021756831295,"exp","srmspe"
2020-03-31,33,0.165268727675012,0.980551970443953,"exp","srmspe"
2020-04-01,33,0.159403205081517,0.983843175368296,"exp","srmspe"
2020-04-02,33,0.161842420566164,0.982762351162132,"exp","srmspe"
2020-04-03,33,0.159453430748752,0.983795300414806,"exp","srmspe"
2020-04-04,33,0.165236153825214,0.980840318003536,"exp","srmspe"
2020-04-05,33,0.171495403976798,0.977431652943616,"exp","srmspe"
