"day","lag","rho","error","index","err_tag"
2020-02-10,21,0.000289844697667461,0.732214795963252,"homo","logrmse"
2020-02-11,21,0.000287775495357694,0.745469284732799,"homo","logrmse"
2020-02-12,21,0.000286182497932786,0.750618508297191,"homo","logrmse"
2020-02-13,21,0.000286108467362253,0.745829641152471,"homo","logrmse"
2020-02-14,21,0.000249154589181772,0.756046282415834,"homo","logrmse"
2020-02-15,21,0.000249154589181772,0.760566429974906,"homo","logrmse"
2020-02-16,21,0.000249154589181772,0.772417266996225,"homo","logrmse"
2020-03-30,21,0.000249154589181772,0.757785667933813,"homo","logrmse"
2020-03-31,21,0.000249154589181772,0.760459748092807,"homo","logrmse"
2020-04-01,21,0.000249154589181772,0.767823310670155,"homo","logrmse"
2020-04-02,21,0.000249154589181772,0.768202617652792,"homo","logrmse"
2020-04-03,21,0.000249154589181772,0.767991911072219,"homo","logrmse"
2020-04-04,21,0.000249154589181772,0.767519137746774,"homo","logrmse"
2020-04-05,21,0.000249154589181772,0.763114513014508,"homo","logrmse"
2020-02-10,21,60.9017499402505,2.05892575036397,"power","logrmse"
2020-02-11,21,60.9017499402505,2.06467523655658,"power","logrmse"
2020-02-12,21,60.9017499402505,2.06670604383068,"power","logrmse"
2020-02-13,21,60.9017499402505,2.06505097641561,"power","logrmse"
2020-02-14,21,60.9017499402505,2.0733164452728,"power","logrmse"
2020-02-15,21,60.9017499402505,2.07257731462803,"power","logrmse"
2020-02-16,21,60.9017499402505,2.08116601516755,"power","logrmse"
2020-03-30,21,60.9017499402505,2.05718061039804,"power","logrmse"
2020-03-31,21,60.9017499402505,2.05906386993908,"power","logrmse"
2020-04-01,21,60.9017499402505,2.06819390026875,"power","logrmse"
2020-04-02,21,60.9017499402505,2.0703831929256,"power","logrmse"
2020-04-03,21,60.9017499402505,2.06957970899518,"power","logrmse"
2020-04-04,21,60.9017499402505,2.07687013209734,"power","logrmse"
2020-04-05,21,60.9017499402505,2.07830552151531,"power","logrmse"
2020-02-10,21,0.43519290951557,0.618654830618655,"exp","logrmse"
2020-02-11,21,0.43488274082946,0.629932305835197,"exp","logrmse"
2020-02-12,21,0.434738063464425,0.634912242022646,"exp","logrmse"
2020-02-13,21,0.434613777484542,0.628075723802087,"exp","logrmse"
2020-02-14,21,0.433944259041274,0.639108628184584,"exp","logrmse"
2020-02-15,21,0.433490020948788,0.63582138947129,"exp","logrmse"
2020-02-16,21,0.432495608286148,0.643903469374205,"exp","logrmse"
2020-03-30,21,0.434230726116815,0.617405150739067,"exp","logrmse"
2020-03-31,21,0.434278476831884,0.622894214935268,"exp","logrmse"
2020-04-01,21,0.433475327888844,0.629499640234335,"exp","logrmse"
2020-04-02,21,0.432995740586563,0.628887342593645,"exp","logrmse"
2020-04-03,21,0.433247981886306,0.629481341760265,"exp","logrmse"
2020-04-04,21,0.432256885809082,0.636858941904165,"exp","logrmse"
2020-04-05,21,0.432063633974097,0.63669824140244,"exp","logrmse"
