"msa","day","rep","lag","eta","total_flow","rho","error"
"Dallas",2020-02-10,1,33,0.05,1316866,0.435903623643976,124.055833689427
"Dallas",2020-02-10,2,33,0.05,1316866,0.435852745449189,123.867772142561
"Dallas",2020-02-10,3,33,0.05,1316866,0.435880345192636,124.177147231786
"Dallas",2020-02-10,4,33,0.05,1316866,0.435821194437398,123.937394468175
"Dallas",2020-02-10,5,33,0.05,1316866,0.435868808662236,124.029390200769
"Dallas",2020-02-10,6,33,0.05,1316866,0.435874104451685,123.837831349684
"Dallas",2020-02-10,7,33,0.05,1316866,0.435813105873042,124.254714506784
"Dallas",2020-02-10,8,33,0.05,1316866,0.435805893747035,124.583024726504
"Dallas",2020-02-10,9,33,0.05,1316866,0.435901059832927,123.920202152598
"Dallas",2020-02-10,10,33,0.05,1316866,0.435805037309886,124.334799590401
"Dallas",2020-02-10,11,33,0.05,1316866,0.435811198965599,124.021056589082
"Dallas",2020-02-10,12,33,0.05,1316866,0.435826715108868,123.910847651854
"Dallas",2020-02-10,13,33,0.05,1316866,0.435874432509991,123.962711752476
"Dallas",2020-02-10,14,33,0.05,1316866,0.435884685280461,123.753368313365
"Dallas",2020-02-10,15,33,0.05,1316866,0.435859940140317,123.917552644241
"Dallas",2020-02-10,16,33,0.05,1316866,0.436020227795927,122.968636950887
"Dallas",2020-02-10,17,33,0.05,1316866,0.435982404942231,123.416623326263
"Dallas",2020-02-10,18,33,0.05,1316866,0.435955635049792,123.87461697643
"Dallas",2020-02-10,19,33,0.05,1316866,0.435973879821778,123.862361480372
"Dallas",2020-02-10,20,33,0.05,1316866,0.435857468064357,123.882913434145
"Dallas",2020-02-10,21,33,0.05,1316866,0.435817750230596,124.113901706974
"Dallas",2020-02-10,22,33,0.05,1316866,0.435919808441283,123.890540124715
"Dallas",2020-02-10,23,33,0.05,1316866,0.435967587336668,123.626593979992
"Dallas",2020-02-10,24,33,0.05,1316866,0.435868092571433,123.762933696209
"Dallas",2020-02-10,25,33,0.05,1316866,0.435852448570509,123.705978733148
"Dallas",2020-02-10,26,33,0.05,1316866,0.435949622348359,123.721186376595
"Dallas",2020-02-10,27,33,0.05,1316866,0.435947337774622,123.802093736704
"Dallas",2020-02-10,28,33,0.05,1316866,0.435884531169395,123.929816853881
"Dallas",2020-02-10,29,33,0.05,1316866,0.435805639034179,124.069962556256
"Dallas",2020-02-10,30,33,0.05,1316866,0.435854350294773,124.000913892346
"Dallas",2020-02-10,31,33,0.05,1316866,0.435911315335932,124.12190649902
"Dallas",2020-02-10,32,33,0.05,1316866,0.435786137587136,124.156789069837
"Dallas",2020-02-10,33,33,0.05,1316866,0.435967197853797,124.083117619222
"Dallas",2020-02-10,34,33,0.05,1316866,0.435882824311366,124.133375697243
"Dallas",2020-02-10,35,33,0.05,1316866,0.435851264662062,124.315688836228
"Dallas",2020-02-10,36,33,0.05,1316866,0.435995421659939,123.453952122349
"Dallas",2020-02-10,37,33,0.05,1316866,0.435946708505802,123.754551500725
"Dallas",2020-02-10,38,33,0.05,1316866,0.435859375495815,123.937975969592
"Dallas",2020-02-10,39,33,0.05,1316866,0.435891469002527,124.018919862374
"Dallas",2020-02-10,40,33,0.05,1316866,0.435849384754804,123.905380601154
"Dallas",2020-02-10,41,33,0.05,1316866,0.435781675401065,123.701226455715
"Dallas",2020-02-10,42,33,0.05,1316866,0.435881447156976,123.709182901219
"Dallas",2020-02-10,43,33,0.05,1316866,0.43588946416636,123.948425958387
"Dallas",2020-02-10,44,33,0.05,1316866,0.435895590144425,123.835454592026
"Dallas",2020-02-10,45,33,0.05,1316866,0.43591498609664,123.939374329172
"Dallas",2020-02-10,46,33,0.05,1316866,0.435772425273323,124.351059935628
"Dallas",2020-02-10,47,33,0.05,1316866,0.435882563493492,123.996215745337
"Dallas",2020-02-10,48,33,0.05,1316866,0.435899148765452,123.524718007539
"Dallas",2020-02-10,49,33,0.05,1316866,0.435899551128206,123.851331965631
"Dallas",2020-02-10,50,33,0.05,1316866,0.435909514001477,123.975022175204
"Dallas",2020-02-10,51,33,0.05,1316866,0.435930712242442,123.999820222223
"Dallas",2020-02-10,52,33,0.05,1316866,0.435870371768288,124.318944557611
"Dallas",2020-02-10,53,33,0.05,1316866,0.435952596728043,123.549757676425
"Dallas",2020-02-10,54,33,0.05,1316866,0.435876173420649,123.675454348776
"Dallas",2020-02-10,55,33,0.05,1316866,0.435892088504868,123.868436721559
"Dallas",2020-02-10,56,33,0.05,1316866,0.43580517994219,124.084631778704
"Dallas",2020-02-10,57,33,0.05,1316866,0.435827408973749,124.138083093763
"Dallas",2020-02-10,58,33,0.05,1316866,0.435936983704139,123.50868239567
"Dallas",2020-02-10,59,33,0.05,1316866,0.435871925389614,124.125783301704
"Dallas",2020-02-10,60,33,0.05,1316866,0.435976976025303,123.745501594556
"Dallas",2020-02-10,61,33,0.05,1316866,0.435868495272466,123.757792496856
"Dallas",2020-02-10,62,33,0.05,1316866,0.436014181031549,124.029250409905
"Dallas",2020-02-10,63,33,0.05,1316866,0.436006004957276,123.690446506336
"Dallas",2020-02-10,64,33,0.05,1316866,0.435832465338765,124.394555694515
"Dallas",2020-02-10,65,33,0.05,1316866,0.435893718348298,123.921531297352
"Dallas",2020-02-10,66,33,0.05,1316866,0.435961683757357,123.549339717612
"Dallas",2020-02-10,67,33,0.05,1316866,0.435928407089914,123.741802133153
"Dallas",2020-02-10,68,33,0.05,1316866,0.435892739996552,124.117763703698
"Dallas",2020-02-10,69,33,0.05,1316866,0.435927219380548,123.683100305379
"Dallas",2020-02-10,70,33,0.05,1316866,0.435840968557529,124.2141428503
"Dallas",2020-02-10,71,33,0.05,1316866,0.43585815715125,123.712656867368
"Dallas",2020-02-10,72,33,0.05,1316866,0.435867356559056,123.906331433079
"Dallas",2020-02-10,73,33,0.05,1316866,0.43601525604494,123.715329558078
"Dallas",2020-02-10,74,33,0.05,1316866,0.435910122129026,123.820200459903
"Dallas",2020-02-10,75,33,0.05,1316866,0.435924094099109,123.591920928283
"Dallas",2020-02-10,76,33,0.05,1316866,0.435838110005894,123.831489228099
