"day","lag","rho","error","index","err_tag"
2020-02-10,22,0.000244971852252939,0.787653610401642,"homo","logrmse"
2020-02-11,22,0.000204281745042237,0.81984071480842,"homo","logrmse"
2020-02-12,22,0.000204281745042237,0.822513586263957,"homo","logrmse"
2020-02-13,22,0.000204281745042237,0.818179471792696,"homo","logrmse"
2020-02-14,22,0.000204281745042237,0.806810381494193,"homo","logrmse"
2020-02-15,22,0.000204281745042237,0.802782075693362,"homo","logrmse"
2020-02-16,22,0.000244971852252939,0.795909384197907,"homo","logrmse"
2020-03-30,22,0.000244971852252939,0.788923123523596,"homo","logrmse"
2020-03-31,22,0.000244971852252939,0.781747512527257,"homo","logrmse"
2020-04-01,22,0.000244971852252939,0.778774879072587,"homo","logrmse"
2020-04-02,22,0.000244971852252939,0.77844918351562,"homo","logrmse"
2020-04-03,22,0.000244971852252939,0.786803853068497,"homo","logrmse"
2020-04-04,22,0.000244971852252939,0.771337823783037,"homo","logrmse"
2020-04-05,22,0.000244971852252939,0.770497414554175,"homo","logrmse"
2020-02-10,22,60.9017499402505,2.12122088045582,"power","logrmse"
2020-02-11,22,60.9017499402505,2.13773713105456,"power","logrmse"
2020-02-12,22,60.9017499402505,2.14057334152627,"power","logrmse"
2020-02-13,22,60.9017499402505,2.13623026253477,"power","logrmse"
2020-02-14,22,60.9017499402505,2.12876374076621,"power","logrmse"
2020-02-15,22,60.9017499402505,2.13142807507049,"power","logrmse"
2020-02-16,22,60.9017499402505,2.12840459752113,"power","logrmse"
2020-03-30,22,60.9017499402505,2.11952419595314,"power","logrmse"
2020-03-31,22,60.9017499402505,2.11558418580133,"power","logrmse"
2020-04-01,22,60.9017499402505,2.12533713990739,"power","logrmse"
2020-04-02,22,60.9017499402505,2.12414630486304,"power","logrmse"
2020-04-03,22,60.9017499402505,2.12787988726363,"power","logrmse"
2020-04-04,22,60.9017499402505,2.12455292228569,"power","logrmse"
2020-04-05,22,60.9017499402505,2.12819490473321,"power","logrmse"
2020-02-10,22,0.431913870147715,0.653937132788955,"exp","logrmse"
2020-02-11,22,0.43058058543792,0.682107401997351,"exp","logrmse"
2020-02-12,22,0.43038662087444,0.686395725790602,"exp","logrmse"
2020-02-13,22,0.430461081215976,0.676487760647364,"exp","logrmse"
2020-02-14,22,0.43104011848641,0.661822092767178,"exp","logrmse"
2020-02-15,22,0.430925548448138,0.665727225330691,"exp","logrmse"
2020-02-16,22,0.431175720216613,0.662430389736739,"exp","logrmse"
2020-03-30,22,0.43144855828796,0.647557793541825,"exp","logrmse"
2020-03-31,22,0.431563146952373,0.637953524758641,"exp","logrmse"
2020-04-01,22,0.431103143290041,0.652024054328295,"exp","logrmse"
2020-04-02,22,0.431199641168946,0.649472536287682,"exp","logrmse"
2020-04-03,22,0.430891694884282,0.655972918495927,"exp","logrmse"
2020-04-04,22,0.431245274270827,0.652923149236288,"exp","logrmse"
2020-04-05,22,0.430728439120428,0.653864282767291,"exp","logrmse"
