day,index,rho,error,msa,region,yindex,rho_ci_low,rho_ci_high,err_ci_low,err_ci_high,nblock_median,lag_median,n_boot_used,keep_ratio,B,n_fail
2020-02-13,power,79.9999508083439,704.778647668546,San Francisco,msa,2,64.7214332302896,79.9999508083439,579.732197963006,657.992009434096,2612,24,100,0.9,100,0
2020-02-14,exp,0.391665431734739,75.5975746662362,San Francisco,msa,2,0.395782601732424,0.415091418897474,69.4516646667899,78.5262176575777,2612,24,100,0.9,100,0
2020-02-14,homo,0.000266507520355749,75.3279395909081,San Francisco,msa,2,0.000289844697667461,0.000289844697667461,72.529995075121,77.0215287574634,2612,24,100,0.9,100,0
2020-02-14,power,79.9999508083439,726.511774793743,San Francisco,msa,2,64.7214332302896,79.9999508083439,594.264119308099,678.386001202242,2612,24,100,0.9,100,0
2020-02-15,exp,0.392687275375291,65.5673185003427,San Francisco,msa,2,0.397233366274171,0.415825972508825,60.2759956478466,68.1237287661643,2612,24,100,0.9,100,0
2020-02-15,homo,0.000257566791666125,66.8283465018957,San Francisco,msa,2,0.000289844697667461,0.000289844697667461,64.416613342345,68.4067578572097,2612,24,100,0.9,100,0
2020-02-15,power,79.9999508083439,629.921793898556,San Francisco,msa,2,64.7214332302896,79.9999508083439,518.927350691262,587.886090896958,2612,24,100,0.9,100,0
2020-02-16,exp,0.389164396635079,61.2888778414827,San Francisco,msa,2,0.392973266349697,0.412010914436187,56.8249940282537,63.6201767699578,2612,24,100,0.9,100,0
2020-02-16,homo,0.000248696120554505,62.9450014515061,San Francisco,msa,2,0.000289844697667461,0.000289844697667461,60.7152312321543,64.3809532829159,2612,24,100,0.9,100,0
2020-02-16,power,79.9999508083439,582.625319988735,San Francisco,msa,2,64.7214332302896,79.9999508083439,482.157876281284,543.759873525818,2612,24,100,0.9,100,0
2020-03-30,exp,0.393038356147939,39.9529997621801,San Francisco,msa,2,0.398611756774103,0.415222439171403,36.7307156745078,41.6410504678039,2612,24,100,0.9,100,0
2020-03-30,homo,0.000244971852252939,42.1753075379637,San Francisco,msa,2,0.000251470142564423,0.000260491809738769,40.9211016675657,42.8799189403478,2612,24,100,0.9,100,0
2020-03-30,power,79.9999508083439,400.568488314841,San Francisco,msa,2,64.7214332302896,79.9999508083439,331.829428873041,374.317208413347,2612,24,100,0.9,100,0
2020-03-31,exp,0.391206525381406,40.167282775035,San Francisco,msa,2,0.396266047734965,0.414102569940432,36.8067749177473,41.8793243720954,2612,24,100,0.9,100,0
2020-03-31,homo,0.000244971852252939,42.1379177527037,San Francisco,msa,2,0.000250418453705703,0.000260167019792837,40.8441437191559,42.7960297468598,2612,24,100,0.9,100,0
2020-03-31,power,64.7214332302896,403.352143559448,San Francisco,msa,2,64.7214332302896,79.9999508083439,333.145239589948,377.245735808785,2612,24,100,0.9,100,0
2020-04-01,exp,0.392597608388377,45.8693164261856,San Francisco,msa,2,0.398342714426892,0.414954194293013,42.3071094700543,47.7122516506856,2612,24,100,0.9,100,0
2020-04-01,homo,0.000229729046573101,47.8422785724129,San Francisco,msa,2,0.000257777880215227,0.000267949663216255,46.4575268645799,48.731963690634,2612,24,100,0.9,100,0
2020-04-01,power,79.9999508083439,440.409104451944,San Francisco,msa,2,64.7214332302896,79.9999508083439,364.490764757556,411.059628651597,2612,24,100,0.9,100,0
2020-04-02,exp,0.391473520215823,45.9336472440277,San Francisco,msa,2,0.397273741590422,0.413975291645663,42.3483472001524,47.7838841643612,2612,24,100,0.9,100,0
2020-04-02,homo,0.000225757781897021,47.9855286309199,San Francisco,msa,2,0.000253259110473729,0.000263267065700494,46.6257223954981,48.8648123418174,2612,24,100,0.9,100,0
2020-04-02,power,64.7214332302896,437.383686749474,San Francisco,msa,2,64.7214332302896,79.9999508083439,361.713529939116,408.064243628068,2612,24,100,0.9,100,0
2020-04-03,exp,0.383264755536282,49.143262894894,San Francisco,msa,2,0.386163355749158,0.410121986465315,45.4842109271186,51.1361577271592,2612,24,100,0.9,100,0
2020-04-03,homo,0.000225713818429365,49.9221196684059,San Francisco,msa,2,0.000250476328644384,0.000265380038458443,48.3657044495064,50.9588407731719,2612,24,100,0.9,100,0
2020-04-03,power,79.9999508083439,463.344108153767,San Francisco,msa,2,64.7214332302896,79.9999508083439,383.562388131289,435.200845026896,2612,24,100,0.9,100,0
2020-04-04,exp,0.390167366672996,43.5679509719177,San Francisco,msa,2,0.39607034244604,0.412277244712195,40.4829480536003,45.2450065288457,2612,24,100,0.9,100,0
2020-04-04,homo,0.000244971852252939,45.4840403233536,San Francisco,msa,2,0.000248604935338305,0.000258953587845706,44.0157914000599,46.3040469225164,2612,24,100,0.9,100,0
2020-04-04,power,79.9999508083439,407.044796373205,San Francisco,msa,2,64.7214332302896,79.9999508083439,339.069309335095,379.304522477038,2612,24,100,0.9,100,0
2020-04-05,exp,0.388922008835203,40.8986784650697,San Francisco,msa,2,0.394869175728762,0.41085769494263,38.1268699877026,42.4768081916556,2612,24,100,0.9,100,0
2020-04-05,homo,0.000204281745042237,42.5560830088164,San Francisco,msa,2,0.000247053900808011,0.000256688127022838,41.2547189649851,43.3090400526984,2612,24,100,0.9,100,0
2020-04-05,power,79.9999508083439,384.962297254675,San Francisco,msa,2,64.7214332302896,79.9999508083439,322.190431702421,358.971040251563,2612,24,100,0.9,100,0
