"day","lag","rho","error","index","err_tag"
2020-02-10,33,7.80286833249943e-05,2.62447467420452,"homo","srmspe"
2020-02-11,33,7.80286833249943e-05,2.82529270411863,"homo","srmspe"
2020-02-12,33,7.80286833249943e-05,2.89302903210317,"homo","srmspe"
2020-02-13,33,7.80286833249943e-05,2.71583626253494,"homo","srmspe"
2020-02-14,33,7.80286833249943e-05,2.66750047325473,"homo","srmspe"
2020-02-15,33,7.80286833249943e-05,2.59684260045349,"homo","srmspe"
2020-02-16,33,7.80286833249943e-05,2.33428597736153,"homo","srmspe"
2020-03-30,33,7.80286833249943e-05,1.87666754466627,"homo","srmspe"
2020-03-31,33,7.80286833249943e-05,1.62653671829161,"homo","srmspe"
2020-04-01,33,7.80286833249943e-05,1.86839368907593,"homo","srmspe"
2020-04-02,33,7.80286833249943e-05,1.87478865071793,"homo","srmspe"
2020-04-03,33,7.80286833249943e-05,1.91056647004874,"homo","srmspe"
2020-04-04,33,7.80286833249943e-05,1.8069157168462,"homo","srmspe"
2020-04-05,33,7.80286833249943e-05,1.70637851642295,"homo","srmspe"
2020-02-10,33,60.9017499402505,132.118251906186,"power","srmspe"
2020-02-11,33,60.9017499402505,129.761703450873,"power","srmspe"
2020-02-12,33,60.9017499402505,134.6850727713,"power","srmspe"
2020-02-13,33,60.9017499402505,128.749673045979,"power","srmspe"
2020-02-14,33,60.9017499402505,134.137915005391,"power","srmspe"
2020-02-15,33,60.9017499402505,111.678930713383,"power","srmspe"
2020-02-16,33,60.9017499402505,104.978433499314,"power","srmspe"
2020-03-30,33,60.9017499402505,83.4412464435113,"power","srmspe"
2020-03-31,33,60.9017499402505,72.7073349488189,"power","srmspe"
2020-04-01,33,60.9017499402505,86.7522880588795,"power","srmspe"
2020-04-02,33,60.9017499402505,87.7090720945384,"power","srmspe"
2020-04-03,33,60.9017499402505,88.3482902814538,"power","srmspe"
2020-04-04,33,60.9017499402505,80.8681826942471,"power","srmspe"
2020-04-05,33,60.9017499402505,74.3026648760423,"power","srmspe"
2020-02-10,33,0.130311240767215,0.988920175302169,"exp","srmspe"
2020-02-11,33,0.13093325453934,0.988284955568587,"exp","srmspe"
2020-02-12,33,0.129717297513275,0.988567777303039,"exp","srmspe"
2020-02-13,33,0.13146899589236,0.988278935704766,"exp","srmspe"
2020-02-14,33,0.129977106092293,0.988817685098048,"exp","srmspe"
2020-02-15,33,0.13651247522867,0.986375643375117,"exp","srmspe"
2020-02-16,33,0.138984103351619,0.985397088668068,"exp","srmspe"
2020-03-30,33,0.147568165848537,0.980425259356677,"exp","srmspe"
2020-03-31,33,0.153868835136789,0.977442535879174,"exp","srmspe"
2020-04-01,33,0.146526430098659,0.981159480389631,"exp","srmspe"
2020-04-02,33,0.146287673095095,0.980994712398147,"exp","srmspe"
2020-04-03,33,0.145862146699265,0.981433847667266,"exp","srmspe"
2020-04-04,33,0.149735333501142,0.979810127221938,"exp","srmspe"
2020-04-05,33,0.153574769004968,0.978150000705757,"exp","srmspe"
