day,index,rho,error,msa,region,yindex,rho_ci_low,rho_ci_high,err_ci_low,err_ci_high,nblock_median,lag_median,n_boot_used,keep_ratio,B,n_fail
2020-02-10,exp,0.417222139932578,70.3117849473071,Los Angeles,msa,2,0.427165891028368,0.435315160671907,67.0157903682134,72.9237787810126,7423,41,100,0.9,100,0
2020-02-10,homo,0.000126253061717243,74.6210731685273,Los Angeles,msa,2,0.000126253061717243,0.000126253061717243,70.7559453046919,74.1705597459386,7423,41,100,0.9,100,0
2020-02-10,power,79.9999508083439,727.209845602236,Los Angeles,msa,2,79.9999508083439,79.9999508083439,621.792229375,671.436063126671,7423,41,100,0.9,100,0
2020-02-11,exp,0.416090656886691,70.9418544645303,Los Angeles,msa,2,0.425877313364453,0.434299392301588,67.555355030295,73.5288759717354,7423,41,100,0.9,100,0
2020-02-11,homo,7.80286833249943e-05,75.4806913869742,Los Angeles,msa,2,0.000126253061717243,0.000126253061717243,71.5058008254155,75.0585650201354,7423,41,100,0.9,100,0
2020-02-11,power,79.9999508083439,724.538224140813,Los Angeles,msa,2,71.9787290798654,79.9999508083439,618.148369312047,669.213726801847,7423,41,100,0.9,100,0
2020-02-12,exp,0.416448193178447,71.8570182586161,Los Angeles,msa,2,0.426373178396711,0.434691387500946,68.2938073208644,74.5541497566538,7423,41,100,0.9,100,0
2020-02-12,homo,0.000126253061717243,76.3229737065563,Los Angeles,msa,2,0.000126253061717243,0.000126253061717243,72.4901246801664,75.8388587503073,7423,41,100,0.9,100,0
2020-02-12,power,79.9999508083439,734.392713588577,Los Angeles,msa,2,64.7214332302896,79.9999508083439,625.27287742753,677.97089438971,7423,41,100,0.9,100,0
2020-02-13,exp,0.416342758930021,73.6661554974501,Los Angeles,msa,2,0.42598957878314,0.43473498933974,70.0208820405306,76.4593395522732,7423,41,100,0.9,100,0
2020-02-13,homo,0.000126253061717243,78.2957779639754,Los Angeles,msa,2,0.000126253061717243,0.000126253061717243,74.3055411700931,77.8748176413911,7423,41,100,0.9,100,0
2020-02-13,power,79.9999508083439,753.424257724676,Los Angeles,msa,2,64.7214332302896,79.9999508083439,641.120347871369,696.627159745431,7423,41,100,0.9,100,0
2020-02-14,exp,0.416014505380961,76.1092012683205,Los Angeles,msa,2,0.425513471567077,0.434813183699792,72.0274675334825,79.0056758759425,7423,41,100,0.9,100,0
2020-02-14,homo,0.000126253061717243,80.1834659431644,Los Angeles,msa,2,0.000126253061717243,0.000126253061717243,76.1240532275288,79.8770639876579,7423,41,100,0.9,100,0
2020-02-14,power,79.9999508083439,776.09261824375,Los Angeles,msa,2,64.7214332302896,79.9999508083439,660.905295195774,716.948711500962,7423,41,100,0.9,100,0
2020-02-15,exp,0.414256113456732,68.4441727805748,Los Angeles,msa,2,0.423580011266695,0.432445270268181,65.0540830661533,70.8835113834967,7423,41,100,0.9,100,0
2020-02-15,homo,7.80286833249943e-05,73.2180875490357,Los Angeles,msa,2,0.000126253061717243,0.000126253061717243,69.5775627431859,73.3533662547629,7423,41,100,0.9,100,0
2020-02-15,power,79.9999508083439,692.505209933809,Los Angeles,msa,2,64.7214332302896,79.9999508083439,589.645254761229,639.433992267975,7423,41,100,0.9,100,0
2020-02-16,exp,0.415019397725475,63.3337766409176,Los Angeles,msa,2,0.424624240871381,0.433178352432414,60.3299599359221,65.5947339582704,7423,41,100,0.9,100,0
2020-02-16,homo,7.80286833249943e-05,67.8255083443753,Los Angeles,msa,2,0.000126253061717243,0.000126253061717243,64.7907732139691,67.9492417895494,7423,41,100,0.9,100,0
2020-02-16,power,79.9999508083439,641.835052984513,Los Angeles,msa,2,71.9787290798654,79.9999508083439,548.790593641084,593.073619803718,7423,41,100,0.9,100,0
2020-03-30,exp,0.41167164145764,40.476022382434,Los Angeles,msa,2,0.420536780927344,0.430576228188938,38.0832817341539,42.0313579986106,7423,41,100,0.9,100,0
2020-03-30,homo,7.80286833249943e-05,43.141945268233,Los Angeles,msa,2,8.55629556692591e-05,0.000126253061717243,41.9145132391372,43.7995157144393,7423,41,100,0.9,100,0
2020-03-30,power,79.9999508083439,417.301590356146,Los Angeles,msa,2,64.7214332302896,79.9999508083439,355.761847913196,385.877866540045,7423,41,100,0.9,100,0
2020-03-31,exp,0.408777480700422,41.5205206935484,Los Angeles,msa,2,0.416839338949719,0.428489988105549,38.6808940514926,43.1842992023842,7423,41,100,0.9,100,0
2020-03-31,homo,7.80286833249943e-05,43.5204526235141,Los Angeles,msa,2,8.55629556692591e-05,0.000126253061717243,42.3730811374699,44.2305989723712,7423,41,100,0.9,100,0
2020-03-31,power,64.7214332302896,423.188569856149,Los Angeles,msa,2,64.7214332302896,79.9999508083439,355.50360536286,392.38565785667,7423,41,100,0.9,100,0
2020-04-01,exp,0.41266016343425,46.3955458628557,Los Angeles,msa,2,0.422031711371827,0.430667284937998,44.3435791406022,48.0680490350701,7423,41,100,0.9,100,0
2020-04-01,homo,7.80286833249943e-05,49.691071787522,Los Angeles,msa,2,0.000126253061717243,0.000126253061717243,48.0029013854428,50.369196082309,7423,41,100,0.9,100,0
2020-04-01,power,79.9999508083439,458.137503277661,Los Angeles,msa,2,64.7214332302896,79.9999508083439,394.333990799433,422.335877249047,7423,41,100,0.9,100,0
2020-04-02,exp,0.410515178153109,47.6302267827657,Los Angeles,msa,2,0.419861898183626,0.428822628572538,45.7149149608418,49.3694511113596,7423,41,100,0.9,100,0
2020-04-02,homo,7.80286833249943e-05,50.0367477972865,Los Angeles,msa,2,0.000126253061717243,0.000126253061717243,48.5467825447954,50.8817293204229,7423,41,100,0.9,100,0
2020-04-02,power,79.9999508083439,462.984742869411,Los Angeles,msa,2,64.7214332302896,79.9999508083439,396.044409685382,427.44550243124,7423,41,100,0.9,100,0
2020-04-03,exp,0.411043984086502,49.0977580053086,Los Angeles,msa,2,0.420111015865071,0.42941335435318,47.410339696997,50.9726340892205,7423,41,100,0.9,100,0
2020-04-03,homo,7.80286833249943e-05,51.4428332754162,Los Angeles,msa,2,0.000126253061717243,0.000126253061717243,49.7805116578431,52.1250834920309,7423,41,100,0.9,100,0
2020-04-03,power,79.9999508083439,483.967196213215,Los Angeles,msa,2,64.7214332302896,79.9999508083439,415.476704547795,448.296032699582,7423,41,100,0.9,100,0
2020-04-04,exp,0.410253612931288,46.2925380775864,Los Angeles,msa,2,0.419318994025636,0.428749845512447,44.5809887191086,48.0213329902815,7423,41,100,0.9,100,0
2020-04-04,homo,7.80286833249943e-05,48.5385716759875,Los Angeles,msa,2,0.000104890756042051,0.000126253061717243,47.0235799698079,49.35853759559,7423,41,100,0.9,100,0
2020-04-04,power,79.9999508083439,453.344806205822,Los Angeles,msa,2,64.7214332302896,79.9999508083439,388.04647344731,419.497280438644,7423,41,100,0.9,100,0
2020-04-05,exp,0.407636687058179,42.5713936203225,Los Angeles,msa,2,0.416496896575265,0.426253629572686,40.9778292891496,44.0849904773869,7423,41,100,0.9,100,0
2020-04-05,homo,7.80286833249943e-05,44.2678409322631,Los Angeles,msa,2,8.55629556692591e-05,8.55629556692591e-05,43.0516970900106,45.0665991640303,7423,41,100,0.9,100,0
2020-04-05,power,79.9999508083439,413.62085488781,Los Angeles,msa,2,64.7214332302896,79.9999508083439,353.872380019646,382.622464064748,7423,41,100,0.9,100,0
